,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 1,72 B","R$ 572,52 M","R$ 189,03 M","- R$ 39,69 M","R$ 228,71 M","R$ 78,49 M","R$ 0,62"
1,31/03/2024,"R$ 1,78 B","R$ 600,22 M","R$ 218,07 M","- R$ 36,04 M","R$ 254,12 M","R$ 136,34 M","R$ 1,08"
2,31/12/2023,"R$ 1,78 B","R$ 631,19 M","R$ 218,69 M","- R$ 35,44 M","R$ 254,13 M","R$ 152,79 M","R$ 1,21"
3,30/09/2023,"R$ 1,96 B","R$ 747,28 M","R$ 346,83 M","- R$ 33,73 M","R$ 380,56 M","R$ 231,29 M","R$ 1,83"
4,30/06/2023,"R$ 2,16 B","R$ 876,55 M","R$ 458,55 M","- R$ 32,61 M","R$ 491,16 M","R$ 308,43 M","R$ 2,44"
5,31/03/2023,"R$ 2,32 B","R$ 1,00 B","R$ 583,23 M","- R$ 31,51 M","R$ 614,74 M","R$ 360,39 M","R$ 2,85"
6,31/12/2022,"R$ 2,54 B","R$ 1,16 B","R$ 760,85 M","- R$ 31,31 M","R$ 792,16 M","R$ 519,98 M","R$ 4,11"
7,30/09/2022,"R$ 2,76 B","R$ 1,32 B","R$ 905,10 M","- R$ 30,53 M","R$ 935,63 M","R$ 605,87 M","R$ 4,79"
8,30/06/2022,"R$ 2,84 B","R$ 1,40 B","R$ 1,02 B","- R$ 30,13 M","R$ 1,05 B","R$ 669,15 M","R$ 5,52"
9,31/03/2022,"R$ 2,87 B","R$ 1,40 B","R$ 1,04 B","- R$ 29,92 M","R$ 1,07 B","R$ 761,96 M","R$ 6,41"
10,31/12/2021,"R$ 2,74 B","R$ 1,32 B","R$ 973,57 M","- R$ 28,81 M","R$ 1,00 B","R$ 635,06 M","R$ 5,38"
11,30/09/2021,"R$ 2,42 B","R$ 1,14 B","R$ 814,90 M","- R$ 28,39 M","R$ 843,29 M","R$ 707,60 M","R$ 6,04"
12,30/06/2021,"R$ 2,22 B","R$ 1,01 B","R$ 676,46 M","- R$ 28,06 M","R$ 704,52 M","R$ 643,42 M","R$ 5,87"
13,31/03/2021,"R$ 2,01 B","R$ 899,78 M","R$ 561,61 M","- R$ 27,93 M","R$ 589,54 M","R$ 488,82 M","R$ 4,88"
14,31/12/2020,"R$ 1,77 B","R$ 755,34 M","R$ 434,32 M","- R$ 27,14 M","R$ 461,46 M","R$ 263,60 M","R$ 2,74"
15,30/09/2020,"R$ 1,49 B","R$ 595,49 M","R$ 294,05 M","- R$ 24,68 M","R$ 318,74 M","R$ 6,27 M","R$ 0,07"
16,30/06/2020,"R$ 1,24 B","R$ 450,97 M","R$ 166,81 M","- R$ 19,50 M","R$ 186,31 M","- R$ 122,34 M","- R$ 1,38"
17,31/03/2020,"R$ 1,05 B","R$ 351,46 M","R$ 114,44 M","- R$ 20,62 M","R$ 135,06 M","- R$ 117,75 M","- R$ 1,33"
18,31/12/2019,"R$ 999,58 M","R$ 340,63 M","R$ 105,66 M","- R$ 22,38 M","R$ 128,04 M","R$ 43,43 M","R$ 0,49"
19,30/09/2019,"R$ 949,12 M","R$ 327,78 M","R$ 71,36 M","- R$ 24,79 M","R$ 96,15 M","R$ 6,05 M","R$ 0,07"
20,30/06/2019,"R$ 899,11 M","R$ 321,58 M","R$ 69,70 M","- R$ 31,24 M","R$ 100,94 M","R$ 80,40 M","R$ 0,91"
21,31/03/2019,"R$ 866,33 M","R$ 319,96 M","R$ 48,01 M","- R$ 32,35 M","R$ 80,37 M","- R$ 57,01 M","- R$ 0,67"
22,31/12/2018,"R$ 845,29 M","R$ 307,63 M","R$ 46,25 M","- R$ 32,72 M","R$ 78,97 M","- R$ 59,86 M","- R$ 0,80"
23,30/09/2018,"R$ 870,83 M","R$ 234,84 M","- R$ 38,35 M","- R$ 36,97 M","- R$ 1,38 M","- R$ 280,25 M","- R$ 4,33"
24,30/06/2018,"R$ 865,24 M","R$ 182,43 M","- R$ 90,33 M","- R$ 35,98 M","- R$ 54,35 M","- R$ 346,71 M","- R$ 5,36"
25,31/03/2018,"R$ 823,20 M","R$ 143,86 M","- R$ 132,25 M","- R$ 36,54 M","- R$ 95,71 M","- R$ 278,38 M","- R$ 4,30"
26,31/12/2017,"R$ 784,88 M","R$ 116,73 M","- R$ 162,86 M","- R$ 37,05 M","- R$ 125,80 M","- R$ 286,03 M","- R$ 4,42"
27,30/09/2017,"R$ 828,54 M","R$ 173,47 M","- R$ 77,74 M","- R$ 35,79 M","- R$ 41,95 M","- R$ 109,27 M","- R$ 1,69"
28,30/06/2017,"R$ 840,37 M","R$ 188,02 M","- R$ 73,09 M","- R$ 36,54 M","- R$ 36,55 M","- R$ 146,22 M","- R$ 2,26"
29,31/03/2017,"R$ 857,13 M","R$ 205,14 M","- R$ 76,07 M","- R$ 30,75 M","- R$ 45,32 M","- R$ 106,21 M","- R$ 1,64"
30,31/12/2016,"R$ 830,27 M","R$ 193,20 M","- R$ 98,24 M","- R$ 34,24 M","- R$ 64,00 M","- R$ 103,03 M","- R$ 1,77"
31,30/09/2016,"R$ 869,35 M","R$ 235,23 M","- R$ 78,71 M","- R$ 33,76 M","- R$ 44,95 M","R$ 52,60 M","R$ 0,90"
32,30/06/2016,"R$ 858,63 M","R$ 262,45 M","- R$ 31,00 M","- R$ 34,07 M","R$ 3,07 M","R$ 4,76 M","R$ 0,08"
33,31/03/2016,"R$ 835,81 M","R$ 253,22 M","- R$ 10,36 M","- R$ 38,76 M","R$ 28,41 M","- R$ 5,08 M","- R$ 0,11"
34,31/12/2015,"R$ 823,81 M","R$ 242,07 M","- R$ 60,93 M","- R$ 35,30 M","- R$ 25,63 M","- R$ 151,70 M","- R$ 3,75"
35,30/09/2015,"R$ 728,15 M","R$ 216,77 M","- R$ 70,70 M","- R$ 35,34 M","- R$ 35,36 M","- R$ 309,11 M","- R$ 7,64"
36,30/06/2015,"R$ 639,48 M","R$ 159,62 M","- R$ 157,34 M","- R$ 33,98 M","- R$ 123,36 M","- R$ 300,45 M","- R$ 18,61"
