,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/09/2024,"11,93%","14,70%","18,08%","22,27%","24,64%","14,13%","33,05%","25,27%","25,85%","25,95%","0,56","1,89","0,89","1,35"
1,30/06/2024,"10,80%","14,01%","16,36%","21,23%","22,18%","13,42%","33,37%","26,19%","25,71%","25,82%","0,51","1,93","0,93","1,71"
2,31/03/2024,"10,96%","14,74%","16,61%","22,33%","23,69%","14,04%","34,17%","26,80%","25,50%","25,61%","0,52","1,91","0,91","1,57"
3,31/12/2023,"9,31%","12,28%","14,11%","18,61%","19,75%","12,00%","33,14%","25,62%","24,37%","24,47%","0,47","1,74","0,74","0,80"
4,30/09/2023,"7,71%","9,32%","11,69%","14,13%","15,38%","9,82%","32,98%","22,11%","20,09%","20,18%","0,44","1,74","0,74","1,04"
5,30/06/2023,"6,76%","8,11%","10,24%","12,29%","13,21%","8,63%","33,64%","21,54%","19,83%","19,93%","0,40","1,65","0,65","0,22"
6,31/03/2023,"4,77%","5,64%","7,23%","8,54%","10,07%","6,71%","32,78%","19,42%","16,49%","16,62%","0,35","1,69","0,69","0,11"
7,31/12/2022,"4,12%","4,86%","6,25%","7,37%","9,75%","6,56%","33,55%","20,69%","15,58%","15,74%","0,32","1,65","0,65","0,13"
8,30/09/2022,"3,46%","4,02%","5,24%","6,09%","7,85%","5,50%","34,52%","20,67%","16,60%","16,78%","0,27","1,57","0,57","-0,15"
9,30/06/2022,"8,40%","11,77%","12,72%","17,83%","9,43%","6,63%","36,20%","23,23%","19,40%","19,57%","0,29","1,53","0,53","-0,12"
10,31/03/2022,"18,61%","23,70%","28,20%","35,91%","14,73%","10,78%","40,62%","29,39%","27,45%","27,59%","0,37","1,50","0,50","0,00"
11,31/12/2021,"23,12%","30,98%","35,03%","46,94%","14,60%","10,49%","41,64%","29,17%","28,98%","29,11%","0,36","1,49","0,49","-0,02"
12,30/09/2021,"37,76%","62,80%","57,22%","95,15%","17,38%","12,79%","41,62%","30,43%","31,28%","31,38%","0,42","1,43","0,43","0,23"
13,30/06/2021,"38,32%","66,47%","58,06%","100,71%","96,40%","29,67%","41,76%","28,98%","32,20%","32,30%","1,02","1,42","0,42","-3,72"
14,31/03/2021,"24,48%","44,84%","37,09%","67,93%","58,98%","16,72%","41,57%","24,93%","31,04%","31,16%","0,67","1,37","0,37","-6,00"
15,31/12/2020,"39,14%","84,45%","59,31%","127,96%","90,66%","25,56%","41,67%","26,01%","33,06%","33,18%","0,98","1,39","0,39","-7,05"
16,30/09/2020,"27,94%","60,28%","42,33%","91,34%","57,38%","16,18%","41,05%","22,85%","32,74%","32,90%","0,71","1,36","0,36","-11,33"
17,30/06/2020,"20,43%","44,08%","30,96%","66,79%","46,42%","13,09%","37,71%","23,72%","30,72%","30,94%","0,55","3,25","2,25","0,19"
18,31/03/2020,"22,32%","48,15%","33,82%","72,96%","54,00%","15,22%","36,63%","24,21%","29,45%","29,62%","0,63","3,53","2,53","0,20"
19,31/12/2019,NA,NA,NA,NA,NA,NA,"35,76%","22,83%","27,26%","27,46%",NA,"3,55","2,55","-0,19"
