,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao
0,30/06/2024,"R$ 2,66 B","R$ 1,38 B","R$ 6,90",199.534.352,0,0,199.534.352,4.100.000,0,0,4.100.000,195.434.352,0,195.434.352
1,31/03/2024,"R$ 2,53 B","R$ 1,32 B","R$ 6,62",199.534.352,0,0,199.534.352,4.100.000,0,0,4.100.000,195.434.352,0,195.434.352
2,31/12/2023,"R$ 2,22 B","R$ 1,27 B","R$ 6,38",199.534.352,0,0,199.534.352,4.100.000,0,0,4.100.000,195.434.352,0,195.434.352
3,30/09/2023,"R$ 2,20 B","R$ 1,26 B","R$ 6,32",199.534.352,0,0,199.534.352,4.100.000,0,0,4.100.000,195.434.352,0,195.434.352
4,30/06/2023,"R$ 2,03 B","R$ 1,23 B","R$ 6,16",199.534.352,0,0,199.534.352,4.100.000,0,0,4.100.000,195.434.352,0,195.434.352
5,31/03/2023,"R$ 1,96 B","R$ 1,16 B","R$ 5,84",199.534.352,0,0,199.534.352,4.100.000,0,0,4.100.000,195.434.352,0,195.434.352
6,31/12/2022,"R$ 1,93 B","R$ 1,17 B","R$ 5,87",199.534.352,0,0,199.534.352,4.100.000,0,0,4.100.000,195.434.352,0,195.434.352
7,30/09/2022,"R$ 1,79 B","R$ 1,14 B","R$ 5,73",199.534.352,0,0,199.534.352,4.100.000,0,0,4.100.000,195.434.352,0,195.434.352
8,30/06/2022,"R$ 1,79 B","R$ 1,17 B","R$ 5,87",199.534.352,0,0,199.534.352,4.100.000,0,0,4.100.000,195.434.352,0,195.434.352
9,31/03/2022,"R$ 1,78 B","R$ 1,19 B","R$ 5,70",208.191.252,0,0,208.191.252,5.796.900,0,0,5.796.900,202.394.352,0,202.394.352
10,31/12/2021,"R$ 1,75 B","R$ 1,18 B","R$ 5,66",208.191.252,0,0,208.191.252,3.143.600,0,0,3.143.600,205.047.652,0,205.047.652
11,30/09/2021,"R$ 1,94 B","R$ 1,36 B","R$ 6,35",214.628.652,0,0,214.628.652,1.662.500,0,0,1.662.500,212.966.152,0,212.966.152
12,30/06/2021,"R$ 1,88 B","R$ 1,32 B","R$ 6,17",214.628.652,0,0,214.628.652,0,0,0,0,214.628.652,0,214.628.652
13,31/03/2021,"R$ 1,69 B","R$ 1,23 B","R$ 5,75",214.628.652,0,0,214.628.652,0,0,0,0,214.628.652,0,214.628.652
14,31/12/2020,"R$ 1,69 B","R$ 1,22 B","R$ 5,67",214.628.652,0,0,214.628.652,0,0,0,0,214.628.652,0,214.628.652
15,30/09/2020,"R$ 1,62 B","R$ 1,19 B","R$ 5,54",214.628.652,0,0,214.628.652,0,0,0,0,214.628.652,0,214.628.652
16,30/06/2020,"R$ 602,10 M","R$ 185,33 M","R$ 1,74",106.516.652,0,0,106.516.652,0,0,0,0,106.516.652,0,106.516.652
17,31/03/2020,"R$ 607,51 M","R$ 172,23 M","R$ 1,62",106.516.652,0,0,106.516.652,0,0,0,0,106.516.652,0,106.516.652
18,31/12/2019,"R$ 365,87 M","R$ 103,16 M","R$ 2,29",40.503.186,4.500.354,4.500.354,45.003.540,0,0,0,0,40.503.186,4.500.354,45.003.540
