,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"- R$ 344,42 M","- R$ 5,06 M","R$ 344,34 M","- R$ 5,15 M"
1,31/03/2024,"- R$ 352,89 M","R$ 45,79 M","R$ 304,61 M","- R$ 2,50 M"
2,31/12/2023,"- R$ 251,39 M","R$ 192,01 M","R$ 64,96 M","R$ 5,58 M"
3,30/09/2023,"- R$ 256,99 M","R$ 109,05 M","R$ 148,23 M","R$ 288,00 mil"
4,30/06/2023,"- R$ 36,78 M","R$ 101,37 M","- R$ 45,95 M","R$ 18,64 M"
5,31/03/2023,"R$ 38,43 M","R$ 137,28 M","- R$ 145,75 M","R$ 29,96 M"
6,31/12/2022,"R$ 80,01 M","R$ 76,52 M","- R$ 128,47 M","R$ 28,07 M"
7,30/09/2022,"R$ 237,84 M","R$ 180,93 M","- R$ 405,54 M","R$ 13,23 M"
8,30/06/2022,"R$ 89,35 M","- R$ 498,08 M","- R$ 368,86 M","- R$ 777,60 M"
9,31/03/2022,"- R$ 15,21 M","- R$ 500,94 M","- R$ 293,20 M","- R$ 809,35 M"
10,31/12/2021,"- R$ 158,14 M","- R$ 449,95 M","- R$ 287,00 M","- R$ 895,09 M"
11,30/09/2021,"- R$ 179,79 M","- R$ 814,69 M","- R$ 14,99 M","- R$ 1,01 B"
12,30/06/2021,"- R$ 63,45 M","- R$ 177,01 M","R$ 995,25 M","R$ 754,79 M"
13,31/03/2021,"- R$ 51,67 M","- R$ 189,60 M","R$ 1,00 B","R$ 762,88 M"
14,31/12/2020,"- R$ 8,19 M","- R$ 174,35 M","R$ 1,02 B","R$ 833,70 M"
15,30/09/2020,"- R$ 34,81 M","R$ 11,16 M","R$ 1,01 B","R$ 981,75 M"
16,30/06/2020,"- R$ 46,55 M","R$ 15,35 M","R$ 38,35 M","R$ 7,15 M"
17,31/03/2020,"- R$ 47,58 M","R$ 9,66 M","R$ 61,09 M","R$ 23,17 M"
18,31/12/2019,"- R$ 29,45 M","R$ 5,18 M","R$ 70,24 M","R$ 45,97 M"
