,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 295,15 M","R$ 89,06 M","R$ 71,08 M","- R$ 302,00 mil","R$ 71,39 M","R$ 65,98 M","R$ 0,33"
1,31/03/2024,"R$ 285,21 M","R$ 101,56 M","R$ 70,31 M","- R$ 333,00 mil","R$ 70,64 M","R$ 70,00 M","R$ 0,35"
2,31/12/2023,"R$ 255,66 M","R$ 87,90 M","R$ 84,01 M","- R$ 350,00 mil","R$ 84,36 M","R$ 88,14 M","R$ 0,44"
3,30/09/2023,"R$ 204,98 M","R$ 68,90 M","R$ 42,20 M","- R$ 186,00 mil","R$ 42,39 M","R$ 48,57 M","R$ 0,24"
4,30/06/2023,"R$ 283,53 M","R$ 93,33 M","R$ 65,99 M","- R$ 199,00 mil","R$ 66,19 M","R$ 69,13 M","R$ 0,35"
5,31/03/2023,"R$ 159,17 M","R$ 49,23 M","R$ 27,93 M","- R$ 182,00 mil","R$ 28,11 M","R$ 25,61 M","R$ 0,13"
6,31/12/2022,"R$ 147,25 M","R$ 50,73 M","R$ 23,54 M","- R$ 204,00 mil","R$ 23,75 M","R$ 32,47 M","R$ 0,16"
7,30/09/2022,"R$ 128,81 M","R$ 48,48 M","R$ 25,05 M","- R$ 176,00 mil","R$ 25,22 M","R$ 27,62 M","R$ 0,14"
8,30/06/2022,"R$ 179,70 M","R$ 53,13 M","R$ 24,87 M","- R$ 246,00 mil","R$ 25,12 M","R$ 33,72 M","R$ 0,17"
9,31/03/2022,"R$ 99,56 M","R$ 34,01 M","R$ 13,06 M","- R$ 249,00 mil","R$ 13,31 M","R$ 21,08 M","R$ 0,10"
10,31/12/2021,"R$ 109,25 M","R$ 42,97 M","R$ 22,89 M","- R$ 253,00 mil","R$ 23,14 M","R$ 24,50 M","R$ 0,12"
11,30/09/2021,"R$ 149,33 M","R$ 64,59 M","R$ 43,51 M","- R$ 167,00 mil","R$ 43,68 M","R$ 45,63 M","R$ 0,21"
12,30/06/2021,"R$ 260,26 M","R$ 109,62 M","R$ 90,31 M","- R$ 198,00 mil","R$ 90,51 M","R$ 90,54 M","R$ 0,42"
13,31/03/2021,"R$ 90,43 M","R$ 36,55 M","R$ 19,86 M","- R$ 173,00 mil","R$ 20,03 M","R$ 17,05 M","R$ 0,08"
14,31/12/2020,"R$ 179,07 M","R$ 71,86 M","R$ 58,77 M","- R$ 122,00 mil","R$ 58,89 M","R$ 53,43 M","R$ 0,25"
15,30/09/2020,"R$ 86,70 M","R$ 39,40 M","R$ 29,56 M","- R$ 109,00 mil","R$ 29,67 M","R$ 17,64 M","R$ 0,08"
16,30/06/2020,"R$ 51,28 M","R$ 21,59 M","R$ 18,30 M","- R$ 102,00 mil","R$ 18,40 M","R$ 13,46 M","R$ 0,13"
17,31/03/2020,"R$ 42,46 M","R$ 16,95 M","R$ 12,22 M","- R$ 102,00 mil","R$ 12,32 M","R$ 9,00 M","R$ 0,08"
18,31/12/2019,NA,NA,NA,NA,NA,NA,NA
