,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_fcf,preco_ativo_total,preco_ebit,preco_capital_giro,ev_ebit,ev_ebitda,preco_ncav,ev_receita_liquida,ev_fcf,ev_ativo_total,market_cap_empresa,divdend_yield
0,Atual - 08/11/2024,"5,70","1,23","1,44","-11,76","-11,38","0,65","5,57","1,03","6,93","6,90","4,01","1,79","-14,15","0,81","R$ 1,77 B","7,20%"
1,30/09/2024,"5,59","1,20","1,41","-11,53","-11,16","0,64","5,46","1,01","6,82","6,79","3,93","1,76","-13,93","0,80","R$ 1,74 B","7,34%"
2,30/06/2024,"6,36","1,26","1,67","-5,03","-4,92","0,65","6,48","0,95","8,20","8,16","3,21","2,11","-6,23","0,83","R$ 1,73 B","7,39%"
3,31/03/2024,"6,76","1,41","1,81","-5,29","-5,18","0,74","7,11","1,09","8,68","8,64","3,72","2,21","-6,32","0,90","R$ 1,87 B","6,29%"
4,31/12/2023,"7,29","1,33","1,87","-6,71","-6,43","0,76","7,67","1,22","8,47","8,44","3,84","2,07","-7,11","0,84","R$ 1,69 B","7,80%"
5,30/09/2023,"8,12","1,13","1,79","-5,55","-5,38","0,65","8,94","1,28","9,98","9,93","8,00","2,00","-6,00","0,72","R$ 1,43 B","4,12%"
6,30/06/2023,"11,37","1,43","2,45","-47,85","-40,29","0,87","12,35","1,46","12,57","12,50","4,37","2,49","-41,01","0,88","R$ 1,76 B","5,86%"
7,31/03/2023,"9,41","0,96","1,83","29,23","33,07","0,57","11,08","0,89","11,19","11,10","2,44","1,85","33,41","0,58","R$ 1,12 B","8,63%"
8,31/12/2022,"9,38","0,92","1,94","13,47","13,43","0,56","12,45","0,91","12,58","12,45","2,53","1,96","13,57","0,56","R$ 1,08 B","11,18%"
9,30/09/2022,"11,50","1,08","2,38","5,17","5,17","0,69","14,31","1,14","14,17","14,02","2,84","2,35","5,11","0,68","R$ 1,23 B","9,80%"
10,30/06/2022,"9,25","0,99","2,15","12,93","13,35","0,64","11,07","1,04","10,96","10,86","2,39","2,13","13,20","0,64","R$ 1,16 B","15,08%"
11,31/03/2022,"5,43","0,83","1,60","-64,89","-53,78","0,55","5,81","0,99","5,82","5,79","2,43","1,60","-53,82","0,56","R$ 986,83 M","18,42%"
12,31/12/2021,"5,89","0,89","1,72","-6,62","-6,48","0,60","5,93","1,34","5,91","5,88","5,04","1,71","-6,46","0,60","R$ 1,05 B","13,52%"
13,30/09/2021,"5,73","0,87","1,74","-6,59","-6,47","0,61","5,58","1,15","5,80","5,79","2,64","1,82","-6,73","0,63","R$ 1,18 B","12,32%"
14,30/06/2021,"8,63","1,16","2,50","-24,29","-24,04","0,82","7,76","1,34","4,04","4,03","2,62","1,30","-12,50","0,43","R$ 1,54 B","1,44%"
15,31/03/2021,"17,28","1,42","4,31","-33,98","-33,79","1,04","13,88","1,62","7,86","7,83","2,77","2,44","-19,13","0,59","R$ 1,76 B","1,27%"
16,31/12/2020,"16,80","1,29","4,37","-191,88","-190,99","0,93","13,22","1,42","6,14","6,12","2,50","2,03","-88,77","0,43","R$ 1,57 B","0,00%"
17,30/09/2020,"27,96","1,39","6,39","-47,54","-47,11","1,02","19,51","1,33","8,13","8,09","2,02","2,66","-19,62","0,43","R$ 1,65 B","0,00%"
18,30/06/2020,"20,02","5,17","4,75","-20,59","-20,46","1,59","15,45","3,95","15,64","15,54","-5,51","4,81","-20,71","1,61","R$ 958,65 M","0,00%"
19,31/03/2020,"17,21","5,57","4,17","-20,15","-20,01","1,58","14,15","4,61","14,35","14,27","-4,22","4,23","-20,30","1,60","R$ 958,65 M","0,00%"
20,31/12/2019,"9,16","3,93","2,09","-13,75","-13,60","1,11","7,67","2,47","7,47","7,42","-4,11","2,04","-13,25","1,08","R$ 405,03 M","0,00%"
