,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_fcf,preco_ativo_total,preco_ebit,preco_capital_giro,ev_ebit,ev_ebitda,preco_ncav,ev_receita_liquida,ev_fcf,ev_ativo_total,market_cap_empresa,divdend_yield
0,Atual - 08/11/2024,"19,10","2,64","0,55","5,36","6,30","0,69","5,16","12,55","4,03","3,51","-1,01","0,43","4,93","0,54","R$ 6,36 B","13,56%"
1,30/06/2024,"19,36","2,68","0,56","5,44","6,39","0,70","5,23","12,72","4,09","3,56","-1,02","0,43","4,99","0,55","R$ 6,42 B","8,40%"
2,31/03/2024,"18,22","3,15","0,61","13,98","24,57","0,79","5,53","27,19","5,07","4,49","-1,09","0,56","22,52","0,72","R$ 6,96 B","7,97%"
3,31/12/2023,"27,50","3,55","0,60","6,60","8,26","0,77","6,43","116,01","5,68","4,94","-0,99","0,53","7,30","0,68","R$ 6,85 B","8,12%"
4,30/09/2023,"17,51","2,44","0,57","8,21","13,27","0,66","6,96","10,45","6,18","5,20","-0,98","0,50","11,78","0,58","R$ 6,17 B","4,96%"
5,30/06/2023,"21,06","3,10","0,68","6,12","7,67","0,85","9,65","16,44","8,65","7,09","-1,25","0,61","6,88","0,76","R$ 7,39 B","4,17%"
6,31/03/2023,"18,40","2,91","0,62","5,61","7,85","0,78","9,21","19,75","8,16","6,77","-1,12","0,55","6,96","0,69","R$ 6,69 B","4,64%"
7,31/12/2022,"15,65","3,00","0,60","10,61","23,96","0,77","8,64","27,70","8,16","6,76","-1,08","0,57","22,62","0,73","R$ 6,55 B","4,74%"
8,30/09/2022,"15,21","3,37","0,75","28,29","1.083,87","1,02","9,62","15,94","8,73","7,31","-1,60","0,68","983,60","0,92","R$ 7,95 B","7,90%"
9,30/06/2022,"9,36","3,34","0,68","-36,27","-13,37","0,93","7,91","15,45","7,61","6,47","-1,42","0,65","-12,87","0,90","R$ 7,46 B","8,49%"
10,31/03/2022,"8,43","3,78","0,67","-15,43","-9,99","0,90","7,44","44,84","7,23","6,09","-1,22","0,65","-9,71","0,88","R$ 7,59 B","12,71%"
11,31/12/2021,"9,63","4,48","0,83","65,06","-82,79","1,03","8,60","22,03","8,05","6,84","-1,42","0,78","-77,46","0,96","R$ 9,32 B","10,28%"
12,30/09/2021,"11,79","5,11","1,14","22,39","32,26","1,42","10,81","13,17","8,23","7,15","-2,30","0,87","24,57","1,08","R$ 10,95 B","5,64%"
13,30/06/2021,"14,30","6,94","1,27","9,47","10,46","1,75","10,83","18,77","8,23","7,17","-2,68","0,96","7,95","1,33","R$ 11,91 B","5,23%"
14,31/03/2021,"15,26","5,59","1,24","6,43","6,88","1,59","11,35","11,60","8,55","7,31","-2,76","0,93","5,18","1,20","R$ 11,22 B","3,30%"
15,31/12/2020,"16,22","6,00","1,25","7,20","7,88","1,63","11,81","15,72","9,39","7,89","-2,60","0,99","6,27","1,29","R$ 10,80 B","17,35%"
16,30/09/2020,"18,61","5,23","1,28","5,58","6,20","1,62","14,33","11,35","11,89","9,82","-2,97","1,06","5,14","1,35","R$ 10,75 B","14,44%"
17,30/06/2020,"7,38","5,62","1,33","12,12","16,14","1,82","23,97","12,00","21,42","15,89","-3,46","1,19","14,43","1,62","R$ 10,33 B","15,45%"
18,31/03/2020,"6,72","3,14","1,30","16,70","24,72","1,32","17,33","5,71","14,85","11,83","-3,79","1,11","21,17","1,13","R$ 9,89 B","23,93%"
19,31/12/2019,"6,01","3,53","1,38","16,14","22,52","1,40","15,10","6,58","13,12","10,81","-3,56","1,20","19,57","1,21","R$ 10,31 B","8,10%"
20,30/09/2019,"6,42","3,70","1,53","23,29","42,23","1,50","18,23","77,79","17,61","13,62","-2,60","1,48","40,79","1,45","R$ 10,38 B","10,34%"
21,30/06/2019,"12,21","2,98","1,11","7,78","9,71","0,92","12,19","5,74","11,35","8,92","-1,72","1,04","9,04","0,85","R$ 7,62 B","14,33%"
22,31/03/2019,"15,41","2,74","1,08","4,98","5,74","0,84","16,28","4,78","13,75","9,84","-1,63","0,91","4,85","0,71","R$ 6,63 B","3,20%"
23,31/12/2018,"38,69","3,19","1,13","5,33","6,17","0,90","29,26","6,11","25,80","15,09","-1,57","0,99","5,44","0,79","R$ 6,67 B","3,20%"
24,30/09/2018,"21,00","3,19","0,79","10,92","15,52","1,03","15,37","5,89","12,65","8,76","-2,05","0,65","12,77","0,85","R$ 6,90 B","0,00%"
25,30/06/2018,"23,64","3,75","0,93","13,59","20,16","1,22","17,77","6,83","15,08","10,49","-2,47","0,79","17,11","1,04","R$ 7,99 B","3,99%"
26,31/03/2018,"19,67","3,56","0,87","9,27","12,55","1,23","20,52","10,27","18,19","11,88","-2,28","0,77","11,13","1,09","R$ 7,96 B","9,11%"
27,31/12/2017,"18,58","3,62","0,85","7,89","10,62","1,18","20,90","9,62","17,43","11,36","-2,15","0,71","8,86","0,99","R$ 7,68 B","10,33%"
28,30/09/2017,"22,90","3,58","0,91","10,91","20,37","1,25","45,90","8,69","37,36","17,55","-2,45","0,74","16,58","1,01","R$ 7,43 B","10,12%"
29,30/06/2017,"15,30","2,12","0,61","5,40","8,19","0,81","18,78","7,00","16,44","9,79","-1,60","0,53","7,17","0,71","R$ 5,39 B","8,81%"
30,31/03/2017,"15,04","2,12","0,58","5,55","8,36","0,82","15,62","7,03","13,97","8,92","-1,66","0,52","7,48","0,74","R$ 5,03 B","1,56%"
31,31/12/2016,"16,00","2,07","0,54","4,13","5,69","0,76","16,38","7,37","14,57","9,02","-1,43","0,48","5,06","0,68","R$ 4,86 B","0,00%"
32,30/09/2016,"16,56","2,06","0,50","3,46","4,44","0,79","10,01","6,79","8,91","6,47","-1,59","0,45","3,95","0,71","R$ 4,80 B","4,23%"
33,30/06/2016,"25,19","2,03","0,49","7,89","17,05","0,73","16,77","7,26","15,21","9,44","-1,35","0,44","15,47","0,66","R$ 4,61 B","4,46%"
