,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 1,23 B","- R$ 245,44 M","- R$ 471,35 M","R$ 516,32 M"
1,31/03/2024,"R$ 505,31 M","- R$ 235,76 M","- R$ 114,50 M","R$ 155,06 M"
2,31/12/2023,"R$ 1,05 B","- R$ 156,51 M","- R$ 284,80 M","R$ 607,60 M"
3,30/09/2023,"R$ 759,22 M","- R$ 220,74 M","R$ 241,79 M","R$ 780,28 M"
4,30/06/2023,"R$ 1,21 B","- R$ 169,70 M","- R$ 399,52 M","R$ 641,02 M"
5,31/03/2023,"R$ 1,19 B","- R$ 332,02 M","- R$ 632,13 M","R$ 225,60 M"
6,31/12/2022,"R$ 614,48 M","- R$ 351,27 M","- R$ 421,62 M","- R$ 158,42 M"
7,30/09/2022,"R$ 291,13 M","- R$ 299,82 M","- R$ 966,85 M","- R$ 975,53 M"
8,30/06/2022,"- R$ 211,32 M","- R$ 381,26 M","- R$ 356,97 M","- R$ 949,55 M"
9,31/03/2022,"- R$ 494,67 M","- R$ 308,06 M","- R$ 181,43 M","- R$ 984,16 M"
10,31/12/2021,"R$ 145,05 M","- R$ 274,31 M","- R$ 100,81 M","- R$ 230,07 M"
11,30/09/2021,"R$ 573,80 M","- R$ 222,23 M","- R$ 119,01 M","R$ 232,55 M"
12,30/06/2021,"R$ 1,46 B","- R$ 183,44 M","- R$ 447,95 M","R$ 833,53 M"
13,31/03/2021,"R$ 1,91 B","- R$ 146,60 M","- R$ 1,16 B","R$ 606,39 M"
14,31/12/2020,"R$ 1,61 B","- R$ 145,60 M","- R$ 1,19 B","R$ 273,41 M"
15,30/09/2020,"R$ 1,99 B","- R$ 184,58 M","- R$ 491,37 M","R$ 1,31 B"
16,30/06/2020,"R$ 854,49 M","R$ 2,23 B","- R$ 2,51 B","R$ 573,66 M"
17,31/03/2020,"R$ 616,23 M","R$ 2,22 B","- R$ 1,91 B","R$ 923,63 M"
18,31/12/2019,"R$ 660,91 M","R$ 2,16 B","- R$ 2,14 B","R$ 674,43 M"
19,30/09/2019,"R$ 451,59 M","R$ 2,12 B","- R$ 2,33 B","R$ 9,06 M"
20,30/06/2019,"R$ 975,23 M","- R$ 555,26 M","- R$ 317,25 M","R$ 102,73 M"
21,31/03/2019,"R$ 1,40 B","- R$ 473,94 M","- R$ 620,38 M","R$ 309,74 M"
22,31/12/2018,"R$ 1,31 B","- R$ 430,13 M","- R$ 684,54 M","R$ 197,61 M"
23,30/09/2018,"R$ 687,79 M","- R$ 63,37 M","- R$ 489,87 M","R$ 134,55 M"
24,30/06/2018,"R$ 639,20 M","- R$ 101,73 M","- R$ 324,97 M","R$ 212,50 M"
25,31/03/2018,"R$ 891,40 M","- R$ 214,00 M","- R$ 358,68 M","R$ 318,72 M"
26,31/12/2017,"R$ 1,03 B","- R$ 243,26 M","- R$ 372,10 M","R$ 411,31 M"
27,30/09/2017,"R$ 757,45 M","- R$ 488,18 M","R$ 125,23 M","R$ 394,50 M"
28,30/06/2017,"R$ 1,03 B","- R$ 480,24 M","- R$ 269,11 M","R$ 280,43 M"
29,31/03/2017,"R$ 957,97 M","- R$ 557,92 M","- R$ 283,81 M","R$ 116,24 M"
30,31/12/2016,"R$ 1,21 B","- R$ 495,02 M","- R$ 447,57 M","R$ 266,24 M"
31,30/09/2016,"R$ 1,42 B","- R$ 438,63 M","- R$ 852,33 M","R$ 130,93 M"
32,30/06/2016,"R$ 590,81 M","- R$ 259,51 M","- R$ 132,29 M","R$ 199,01 M"
33,31/03/2016,"- R$ 10,14 M","- R$ 188,16 M","R$ 110,68 M","- R$ 87,62 M"
34,31/12/2015,"- R$ 419,23 M","- R$ 138,69 M","R$ 325,17 M","- R$ 232,75 M"
35,30/09/2015,"- R$ 579,46 M","R$ 2,98 M","R$ 152,38 M","- R$ 424,11 M"
36,30/06/2015,"R$ 69,10 M","- R$ 102,91 M","- R$ 336,61 M","- R$ 370,42 M"
37,31/03/2015,"R$ 223,04 M","- R$ 68,63 M","- R$ 508,71 M","- R$ 354,30 M"
38,31/12/2014,"R$ 422,34 M","- R$ 187,15 M","- R$ 483,83 M","- R$ 248,65 M"
39,30/09/2014,"R$ 539,39 M","- R$ 199,18 M","- R$ 147,81 M","R$ 192,40 M"
40,30/06/2014,"R$ 723,59 M","- R$ 219,66 M","- R$ 302,93 M","R$ 201,01 M"
41,31/03/2014,"R$ 1,01 B","- R$ 177,49 M","- R$ 349,01 M","R$ 486,36 M"
42,31/12/2013,"R$ 1,15 B","- R$ 139,17 M","- R$ 417,46 M","R$ 593,95 M"
43,30/09/2013,"R$ 970,96 M","- R$ 174,30 M","- R$ 634,58 M","R$ 162,08 M"
44,30/06/2013,"R$ 846,70 M","- R$ 164,87 M","- R$ 447,04 M","R$ 234,79 M"
45,31/03/2013,"R$ 872,86 M","- R$ 175,71 M","- R$ 676,20 M","R$ 20,96 M"
46,31/12/2012,"R$ 596,06 M","- R$ 174,40 M","- R$ 709,19 M","- R$ 287,53 M"
47,30/09/2012,"R$ 757,22 M","- R$ 129,95 M","- R$ 507,33 M","R$ 119,95 M"
48,30/06/2012,"R$ 468,33 M","- R$ 117,88 M","- R$ 643,27 M","- R$ 292,83 M"
49,31/03/2012,"R$ 425,01 M","- R$ 134,85 M","- R$ 296,45 M","- R$ 6,28 M"
50,31/12/2011,"R$ 818,47 M","- R$ 132,65 M","- R$ 524,52 M","R$ 161,31 M"
51,30/09/2011,"R$ 935,18 M","- R$ 171,41 M","- R$ 912,00 M","- R$ 148,23 M"
52,30/06/2011,"R$ 1,09 B","- R$ 180,16 M","- R$ 732,84 M","R$ 181,24 M"
53,31/03/2011,"R$ 1,09 B","- R$ 170,87 M","- R$ 1,36 B","- R$ 438,20 M"
