,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 1,32 B","- R$ 6,39 M","- R$ 1,24 B","R$ 64,77 M",171
1,31/03/2024,"R$ 1,61 B","- R$ 6,46 M","- R$ 1,52 B","R$ 85,81 M",171
2,31/12/2023,"R$ 2,11 B","- R$ 6,75 M","- R$ 1,70 B","R$ 393,68 M",171
3,30/09/2023,"R$ 2,15 B","- R$ 7,58 M","- R$ 1,91 B","R$ 235,87 M",171
4,30/06/2023,"R$ 2,48 B","- R$ 11,88 M","- R$ 2,41 B","R$ 53,10 M",171
5,31/03/2023,"R$ 2,41 B","- R$ 13,08 M","- R$ 2,19 B","R$ 204,85 M",171
6,31/12/2022,"R$ 2,10 B","- R$ 14,34 M","- R$ 2,68 B","- R$ 592,02 M",171
7,30/09/2022,"R$ 445,95 M","- R$ 19,82 M","- R$ 783,94 M","- R$ 357,82 M",171
8,30/06/2022,"R$ 695,75 M","- R$ 20,86 M","- R$ 543,39 M","R$ 131,51 M",171
9,31/03/2022,"R$ 331,81 M","- R$ 23,05 M","- R$ 470,34 M","- R$ 166,00 M",171
10,31/12/2021,"R$ 124,22 M","- R$ 36,31 M","R$ 263,75 M","R$ 351,65 M",171
11,30/09/2021,"R$ 219,12 M","- R$ 38,44 M","- R$ 34,60 M","R$ 146,08 M",171
12,30/06/2021,"- R$ 404,10 M","- R$ 43,68 M","- R$ 31,51 M","- R$ 479,28 M",171
13,31/03/2021,"R$ 103,80 M","- R$ 55,92 M","- R$ 226,54 M","- R$ 178,65 M",171
14,31/12/2020,"R$ 326,76 M","- R$ 55,02 M","- R$ 181,69 M","R$ 90,05 M",171
15,30/09/2020,"R$ 302,48 M","- R$ 51,20 M","- R$ 1,67 M","R$ 249,61 M",171
16,30/06/2020,"R$ 695,51 M","- R$ 64,14 M","- R$ 59,91 M","R$ 571,46 M",171
17,31/03/2020,"R$ 439,65 M","- R$ 53,50 M","- R$ 51,26 M","R$ 334,89 M",171
18,31/12/2019,"R$ 25,70 M","- R$ 41,67 M","- R$ 90,68 M","- R$ 106,64 M",171
