,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/09/2024,"11,00%","8,10%","16,66%","12,27%","10,02%","4,49%","11,78%","2,80%","3,98%","4,97%","1,61","2,25","1,25","0,85"
1,30/06/2024,"10,59%","7,75%","16,04%","11,75%","10,06%","4,30%","11,65%","2,71%","3,65%","4,66%","1,59","2,28","1,28","0,68"
2,31/03/2024,"10,11%","7,58%","15,32%","11,49%","10,31%","4,24%","11,35%","2,64%","3,59%","4,63%","1,61","2,19","1,19","0,73"
3,31/12/2023,"9,36%","7,19%","14,18%","10,90%","8,16%","3,32%","11,59%","2,09%","3,70%","4,81%","1,59","2,12","1,12","0,03"
4,30/09/2023,"7,93%","6,34%","12,02%","9,61%","5,03%","2,04%","12,56%","1,31%","3,39%","4,57%","1,55","2,23","1,23","0,95"
5,30/06/2023,"8,86%","6,97%","13,43%","10,56%","4,17%","1,50%","13,77%","1,16%","3,60%","4,91%","1,29","2,34","1,34","0,88"
6,31/03/2023,"8,96%","7,02%","13,58%","10,63%","4,56%","1,76%","14,74%","1,37%","3,78%","5,19%","1,29","2,43","1,43","1,25"
7,31/12/2022,"17,34%","11,66%","26,28%","17,67%","5,04%","1,68%","15,07%","1,48%","4,04%","5,48%","1,13","2,46","1,46","1,74"
8,30/09/2022,"12,85%","8,80%","19,47%","13,33%","4,85%","1,78%","13,67%","1,36%","3,61%","4,98%","1,31","2,47","1,47","1,97"
9,30/06/2022,"12,81%","9,43%","19,41%","14,29%","9,23%","3,45%","13,67%","2,38%","4,26%","5,55%","1,45","2,79","1,79","1,05"
10,31/03/2022,"33,88%","20,24%","51,34%","30,67%","23,00%","7,06%","13,72%","4,42%","6,66%","7,88%","1,60","2,59","1,59","0,62"
11,31/12/2021,"40,96%","22,57%","62,06%","34,20%","25,49%","7,76%","14,08%","5,02%","7,10%","8,32%","1,54","3,00","2,00","-0,71"
12,30/09/2021,"51,34%","26,29%","77,79%","39,83%","31,84%","9,36%","15,43%","5,93%","8,39%","9,56%","1,58","2,72","1,72","-0,10"
13,30/06/2021,"168,92%","41,41%","255,94%","62,75%","35,63%","10,54%","15,90%","6,10%","8,87%","9,99%","1,73","2,68","1,68","0,41"
14,31/03/2021,"50,13%","20,70%","75,95%","31,36%","20,97%","6,70%","16,09%","4,08%","6,39%","7,62%","1,64","3,26","2,26","0,39"
15,31/12/2020,"30,26%","15,12%","45,85%","22,91%","17,28%","5,27%","15,63%","3,55%","5,73%","6,96%","1,49","3,29","2,29","0,19"
16,30/09/2020,"22,00%","10,99%","33,33%","16,66%","12,87%","3,93%","14,86%","2,94%","4,63%","5,88%","1,34","3,40","2,40","0,56"
17,30/06/2020,"15,13%","7,56%","22,93%","11,46%","7,54%","2,30%","14,29%","1,93%","3,57%","4,90%","1,19","3,38","2,38","-0,93"
18,31/03/2020,"19,88%","9,94%","30,13%","15,05%","10,29%","3,14%","15,20%","2,61%","4,65%","5,85%","1,20","3,13","2,13","0,20"
19,31/12/2019,NA,NA,NA,NA,NA,NA,"15,78%","2,71%","4,84%","6,00%",NA,"3,28","2,28","0,94"
