,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 90,73 M","R$ 2,55 M","- R$ 170,87 M","- R$ 88,31 M",214
1,31/03/2024,"- R$ 89,96 M","- R$ 2,56 M","R$ 171,00 M","R$ 89,23 M",214
2,31/12/2023,"- R$ 16,15 M","- R$ 19,68 M","R$ 107,63 M","R$ 75,96 M",214
3,30/09/2023,"- R$ 343,18 M","- R$ 508,00 mil","R$ 13,01 M","- R$ 321,11 M",214
4,30/06/2023,"R$ 322,98 M","- R$ 819,00 mil","- R$ 8,10 M","R$ 315,38 M",214
5,31/03/2023,"- R$ 165,67 M","- R$ 1,17 M","- R$ 669,00 mil","- R$ 165,93 M",214
6,31/12/2022,"R$ 204,16 M","- R$ 2,93 M","R$ 30,89 M","R$ 238,06 M",214
7,30/09/2022,"- R$ 245,14 M","- R$ 1,06 M","R$ 41,20 M","- R$ 198,91 M",214
8,30/06/2022,"R$ 114,69 M","- R$ 958,00 mil","R$ 9,67 M","R$ 141,48 M",214
9,31/03/2022,"- R$ 202,87 M","- R$ 167,00 mil","R$ 51,41 M","- R$ 191,67 M",214
10,31/12/2021,,,,,214
11,30/09/2021,"- R$ 76,63 M","R$ 10,38 M","R$ 6,55 M","R$ 137,00 M",214
12,30/06/2021,"R$ 63,61 M","- R$ 45,17 M","R$ 30,16 M","- R$ 157,02 M",214
13,31/03/2021,"R$ 24,86 M","- R$ 515,00 mil","R$ 23,20 M","R$ 68,65 M",214
14,31/12/2020,"- R$ 944,03 M","R$ 15,38 M","R$ 139,94 M","- R$ 702,32 M",214
15,30/09/2020,"- R$ 182,56 M","- R$ 12,00 mil","R$ 59,66 M","- R$ 101,66 M",214
16,30/06/2020,"R$ 50,59 M","- R$ 419,00 mil","R$ 1,95 M","R$ 72,83 M",214
17,31/03/2020,"R$ 65,59 M","- R$ 17,00 mil","R$ 3,16 M","R$ 118,29 M",214
