,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais.1,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria.1,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao,ticker
0,30/06/2024,"R$ 24,75 M","R$ 1,12 M","R$ 0,01",105.835.051,104.424.884,104.424.884,210.259.935,0,3.417.442,3.417.442,3.417.442,105.835.051,101.007.442,206.842.493,214
1,31/03/2024,"R$ 23,18 B","R$ 1,07 B","R$ 5,11",105.407.754,103.570.290,103.570.290,208.978.044,0,1.607.731,1.607.731,1.607.731,105.407.754,101.962.559,207.370.313,214
2,31/12/2023,"R$ 20,55 B","R$ 981,90 M","R$ 5,26",98.007.123,88.769.028,88.769.028,186.776.151,0,3.911.584,3.911.584,3.911.584,98.007.123,84.857.444,182.864.567,214
3,30/09/2023,"R$ 19,46 B","R$ 975,21 M","R$ 5,23",97.912.865,88.580.512,88.580.512,186.493.377,0,3.613.500,3.613.500,3.613.500,97.912.865,84.967.012,182.879.877,214
4,30/06/2023,"R$ 17,63 B","R$ 938,18 M","R$ 5,03",97.895.917,88.546.616,88.546.616,186.442.533,0,3.476.400,3.476.400,3.476.400,97.895.917,85.070.216,182.966.133,214
5,31/03/2023,"R$ 17,70 B","R$ 901,15 M","R$ 4,83",97.895.475,88.545.732,88.545.732,186.441.207,0,2.948.100,2.948.100,2.948.100,97.895.475,85.597.632,183.493.107,214
6,31/12/2022,"R$ 16,01 B","R$ 869,61 M","R$ 4,66",97.895.475,88.545.732,88.545.732,186.441.207,0,0,0,0,97.895.475,88.545.732,186.441.207,214
7,30/09/2022,"R$ 14,76 B","R$ 862,26 M","R$ 4,62",97.895.475,88.545.732,88.545.732,186.441.207,0,0,0,0,97.895.475,88.545.732,186.441.207,214
8,30/06/2022,"R$ 14,38 B","R$ 875,79 M","R$ 4,70",97.895.475,88.545.732,88.545.732,186.441.207,0,0,0,0,97.895.475,88.545.732,186.441.207,214
9,31/03/2022,"R$ 14,93 B","R$ 856,52 M","R$ 5,78",75.577.842,72.579.922,72.579.922,148.157.764,0,0,0,0,75.577.842,72.579.922,148.157.764,214
10,31/12/2021,"R$ 15,05 B","R$ 803,25 M","R$ 5,42",75.577.842,72.579.922,72.579.922,148.157.764,0,0,0,0,75.577.842,72.579.922,148.157.764,214
