,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 1,45 B","- R$ 47,01 M","- R$ 1,65 B","- R$ 240,19 M",225
1,31/03/2024,"R$ 1,47 B","- R$ 56,20 M","- R$ 1,38 B","R$ 40,38 M",225
2,31/12/2023,"R$ 756,40 M","- R$ 75,30 M","- R$ 458,16 M","R$ 222,95 M",225
3,30/09/2023,"R$ 871,12 M","- R$ 196,74 M","- R$ 564,05 M","R$ 110,34 M",225
4,30/06/2023,"R$ 1,01 B","- R$ 246,11 M","- R$ 1,28 B","- R$ 519,39 M",225
5,31/03/2023,"R$ 1,17 B","- R$ 286,00 M","- R$ 1,30 B","- R$ 413,47 M",225
6,31/12/2022,"R$ 2,01 B","- R$ 311,21 M","- R$ 1,00 B","R$ 698,35 M",225
7,30/09/2022,"R$ 1,90 B","- R$ 228,07 M","- R$ 1,07 B","R$ 596,58 M",225
8,30/06/2022,"R$ 1,81 B","- R$ 198,80 M","- R$ 483,06 M","R$ 1,12 B",225
9,31/03/2022,"R$ 1,67 B","- R$ 151,65 M","- R$ 1,09 B","R$ 431,36 M",225
10,31/12/2021,"R$ 1,45 B","- R$ 128,82 M","- R$ 1,83 B","- R$ 511,21 M",225
11,30/09/2021,"R$ 1,20 B","- R$ 114,46 M","- R$ 1,91 B","- R$ 822,01 M",225
12,30/06/2021,"R$ 1,09 B","R$ 579,31 M","- R$ 2,47 B","- R$ 804,72 M",225
13,31/03/2021,"R$ 597,72 M","R$ 1,34 B","- R$ 1,13 B","R$ 812,29 M",225
14,31/12/2020,"R$ 517,54 M","R$ 1,39 B","- R$ 1,09 B","R$ 813,47 M",225
15,30/09/2020,"R$ 538,16 M","R$ 1,04 B","R$ 196,65 M","R$ 1,77 B",225
16,30/06/2020,"R$ 524,30 M","R$ 509,93 M","R$ 463,50 M","R$ 1,50 B",225
17,31/03/2020,"R$ 793,43 M","- R$ 1,38 B","R$ 778,23 M","R$ 188,67 M",225
18,31/12/2019,"R$ 896,18 M","- R$ 1,81 B","R$ 979,15 M","R$ 61,69 M",225
19,30/09/2019,"R$ 900,44 M","- R$ 970,87 M","- R$ 144,37 M","- R$ 214,80 M",225
20,30/06/2019,"R$ 1,01 B","- R$ 1,63 B","R$ 535,15 M","- R$ 85,85 M",225
21,31/03/2019,"R$ 1,08 B","- R$ 395,12 M","- R$ 757,53 M","- R$ 72,25 M",225
22,31/12/2018,"R$ 1,20 B","- R$ 237,26 M","- R$ 995,88 M","- R$ 35,81 M",225
23,30/09/2018,"R$ 1,33 B","- R$ 301,21 M","- R$ 832,07 M","R$ 191,90 M",225
24,30/06/2018,"R$ 1,40 B","- R$ 139,23 M","- R$ 1,23 B","R$ 27,86 M",225
25,31/03/2018,"R$ 1,42 B","- R$ 355,52 M","- R$ 1,19 B","- R$ 124,09 M",225
26,31/12/2017,"R$ 1,47 B","- R$ 329,16 M","- R$ 1,19 B","- R$ 44,83 M",225
27,30/09/2017,"R$ 1,57 B","- R$ 653,31 M","- R$ 1,10 B","- R$ 186,00 M",225
28,30/06/2017,"R$ 1,65 B","- R$ 538,99 M","- R$ 1,24 B","- R$ 124,26 M",225
29,31/03/2017,"R$ 1,61 B","- R$ 406,34 M","- R$ 1,42 B","- R$ 214,94 M",225
30,31/12/2016,"R$ 1,61 B","- R$ 184,01 M","- R$ 1,46 B","- R$ 30,94 M",225
31,30/09/2016,"R$ 1,59 B","- R$ 212,77 M","- R$ 1,48 B","- R$ 100,05 M",225
32,30/06/2016,"R$ 1,54 B","R$ 493,50 M","- R$ 1,85 B","R$ 190,13 M",225
33,31/03/2016,"R$ 1,63 B","R$ 382,99 M","- R$ 1,70 B","R$ 314,98 M",225
34,31/12/2015,"R$ 1,68 B","- R$ 6,31 M","- R$ 1,65 B","R$ 30,59 M",225
35,30/09/2015,"R$ 1,74 B","R$ 330,98 M","- R$ 2,03 B","R$ 38,62 M",225
36,30/06/2015,"R$ 1,89 B","- R$ 220,91 M","- R$ 1,73 B","- R$ 56,71 M",225
37,31/03/2015,"R$ 1,87 B","R$ 140,12 M","- R$ 2,11 B","- R$ 94,96 M",225
38,31/12/2014,"R$ 1,73 B","R$ 318,99 M","- R$ 2,07 B","- R$ 19,29 M",225
39,30/09/2014,"R$ 1,65 B","R$ 100,27 M","- R$ 1,61 B","R$ 137,26 M",225
40,30/06/2014,"R$ 1,36 B","R$ 181,07 M","- R$ 1,60 B","- R$ 56,03 M",225
41,31/03/2014,"R$ 1,20 B","- R$ 234,43 M","- R$ 1,24 B","- R$ 278,33 M",225
42,31/12/2013,"R$ 1,19 B","- R$ 15,22 M","- R$ 1,59 B","- R$ 417,56 M",225
43,30/09/2013,"R$ 1,21 B","- R$ 469,02 M","- R$ 1,59 B","- R$ 855,04 M",225
44,30/06/2013,"R$ 1,15 B","- R$ 2,82 B","R$ 295,10 M","- R$ 1,38 B",225
45,31/03/2013,"R$ 1,10 B","- R$ 2,65 B","R$ 1,37 B","- R$ 189,16 M",225
46,31/12/2012,"R$ 1,03 B","- R$ 2,65 B","R$ 1,66 B","R$ 47,86 M",225
47,30/09/2012,"R$ 927,04 M","- R$ 3,53 B","R$ 2,95 B","R$ 345,81 M",225
48,30/06/2012,"R$ 853,87 M","- R$ 921,68 M","R$ 1,25 B","R$ 1,18 B",225
49,31/03/2012,"R$ 804,96 M","- R$ 920,82 M","R$ 172,87 M","R$ 57,01 M",225
50,31/12/2011,"R$ 751,46 M","- R$ 857,02 M","R$ 192,75 M","R$ 87,19 M",225
51,30/09/2011,"R$ 707,76 M","R$ 54,38 M","- R$ 707,34 M","R$ 54,80 M",225
52,30/06/2011,"R$ 672,89 M","R$ 48,79 M","- R$ 684,96 M","R$ 36,73 M",225
53,31/03/2011,"R$ 638,53 M","R$ 46,28 M","- R$ 245,75 M","R$ 439,05 M",225
