,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/09/2024,"29,36%","9,68%","44,49%","14,67%","-23,79%","121,88%","-9,46%","1.116,06%","-511,59%","-511,06%","0,11","-0,17","-1,17","-0,37"
1,30/06/2024,"31,05%","9,49%","47,04%","14,38%","-25,78%","120,70%","15,17%","1.567,13%","-652,81%","-652,03%","0,08","-0,18","-1,18","-0,37"
2,31/03/2024,"29,69%","9,06%","44,99%","13,72%","-25,21%","111,92%","41,80%","1.358,75%","-555,54%","-554,79%","0,08","-0,20","-1,20","-0,36"
3,31/12/2023,"33,43%","9,67%","50,65%","14,65%","-23,30%","95,73%","41,88%","1.225,65%","-581,25%","-580,44%","0,08","-0,21","-1,21","-0,33"
4,30/09/2023,"1,96%","0,52%","2,96%","0,79%","18,98%","-76,27%","60,91%","-681,34%","-21,85%","-21,30%","0,11","-0,20","-1,20","-47,80"
5,30/06/2023,"-0,46%","-0,12%","-0,69%","-0,18%","17,19%","-66,81%","46,74%","-739,44%","5,92%","6,59%","0,09","-0,21","-1,21","179,51"
6,31/03/2023,"0,03%","0,01%","0,05%","0,01%","6,54%","-27,32%","27,32%","-283,95%","-0,36%","0,25%","0,10","-0,23","-1,23","4.253,40"
7,31/12/2022,"6,02%","0,97%","9,12%","1,47%","1,52%","-6,15%","26,31%","-65,74%","-50,68%","-50,06%","0,09","-0,24","-1,24","-19,87"
8,30/09/2022,"14,22%","4,04%","21,55%","6,12%","-11,43%","44,82%","16,08%","366,80%","-159,10%","-158,65%","0,12","-0,25","-1,25","-4,19"
9,30/06/2022,"16,09%","3,80%","24,38%","5,76%","-14,04%","50,03%","24,46%","270,31%","-87,13%","-86,86%","0,19","-0,26","-1,26","-4,39"
10,31/03/2022,"30,64%","5,54%","46,42%","8,39%","-2,52%","8,42%","20,38%","40,08%","-105,42%","-105,20%","0,21","-0,24","-1,24","-2,88"
11,31/12/2021,"33,96%","5,59%","51,45%","8,47%","2,39%","-7,35%","19,23%","-29,39%","-81,42%","-81,26%","0,25","-0,25","-1,25","-2,95"
12,30/09/2021,"29,85%","4,20%","45,23%","6,36%","7,53%","-22,49%","27,57%","-101,39%","-60,21%","-59,79%","0,22","-0,26","-1,26","-4,38"
13,30/06/2021,"55,12%","6,82%","83,51%","10,34%","11,44%","-32,85%","24,50%","-199,11%","-124,00%","-123,14%","0,16","-0,28","-1,28","-3,20"
14,31/03/2021,"64,20%","6,36%","97,27%","9,64%","9,92%","-26,86%","34,05%","-196,66%","-130,63%","-129,68%","0,14","-0,30","-1,30","-3,54"
15,31/12/2020,"71,41%","5,51%","108,20%","8,35%","9,35%","-23,50%","34,30%","-218,36%","-132,93%","-131,57%","0,11","-0,33","-1,33","-4,22"
16,30/09/2020,"449,23%","8,99%","680,65%","13,61%","17,75%","-38,05%","13,07%","-390,22%","-197,94%","-196,77%","0,10","-0,33","-1,33","-3,92"
17,30/06/2020,"-580,84%","7,22%","-880,06%","10,94%","17,35%","-35,13%","7,14%","-378,15%","-156,52%","-155,17%","0,09","-0,35","-1,35","-5,12"
18,31/03/2020,"-140,53%","9,48%","-212,93%","14,36%","19,86%","-35,82%","14,27%","-382,93%","-178,95%","-177,46%","0,09","-0,37","-1,37","-4,12"
19,31/12/2019,"-82,30%","12,12%","-124,69%","18,37%","22,71%","-36,36%","5,70%","-299,79%","-152,04%","-150,82%","0,12","-0,40","-1,40","-3,42"
20,30/09/2019,"-38,99%","6,55%","-59,08%","9,93%","19,37%","-30,09%","113,01%","-577,56%","-182,07%","-171,74%","0,05","-0,47","-1,47","-7,02"
21,30/06/2019,"-35,84%","7,70%","-54,30%","11,66%","19,55%","-28,25%","54,03%","-408,38%","-148,43%","-141,25%","0,07","-0,49","-1,49","-6,07"
22,31/03/2019,"-30,57%","11,26%","-46,32%","17,05%","23,67%","-28,96%","7,40%","-295,54%","-123,90%","-114,29%","0,10","-0,55","-1,55","-4,70"
23,31/12/2018,"-30,66%","14,82%","-46,45%","22,45%","26,22%","-28,26%","15,23%","-393,01%","-189,38%","-157,74%","0,07","-0,62","-1,62","-4,39"
24,30/09/2018,"-2.269,21%","76,58%","-3.438,19%","116,03%","-12,76%","14,59%","-25,10%","117,19%","-328,71%","-315,44%","0,12","-0,64","-1,64","-0,96"
25,30/06/2018,"-508,06%","93,34%","-769,79%","141,43%","-9,12%","9,29%","-20,07%","91,33%","-408,15%","-391,41%","0,10","-0,69","-1,69","-0,89"
26,31/03/2018,"-278,03%","143,13%","-421,25%","216,86%","-5,17%","4,24%","4,70%","46,49%","-454,10%","-437,59%","0,09","-0,82","-1,82","-0,81"
27,31/12/2017,"-106,96%","198,13%","-162,05%","300,20%","-5,14%","3,72%","5,65%","37,80%","-387,19%","-380,25%","0,10","-0,93","-1,93","-0,80"
28,30/09/2017,"-42,97%","-99,36%","-65,11%","-150,54%","380,31%","-48,95%","-54,57%","-976,35%","-802,96%","-787,87%","0,05","-0,87","-1,87","-1,08"
29,30/06/2017,"-57,70%","-78,04%","-87,42%","-118,24%","-632,93%","-55,75%","-224,87%","-1.882,13%","-1.642,41%","-1.612,50%","0,03","-0,98","-1,98","-0,70"
30,31/03/2017,"-50,01%","-65,91%","-75,77%","-99,87%","-339,41%","-51,02%","-313,89%","-2.294,47%","-2.002,39%","-1.970,00%","0,02","-1,22","-2,22","-0,63"
31,31/12/2016,"-48,01%","-61,64%","-72,75%","-93,39%","-274,41%","-48,44%","-293,56%","-2.146,93%","-1.869,25%","-1.833,53%","0,02","-1,38","-2,38","-0,61"
32,30/09/2016,"-29,81%","-37,57%","-45,17%","-56,92%","-124,42%","-36,15%","-229,23%","-1.582,91%","-1.368,39%","-1.227,84%","0,02","-7,77","-8,77","-0,77"
33,30/06/2016,"-19,07%","-25,20%","-28,89%","-38,19%","-82,06%","-23,44%","-29,97%","-374,27%","-298,67%","-254,52%","0,06","11,35","10,35","-1,20"
34,31/03/2016,"-14,97%","-20,10%","-22,68%","-30,45%","-74,86%","-19,84%","-12,38%","-231,21%","-179,22%","-146,96%","0,09","6,65","5,65","-1,56"
35,31/12/2015,"-12,94%","-17,28%","-19,61%","-26,18%","-66,10%","-17,36%","-2,31%","-151,53%","-116,68%","-94,09%","0,11","5,67","4,67","-1,76"
36,30/09/2015,"-1,44%","-1,90%","-2,18%","-2,88%","-23,13%","-6,32%","13,55%","-36,20%","-8,96%","-6,93%","0,17","3,44","2,44","-17,76"
37,30/06/2015,"-0,24%","-0,31%","-0,36%","-0,47%","-17,27%","-4,87%","16,70%","-23,54%","-1,29%","0,33%","0,21","3,50","2,50","277,97"
38,31/03/2015,"0,40%","0,55%","0,61%","0,83%","-14,75%","-4,18%","18,21%","-18,27%","1,94%","3,55%","0,23","3,77","2,77","27,07"
39,31/12/2014,"0,92%","1,24%","1,40%","1,87%","-11,25%","-3,15%","19,37%","-12,43%","3,86%","5,21%","0,25","3,81","2,81","17,82"
40,30/09/2014,"2,45%","3,26%","3,72%","4,95%","-6,15%","-1,72%","21,61%","-5,86%","8,61%","9,75%","0,29","3,66","2,66","9,09"
41,30/06/2014,"2,14%","2,92%","3,24%","4,42%","-4,67%","-1,31%","21,79%","-4,59%","7,87%","9,02%","0,28","3,55","2,55","10,53"
42,31/03/2014,"1,64%","2,07%","2,48%","3,14%","-3,93%","-1,16%","21,06%","-3,80%","5,68%","7,14%","0,30","3,53","2,53","11,36"
43,31/12/2013,"1,41%","1,72%","2,14%","2,61%","-5,40%","-1,69%","20,66%","-5,10%","4,55%","5,94%","0,33","3,57","2,57","12,84"
44,30/09/2013,"-8,95%","-10,08%","-13,56%","-15,28%","-30,14%","-11,70%","-15,55%","-55,82%","-44,54%","-42,86%","0,21","3,59","2,59","-2,43"
45,30/06/2013,"-8,48%","-9,93%","-12,85%","-15,04%","-31,95%","-10,80%","-9,79%","-45,42%","-35,62%","-33,40%","0,24","3,57","2,57","-2,74"
46,31/03/2013,"-10,44%","-12,17%","-15,82%","-18,45%","-35,02%","-13,18%","-19,72%","-54,46%","-44,92%","-42,57%","0,24","3,40","2,40","-2,42"
47,31/12/2012,"-10,32%","-12,21%","-15,64%","-18,50%","-33,91%","-12,62%","-18,51%","-49,95%","-42,36%","-40,22%","0,25","3,20","2,20","-2,43"
48,30/09/2012,"-1,13%","-1,26%","-1,71%","-1,90%","-6,22%","-2,49%","12,61%","-7,09%","-3,58%","-0,93%","0,35","2,58","1,58","-73,06"
49,30/06/2012,"0,28%","0,31%","0,42%","0,47%","-2,87%","-1,11%","15,65%","-2,99%","0,85%","2,83%","0,37","2,96","1,96","23,24"
50,31/03/2012,"4,18%","4,72%","6,34%","7,16%","8,28%","3,21%","24,07%","7,45%","11,03%","12,52%","0,43","2,66","1,66","4,32"
51,31/12/2011,"5,26%","5,93%","7,96%","8,99%","11,96%","4,58%","26,08%","10,24%","13,25%","14,50%","0,45","2,69","1,69","3,57"
52,30/09/2011,"7,56%","7,97%","11,46%","12,08%","15,79%","6,36%","27,95%","13,49%","15,39%","15,65%","0,47","2,50","1,50","4,02"
53,30/06/2011,"7,65%","8,08%","11,59%","12,24%","16,47%","7,32%","27,39%","13,99%","15,20%","15,22%","0,52","2,58","1,58","4,56"
54,31/03/2011,"15,80%","17,07%","23,94%","25,86%","28,94%","14,38%","28,48%","14,51%","15,89%","16,32%","0,99","2,58","1,58","4,34"
55,31/12/2010,"15,32%","16,77%","23,21%","25,41%","26,85%","12,94%","29,16%","15,10%","16,26%","16,74%","0,86","2,61","1,61","4,85"
56,30/09/2010,"15,93%","16,51%","24,14%","25,02%","34,82%","14,11%","30,46%","16,81%","18,86%",NA,"0,84","2,48","1,48",NA
57,30/06/2010,"13,64%","14,08%","20,67%","21,34%","29,76%","13,50%","31,33%","17,81%","19,16%",NA,"0,76","2,25","1,25",NA
58,31/03/2010,"10,21%","11,10%","15,48%","16,82%","25,88%","11,86%","30,23%","18,07%","17,55%",NA,"0,66","2,01","1,01",NA
