,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao
0,30/06/2024,"R$ 623,84 M","- R$ 3,38 B","- R$ 43,51",77.786.000,0,0,77.786.000,10.000,0,0,10.000,77.776.000,0,77.776.000
1,31/03/2024,"R$ 654,84 M","- R$ 3,32 B","- R$ 42,64",77.786.000,0,0,77.786.000,37.000,0,0,37.000,77.749.000,0,77.749.000
2,31/12/2023,"R$ 670,20 M","- R$ 3,25 B","- R$ 41,78",77.786.000,0,0,77.786.000,37.000,0,0,37.000,77.749.000,0,77.749.000
3,30/09/2023,"R$ 1,05 B","- R$ 5,38 B","- R$ 1,67 mil",3.221.000,0,0,3.221.000,2.000,0,0,2.000,3.219.000,0,3.219.000
4,30/06/2023,"R$ 1,10 B","- R$ 5,16 B","- R$ 1,60 mil",3.221.000,0,0,3.221.000,13.000,0,0,13.000,3.208.000,0,3.208.000
5,31/03/2023,"R$ 1,13 B","- R$ 5,03 B","- R$ 1,56 mil",3.221.000,0,0,3.221.000,18.000,0,0,18.000,3.203.000,0,3.203.000
6,31/12/2022,"R$ 1,17 B","- R$ 4,83 B","- R$ 14,98",322.186.000,0,0,322.186.000,8.102.000,0,0,8.102.000,314.084.000,0,314.084.000
7,30/09/2022,"R$ 1,21 B","- R$ 4,87 B","- R$ 86,71",56.133.000,0,0,56.133.000,576.000,0,0,576.000,55.557.000,0,55.557.000
8,30/06/2022,"R$ 1,22 B","- R$ 4,75 B","- R$ 84,66",56.133.000,0,0,56.133.000,1.061.000,0,0,1.061.000,55.072.000,0,55.072.000
9,31/03/2022,"R$ 1,22 B","- R$ 5,10 B","- R$ 90,93",56.133.000,0,0,56.133.000,1.061.000,0,0,1.061.000,55.072.000,0,55.072.000
10,31/12/2021,"R$ 1,28 B","- R$ 5,15 B","- R$ 91,75",56.133.000,0,0,56.133.000,1.061.000,0,0,1.061.000,55.072.000,0,55.072.000
11,30/09/2021,"R$ 1,40 B","- R$ 5,50 B","- R$ 97,97",56.133.000,0,0,56.133.000,1.061.000,0,0,1.061.000,55.072.000,0,55.072.000
12,30/06/2021,"R$ 1,55 B","- R$ 5,53 B","- R$ 98,48",56.133.000,0,0,56.133.000,0,0,0,0,56.133.000,0,56.133.000
13,31/03/2021,"R$ 1,66 B","- R$ 5,54 B","- R$ 686,66",8.066.000,0,0,8.066.000,0,0,0,0,8.066.000,0,8.066.000
14,31/12/2020,"R$ 1,73 B","- R$ 5,32 B","- R$ 659,35",8.066.000,0,0,8.066.000,0,0,0,0,8.066.000,0,8.066.000
15,30/09/2020,"R$ 1,80 B","- R$ 5,39 B","- R$ 668,07",8.066.000,0,0,8.066.000,0,0,0,0,8.066.000,0,8.066.000
16,30/06/2020,"R$ 1,82 B","- R$ 5,23 B","- R$ 647,84",8.066.000,0,0,8.066.000,0,0,0,0,8.066.000,0,8.066.000
