,empresa,razaoSocial,situacao_registro,situacao_emissor,segmento_listagem,atividade,volume_financeiro,setor,subsetor,segmento,indices
0,PDG REALT,PDG REALTY S.A. EMPREEND E PARTICIPACOES,ATIVO,FASE OPERACIONAL,Novo Mercado,Construção e Incorporação,"R$ 283,07 mil",Consumo Cíclico,Construção Civil,Incorporações,-
