,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 27,14 M","- R$ 6,43 M","- R$ 25,63 M","- R$ 149,00 mil","- R$ 25,48 M","- R$ 68,74 M","- R$ 0,88"
1,31/03/2024,"R$ 7,52 M","R$ 1,26 M","- R$ 32,97 M","- R$ 133,00 mil","- R$ 32,84 M","- R$ 66,88 M","- R$ 0,86"
2,31/12/2023,"R$ 1,24 M","- R$ 14,72 M","- R$ 465,41 M","- R$ 187,00 mil","- R$ 465,22 M","R$ 1,69 B","R$ 21,73"
3,30/09/2023,"R$ 48,89 M","R$ 32,76 M","- R$ 29,52 M","- R$ 190,00 mil","- R$ 29,33 M","- R$ 225,66 M","- R$ 70,06"
4,30/06/2023,"R$ 35,57 M","R$ 19,67 M","R$ 10,04 M","- R$ 189,00 mil","R$ 10,23 M","- R$ 130,97 M","- R$ 40,66"
5,31/03/2023,"R$ 6,05 M","R$ 715,00 mil","- R$ 48,39 M","- R$ 183,00 mil","- R$ 48,21 M","- R$ 208,97 M","- R$ 64,88"
6,31/12/2022,"R$ 45,10 M","R$ 29,45 M","R$ 38,24 M","- R$ 186,00 mil","R$ 38,43 M","- R$ 358,35 M","- R$ 1,11"
7,30/09/2022,"R$ 23,75 M","R$ 1,79 M","R$ 6,64 M","- R$ 180,00 mil","R$ 6,82 M","- R$ 118,57 M","- R$ 2,11"
8,30/06/2022,"R$ 42,65 M","R$ 155,00 mil","R$ 3,08 M","- R$ 171,00 mil","R$ 3,25 M","R$ 352,09 M","R$ 6,27"
9,31/03/2022,"R$ 7,82 M","- R$ 10,00 mil","- R$ 108,44 M","- R$ 204,00 mil","- R$ 108,23 M","R$ 46,38 M","R$ 0,83"
10,31/12/2021,"R$ 97,15 M","R$ 25,62 M","- R$ 173,91 M","- R$ 208,00 mil","- R$ 173,71 M","R$ 348,65 M","R$ 6,21"
11,30/09/2021,"R$ 139,52 M","R$ 44,46 M","R$ 29,10 M","- R$ 198,00 mil","R$ 29,30 M","R$ 29,02 M","R$ 0,52"
12,30/06/2021,"R$ 103,40 M","R$ 828,00 mil","- R$ 113,47 M","- R$ 153,00 mil","- R$ 113,32 M","- R$ 284,62 M","- R$ 5,07"
13,31/03/2021,"R$ 92,89 M","R$ 12,35 M","- R$ 94,23 M","- R$ 147,00 mil","- R$ 94,08 M","- R$ 220,29 M","- R$ 27,31"
14,31/12/2020,"R$ 64,23 M","R$ 52,65 M","- R$ 62,27 M","- R$ 1,18 M","- R$ 61,10 M","R$ 70,29 M","R$ 8,71"
15,30/09/2020,"R$ 39,67 M","R$ 7,71 M","- R$ 102,27 M","- R$ 546,00 mil","- R$ 101,72 M","- R$ 163,12 M","- R$ 20,22"
16,30/06/2020,"R$ 57,39 M","R$ 13,83 M","- R$ 73,29 M","- R$ 560,00 mil","- R$ 72,73 M","- R$ 186,78 M","- R$ 23,16"
17,31/03/2020,"R$ 46,90 M","- R$ 2,77 M","- R$ 38,93 M","- R$ 562,00 mil","- R$ 38,37 M","- R$ 175,02 M","- R$ 21,70"
18,31/12/2019,"R$ 64,22 M","R$ 8,45 M","- R$ 197,57 M","- R$ 761,00 mil","- R$ 196,81 M","- R$ 287,44 M","- R$ 35,64"
19,30/09/2019,"R$ 35,81 M","- R$ 4,91 M","- R$ 10,01 M","- R$ 884,00 mil","- R$ 9,12 M","- R$ 123,38 M","- R$ 15,30"
20,30/06/2019,"R$ 71,09 M","R$ 30,36 M","- R$ 143,62 M","- R$ 1,04 M","- R$ 142,58 M","- R$ 248,98 M","- R$ 30,87"
21,31/03/2019,"R$ 129,12 M","- R$ 16,79 M","- R$ 105,27 M","- R$ 973,00 mil","- R$ 104,29 M","- R$ 240,26 M","- R$ 29,79"
22,31/12/2018,"- R$ 107,44 M","R$ 136,64 M","R$ 24,80 M","- R$ 10,39 M","R$ 35,19 M","- R$ 129,93 M","- R$ 1,61"
23,30/09/2018,"R$ 85,51 M","- R$ 53,89 M","- R$ 40,53 M","- R$ 397,00 mil","- R$ 40,13 M","- R$ 108,87 M","- R$ 1,35"
24,30/06/2018,"R$ 169,89 M","- R$ 45,46 M","- R$ 222,31 M","- R$ 14,89 M","- R$ 207,42 M","- R$ 339,80 M","- R$ 4,21"
25,31/03/2018,"R$ 65,50 M","- R$ 4,79 M","- R$ 166,20 M","- R$ 41,86 M","- R$ 124,35 M","- R$ 260,31 M","- R$ 5,29"
26,31/12/2017,"R$ 166,82 M","- R$ 18,27 M","- R$ 1,17 B","- R$ 7,55 M","- R$ 1,17 B","R$ 1,28 B","R$ 26,03"
27,30/09/2017,"R$ 15,23 M","- R$ 15,25 M","- R$ 141,10 M","- R$ 5,60 M","- R$ 135,51 M","- R$ 299,16 M","- R$ 6,08"
28,30/06/2017,"R$ 158,20 M","R$ 57,36 M","- R$ 361,01 M","- R$ 11,98 M","- R$ 349,03 M","- R$ 532,41 M","- R$ 10,82"
29,31/03/2017,"R$ 118,02 M","R$ 2,06 M","- R$ 98,06 M","- R$ 6,65 M","- R$ 91,42 M","- R$ 275,72 M","- R$ 5,60"
30,31/12/2016,"R$ 71,86 M","- R$ 242,42 M","- R$ 2,32 B","- R$ 30,59 M","- R$ 2,29 B","- R$ 2,44 B","- R$ 49,60"
31,30/09/2016,"- R$ 84,25 M","- R$ 410,26 M","- R$ 1,56 B","- R$ 29,69 M","- R$ 1,53 B","- R$ 1,72 B","- R$ 34,92"
32,30/06/2016,"R$ 119,83 M","- R$ 57,07 M","- R$ 542,52 M","- R$ 6,11 M","- R$ 536,41 M","- R$ 740,00 M","- R$ 15,04"
33,31/03/2016,"R$ 139,79 M","- R$ 16,00 M","- R$ 204,81 M","- R$ 21,91 M","- R$ 182,90 M","- R$ 410,48 M","- R$ 8,34"
34,31/12/2015,"R$ 130,21 M","- R$ 217,14 M","- R$ 1,88 B","- R$ 371,77 M","- R$ 1,51 B","- R$ 1,97 B","- R$ 4,00"
35,30/09/2015,"R$ 551,24 M","R$ 8,19 M","- R$ 186,17 M","- R$ 15,67 M","- R$ 170,50 M","- R$ 402,73 M","- R$ 0,16"
36,30/06/2015,"R$ 481,99 M","R$ 63,61 M","- R$ 67,45 M","- R$ 11,01 M","- R$ 56,44 M","- R$ 231,07 M","- R$ 0,09"
37,31/03/2015,"R$ 660,86 M","R$ 103,29 M","R$ 2,15 M","- R$ 13,75 M","R$ 15,89 M","- R$ 161,65 M","- R$ 0,12"
38,31/12/2014,"R$ 1,12 B","R$ 205,76 M","- R$ 423,00 mil","- R$ 16,71 M","R$ 16,28 M","- R$ 221,98 M","- R$ 0,17"
39,30/09/2014,"R$ 1,09 B","R$ 187,42 M","R$ 22,38 M","- R$ 12,92 M","R$ 35,30 M","- R$ 174,70 M","- R$ 0,13"
40,30/06/2014,"R$ 925,99 M","R$ 194,85 M","R$ 49,54 M","- R$ 17,65 M","R$ 67,19 M","- R$ 135,32 M","- R$ 0,10"
41,31/03/2014,"R$ 1,12 B","R$ 236,43 M","R$ 92,72 M","- R$ 10,10 M","R$ 102,82 M","R$ 2,75 M","R$ 0,00"
42,31/12/2013,"R$ 1,78 B","R$ 444,25 M","R$ 258,82 M","- R$ 15,46 M","R$ 274,28 M","R$ 19,04 M","R$ 0,01"
