,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"- R$ 63,46 M","- R$ 1,86 M","R$ 22,22 M","- R$ 43,11 M"
1,31/03/2024,"- R$ 50,82 M","- R$ 1,25 M","R$ 17,03 M","- R$ 35,04 M"
2,31/12/2023,"- R$ 56,12 M","- R$ 1,87 M","R$ 18,90 M","- R$ 39,09 M"
3,30/09/2023,"- R$ 46,13 M","- R$ 1,97 M","R$ 25,59 M","- R$ 22,51 M"
4,30/06/2023,"- R$ 24,37 M","- R$ 3,30 M","R$ 19,38 M","- R$ 8,29 M"
5,31/03/2023,"- R$ 13,43 M","- R$ 4,44 M","R$ 9,03 M","- R$ 8,84 M"
6,31/12/2022,"R$ 4,17 M","R$ 3,36 M","- R$ 693,00 mil","R$ 6,84 M"
7,30/09/2022,"- R$ 12,72 M","R$ 2,74 M","- R$ 22,72 M","- R$ 32,70 M"
8,30/06/2022,"- R$ 1,78 M","R$ 2,16 M","- R$ 40,90 M","- R$ 40,52 M"
9,31/03/2022,"R$ 2,57 M","R$ 6,12 M","- R$ 36,98 M","- R$ 28,30 M"
10,31/12/2021,"R$ 24,65 M","- R$ 987,00 mil","- R$ 48,07 M","- R$ 24,40 M"
11,30/09/2021,"R$ 54,94 M","- R$ 690,00 mil","- R$ 52,31 M","R$ 1,94 M"
12,30/06/2021,"R$ 62,53 M","- R$ 2,22 M","- R$ 40,87 M","R$ 19,45 M"
13,31/03/2021,"R$ 64,51 M","- R$ 5,56 M","- R$ 39,63 M","R$ 19,32 M"
14,31/12/2020,"R$ 39,84 M","- R$ 6,49 M","- R$ 35,42 M","- R$ 2,07 M"
15,30/09/2020,"R$ 50,03 M","- R$ 6,80 M","- R$ 51,74 M","- R$ 8,51 M"
16,30/06/2020,"R$ 36,17 M","- R$ 327,00 mil","- R$ 61,67 M","- R$ 25,83 M"
17,31/03/2020,"R$ 63,76 M","- R$ 2,20 M","- R$ 91,20 M","- R$ 29,64 M"
18,31/12/2019,"R$ 131,94 M","R$ 1,37 M","- R$ 150,23 M","- R$ 16,92 M"
19,30/09/2019,"R$ 134,53 M","R$ 60,47 M","- R$ 234,97 M","- R$ 39,97 M"
20,30/06/2019,"R$ 274,17 M","R$ 59,39 M","- R$ 359,47 M","- R$ 25,90 M"
21,31/03/2019,"R$ 247,48 M","R$ 57,98 M","- R$ 330,83 M","- R$ 25,38 M"
22,31/12/2018,"R$ 206,94 M","R$ 57,94 M","- R$ 281,39 M","- R$ 16,51 M"
23,30/09/2018,"R$ 182,30 M","- R$ 1,75 M","- R$ 175,60 M","R$ 4,95 M"
24,30/06/2018,"R$ 122,24 M","- R$ 6,70 M","- R$ 141,97 M","- R$ 26,43 M"
25,31/03/2018,"R$ 149,53 M","- R$ 20,03 M","- R$ 147,38 M","- R$ 17,88 M"
26,31/12/2017,"R$ 252,47 M","- R$ 61,47 M","- R$ 247,19 M","- R$ 56,19 M"
27,30/09/2017,"- R$ 631,71 M","R$ 1,05 B","- R$ 496,30 M","- R$ 73,61 M"
28,30/06/2017,"- R$ 691,53 M","R$ 1,09 B","- R$ 489,36 M","- R$ 88,08 M"
29,31/03/2017,"- R$ 399,89 M","R$ 959,10 M","- R$ 758,45 M","- R$ 199,24 M"
30,31/12/2016,"- R$ 325,68 M","R$ 1,02 B","- R$ 1,10 B","- R$ 403,12 M"
31,30/09/2016,"R$ 1,11 B","R$ 26,35 M","- R$ 1,37 B","- R$ 232,42 M"
32,30/06/2016,"R$ 752,87 M","R$ 143,53 M","- R$ 1,78 B","- R$ 879,17 M"
33,31/03/2016,"R$ 570,36 M","R$ 266,16 M","- R$ 1,30 B","- R$ 460,49 M"
34,31/12/2015,"R$ 768,67 M","R$ 250,29 M","- R$ 1,46 B","- R$ 440,17 M"
35,30/09/2015,"R$ 156,13 M","R$ 123,72 M","- R$ 809,77 M","- R$ 529,92 M"
36,30/06/2015,"R$ 743,30 M","R$ 47,43 M","- R$ 483,08 M","R$ 307,66 M"
37,31/03/2015,"R$ 574,46 M","- R$ 28,57 M","- R$ 704,31 M","- R$ 158,41 M"
38,31/12/2014,"R$ 76,02 M","- R$ 89,95 M","- R$ 251,26 M","- R$ 265,19 M"
39,30/09/2014,"R$ 28,24 M","- R$ 176,57 M","- R$ 379,41 M","- R$ 527,74 M"
40,30/06/2014,"- R$ 245,42 M","- R$ 14,37 M","- R$ 699,41 M","- R$ 959,21 M"
41,31/03/2014,"- R$ 1,03 B","- R$ 112,86 M","R$ 300,65 M","- R$ 841,15 M"
42,31/12/2013,"- R$ 728,35 M","- R$ 190,20 M","R$ 465,06 M","- R$ 453,49 M"
43,30/09/2013,"- R$ 1,39 B","- R$ 298,78 M","R$ 1,41 B","- R$ 285,73 M"
44,30/06/2013,"- R$ 1,53 B","- R$ 219,28 M","R$ 1,66 B","- R$ 89,30 M"
45,31/03/2013,"- R$ 817,31 M","- R$ 285,19 M","R$ 1,26 B","R$ 158,90 M"
46,31/12/2012,"- R$ 1,32 B","- R$ 131,06 M","R$ 1,58 B","R$ 122,28 M"
47,30/09/2012,"- R$ 1,46 B","- R$ 32,81 M","R$ 1,83 B","R$ 337,78 M"
48,30/06/2012,"- R$ 851,61 M","- R$ 180,71 M","R$ 1,49 B","R$ 454,88 M"
49,31/03/2012,"- R$ 352,63 M","- R$ 248,62 M","R$ 655,44 M","R$ 54,19 M"
50,31/12/2011,"- R$ 546,44 M","- R$ 178,50 M","R$ 638,26 M","- R$ 86,68 M"
