,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/06/2024,"35,20%","83,44%","53,33%","126,43%","33,17%","-38,12%","22,12%","-34,96%","13,03%","26,08%","1,09","-0,87","-1,87","5,97"
1,31/03/2024,"26,99%","51,29%","40,90%","77,71%","13,66%","-15,48%","21,52%","-14,37%","12,23%","25,30%","1,08","-0,93","-1,93","5,53"
2,31/12/2023,"16,30%","30,94%","24,70%","46,88%","12,52%","-12,72%","18,20%","-12,83%","8,95%","21,91%","0,99","-0,96","-1,96","5,65"
3,30/09/2023,"24,38%","55,82%","36,94%","84,58%","6,07%","-6,67%","21,10%","-6,75%","12,33%","25,56%","0,99","-0,92","-1,92","5,44"
4,30/06/2023,"20,07%","41,71%","30,40%","63,20%","8,95%","-8,75%","19,58%","-9,23%","10,89%","23,92%","0,95","-0,87","-1,87","5,14"
5,31/03/2023,"15,84%","27,32%","24,01%","41,40%","26,38%","-23,20%","18,55%","-23,94%","10,14%","22,56%","0,97","-0,88","-1,88","5,83"
6,31/12/2022,"13,65%","26,94%","20,68%","40,82%","3,94%","-3,90%","17,47%","-4,53%","8,96%","22,10%","0,86","-0,98","-1,98","6,40"
7,30/09/2022,"30,21%","-5,71%","45,78%","-8,65%","12,37%","-12,49%","19,25%","-14,59%","6,35%","19,64%","0,86","-0,91","-1,91","7,61"
8,30/06/2022,"28,22%","-4,47%","42,76%","-6,77%","15,26%","-13,82%","18,93%","-17,71%","5,08%","18,73%","0,78","-1,02","-2,02","8,32"
9,31/03/2022,"4,97%","-0,87%","7,53%","-1,32%","-7,34%","8,17%","17,86%","10,94%","1,33%","16,52%","0,75","-1,14","-2,14","10,60"
10,31/12/2021,"1,64%","-0,37%","2,48%","-0,56%","29,78%","-26,68%","18,56%","-42,23%","0,55%","16,03%","0,63","-1,01","-2,01","13,65"
11,30/09/2021,"-13,66%","-18,92%","-20,70%","-28,67%","29,84%","-29,72%","9,79%","-51,85%","-10,79%","7,32%","0,57","-0,99","-1,99","11,57"
12,30/06/2021,"-12,87%","-15,54%","-19,50%","-23,55%","25,05%","-20,89%","6,87%","-52,21%","-19,48%","5,61%","0,40","-1,10","-2,10","16,34"
13,31/03/2021,"-10,15%","-11,36%","-15,38%","-17,21%","77,44%","-39,70%","-3,66%","-156,71%","-37,84%","-2,84%","0,25","-0,90","-1,90","-40,71"
14,31/12/2020,"-9,16%","56,00%","-13,88%","84,85%","307,88%","-56,44%","4,97%","-188,62%","-24,36%","7,08%","0,30","-1,12","-2,12","10,57"
15,30/09/2020,"-22,64%","-188,89%","-34,31%","-286,20%","1.989,85%","-68,95%","-31,63%","-176,69%","-48,42%","5,62%","0,39","-1,00","-2,00","41,35"
16,30/06/2020,"-18,15%","-103,40%","-27,50%","-156,66%","13.744,91%","-68,53%","-15,23%","-128,12%","-28,90%","11,91%","0,53","-1,20","-2,20","15,64"
17,31/03/2020,"-9,30%","-54,77%","-14,08%","-82,98%","1.837,52%","-51,79%","-0,81%","-74,09%","-11,76%","20,43%","0,70","-1,95","-2,95","8,42"
18,31/12/2019,"-13,40%","-13,84%","-20,31%","-20,97%","-75,96%","-20,38%","0,66%","-21,00%","-10,45%","21,63%","0,97","-5,46","-6,46","0,76"
19,30/09/2019,"10,47%","11,04%","15,86%","16,72%","45,52%","11,73%","20,35%","12,50%","9,04%","14,06%","0,94","-28,86","-29,86","1,24"
20,30/06/2019,"9,29%","9,63%","14,08%","14,59%","61,03%","15,95%","19,85%","17,27%","8,43%","13,25%","0,92","-200,57","-201,57","1,37"
21,31/03/2019,"5,39%","5,68%","8,17%","8,60%","12,78%","3,71%","16,83%","4,06%","5,13%","9,52%","0,91","-35,48","-36,48","2,35"
22,31/12/2018,"5,95%","6,24%","9,02%","9,45%","14,83%","4,07%","17,45%","4,59%","5,74%","9,29%","0,89","3,73","2,73","2,98"
23,30/09/2018,"7,57%","7,33%","11,47%","11,10%","23,27%","6,50%","18,26%","6,61%","6,18%","9,64%","0,98","3,88","2,88","3,35"
24,30/06/2018,"7,90%","7,58%","11,97%","11,48%","29,42%","7,33%","19,77%","7,99%","7,40%","11,06%","0,92","3,83","2,83","3,20"
25,31/03/2018,"14,96%","14,23%","22,67%","21,56%","64,61%","8,48%","23,63%","8,42%","11,51%","15,26%","1,01","3,45","2,45","2,14"
26,31/12/2017,"13,35%","12,72%","20,23%","19,28%","52,80%","6,30%","23,19%","6,79%","11,10%","14,95%","0,93","3,64","2,64","2,34"
27,30/09/2017,"11,26%","10,73%","17,06%","16,25%","27,61%","3,29%","21,79%","3,73%","9,84%","14,18%","0,88","3,58","2,58","2,30"
28,30/06/2017,"9,97%","9,50%","15,11%","14,40%","8,19%","0,98%","20,97%","1,15%","9,03%","13,41%","0,85","4,01","3,01","3,27"
29,31/03/2017,"8,37%","7,98%","12,69%","12,09%","-0,41%","-0,05%","20,59%","-0,06%","7,89%","12,39%","0,82","7,62","6,62","3,85"
30,31/12/2016,NA,NA,NA,NA,NA,NA,"18,27%","-1,89%","5,16%","9,68%",NA,"8,38","7,38","5,40"
