,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais.1,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria.1,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao,ticker
0,30/06/2024,"R$ 640,23 M","- R$ 83,18 M","- R$ 13,41",2.878.000,3.327.000,3.327.000,6.205.000,0,0,0,0,2.878.000,3.327.000,6.205.000,329
1,31/03/2024,"R$ 637,72 M","- R$ 101,58 M","- R$ 16,37",2.878.000,3.327.000,3.327.000,6.205.000,0,0,0,0,2.878.000,3.327.000,6.205.000,329
2,31/12/2023,"R$ 645,47 M","- R$ 112,94 M","- R$ 18,20",2.878.000,3.327.000,3.327.000,6.205.000,0,0,0,0,2.878.000,3.327.000,6.205.000,329
3,30/09/2023,"R$ 621,15 M","- R$ 124,17 M","- R$ 20,01",2.878.000,3.327.000,3.327.000,6.205.000,0,0,0,0,2.878.000,3.327.000,6.205.000,329
4,30/06/2023,"R$ 609,19 M","- R$ 133,69 M","- R$ 21,55",2.878.000,3.327.000,3.327.000,6.205.000,0,0,0,0,2.878.000,3.327.000,6.205.000,329
5,31/03/2023,"R$ 588,89 M","- R$ 145,30 M","- R$ 23,42",2.878.000,3.327.000,3.327.000,6.205.000,0,0,0,0,2.878.000,3.327.000,6.205.000,329
6,31/12/2022,"R$ 602,33 M","- R$ 155,10 M","- R$ 25,00",2.878.000,3.327.000,3.327.000,6.205.000,0,0,0,0,2.878.000,3.327.000,6.205.000,329
7,30/09/2022,"R$ 602,78 M","- R$ 162,56 M","- R$ 26,20",2.878.000,3.327.000,3.327.000,6.205.000,0,0,0,0,2.878.000,3.327.000,6.205.000,329
8,30/06/2022,"R$ 599,74 M","- R$ 162,17 M","- R$ 26,14",2.878.000,3.327.000,3.327.000,6.205.000,0,0,0,0,2.878.000,3.327.000,6.205.000,329
9,31/03/2022,"R$ 631,73 M","- R$ 151,34 M","- R$ 24,39",2.878.000,3.327.000,3.327.000,6.205.000,0,0,0,0,2.878.000,3.327.000,6.205.000,329
10,31/12/2021,"R$ 630,58 M","- R$ 133,95 M","- R$ 21,59",2.878.000,3.327.000,3.327.000,6.205.000,0,0,0,0,2.878.000,3.327.000,6.205.000,329
11,30/09/2021,"R$ 595,95 M","- R$ 147,22 M","- R$ 23,73",2.878.000,3.327.000,3.327.000,6.205.000,0,0,0,0,2.878.000,3.327.000,6.205.000,329
12,30/06/2021,"R$ 560,03 M","- R$ 165,85 M","- R$ 26,73",2.878.000,3.327.000,3.327.000,6.205.000,0,0,0,0,2.878.000,3.327.000,6.205.000,329
13,31/03/2021,"R$ 535,67 M","- R$ 182,42 M","- R$ 29,40",2.878.000,3.327.000,3.327.000,6.205.000,0,0,0,0,2.878.000,3.327.000,6.205.000,329
14,31/12/2020,"R$ 508,57 M","- R$ 191,44 M","- R$ 30,85",2.878.000,3.327.000,3.327.000,6.205.000,0,0,0,0,2.878.000,3.327.000,6.205.000,329
15,30/09/2020,"R$ 506,92 M","- R$ 200,88 M","- R$ 32,37",2.878.000,3.327.000,3.327.000,6.205.000,0,0,0,0,2.878.000,3.327.000,6.205.000,329
16,30/06/2020,"R$ 387,72 M","- R$ 262,81 M","- R$ 42,35",2.878.000,3.327.000,3.327.000,6.205.000,0,0,0,0,2.878.000,3.327.000,6.205.000,329
17,31/03/2020,"R$ 389,63 M","- R$ 258,71 M","- R$ 41,69",2.878.000,3.327.000,3.327.000,6.205.000,0,0,0,0,2.878.000,3.327.000,6.205.000,329
18,31/12/2019,"R$ 380,81 M","- R$ 272,60 M","- R$ 43,93",2.878.000,3.327.000,3.327.000,6.205.000,0,0,0,0,2.878.000,3.327.000,6.205.000,329
19,30/09/2019,"R$ 363,03 M","- R$ 335,44 M","- R$ 54,06",2.878.000,3.327.000,3.327.000,6.205.000,0,0,0,0,2.878.000,3.327.000,6.205.000,329
20,30/06/2019,"R$ 364,16 M","- R$ 307,13 M","- R$ 49,50",2.878.000,3.327.000,3.327.000,6.205.000,0,0,0,0,2.878.000,3.327.000,6.205.000,329
21,31/03/2019,"R$ 360,50 M","- R$ 280,08 M","- R$ 45,14",2.878.000,3.327.000,3.327.000,6.205.000,0,0,0,0,2.878.000,3.327.000,6.205.000,329
22,31/12/2018,"R$ 341,88 M","- R$ 260,17 M","- R$ 41,93",2.878.000,3.327.000,3.327.000,6.205.000,0,0,0,0,2.878.000,3.327.000,6.205.000,329
23,30/09/2018,"R$ 331,53 M","- R$ 255,58 M","- R$ 41,19",2.878.000,3.327.000,3.327.000,6.205.000,0,0,0,0,2.878.000,3.327.000,6.205.000,329
24,30/06/2018,"R$ 325,11 M","- R$ 236,76 M","- R$ 38,16",2.878.000,3.327.000,3.327.000,6.205.000,0,0,0,0,2.878.000,3.327.000,6.205.000,329
25,31/03/2018,"R$ 321,84 M","- R$ 228,02 M","- R$ 36,75",2.878.000,3.327.000,3.327.000,6.205.000,0,0,0,0,2.878.000,3.327.000,6.205.000,329
26,31/12/2017,"R$ 322,72 M","- R$ 208,19 M","- R$ 33,55",2.878.000,3.327.000,3.327.000,6.205.000,0,0,0,0,2.878.000,3.327.000,6.205.000,329
27,30/09/2017,"R$ 310,54 M","- R$ 202,53 M","- R$ 32,64",2.878.000,3.327.000,3.327.000,6.205.000,0,0,0,0,2.878.000,3.327.000,6.205.000,329
28,30/06/2017,"R$ 301,29 M","- R$ 207,30 M","- R$ 33,41",2.878.000,3.327.000,3.327.000,6.205.000,0,0,0,0,2.878.000,3.327.000,6.205.000,329
29,31/03/2017,"R$ 306,82 M","- R$ 184,70 M","- R$ 29,77",2.878.000,3.327.000,3.327.000,6.205.000,0,0,0,0,2.878.000,3.327.000,6.205.000,329
30,31/12/2016,"R$ 314,60 M","- R$ 209,32 M","- R$ 33,73",2.878.000,3.327.000,3.327.000,6.205.000,0,0,0,0,2.878.000,3.327.000,6.205.000,329
31,30/09/2016,"R$ 318,87 M","- R$ 184,50 M","- R$ 29,73",2.878.000,3.327.000,3.327.000,6.205.000,0,0,0,0,2.878.000,3.327.000,6.205.000,329
32,30/06/2016,"R$ 299,70 M","- R$ 160,43 M","- R$ 25,85",2.878.000,3.327.000,3.327.000,6.205.000,0,0,0,0,2.878.000,3.327.000,6.205.000,329
33,31/03/2016,"R$ 286,10 M","- R$ 129,82 M","- R$ 2,09",28.784.000,33.270.000,33.270.000,62.054.000,0,0,0,0,28.784.000,33.270.000,62.054.000,329
34,31/12/2015,"R$ 276,82 M","- R$ 115,83 M","- R$ 1,87",28.784.000,33.270.000,33.270.000,62.054.000,0,0,0,0,28.784.000,33.270.000,62.054.000,329
35,30/09/2015,"R$ 266,50 M","- R$ 105,41 M","- R$ 1,70",28.784.000,33.270.000,33.270.000,62.054.000,0,0,0,0,28.784.000,33.270.000,62.054.000,329
36,30/06/2015,"R$ 285,29 M","- R$ 88,20 M","- R$ 1,42",28.784.000,33.270.000,33.270.000,62.054.000,0,0,0,0,28.784.000,33.270.000,62.054.000,329
37,31/03/2015,"R$ 294,55 M","- R$ 79,60 M","- R$ 1,28",28.784.041,33.269.710,33.269.710,62.053.751,0,0,0,0,28.784.041,33.269.710,62.053.751,329
38,31/12/2014,"R$ 320,56 M","- R$ 69,35 M","- R$ 1,12",28.784.000,33.270.000,33.270.000,62.054.000,0,0,0,0,28.784.000,33.270.000,62.054.000,329
39,30/09/2014,"R$ 382,16 M","- R$ 37,89 M","- R$ 2,63",6.121.000,8.285.000,8.285.000,14.406.000,0,0,0,0,6.121.000,8.285.000,14.406.000,329
40,30/06/2014,"R$ 340,10 M","- R$ 19,35 M","- R$ 1,34",6.121.000,8.285.000,8.285.000,14.406.000,0,0,0,0,6.121.000,8.285.000,14.406.000,329
41,31/03/2014,"R$ 364,64 M","- R$ 9,35 M","- R$ 0,65",6.121.000,8.285.000,8.285.000,14.406.000,0,0,0,0,6.121.000,8.285.000,14.406.000,329
42,31/12/2013,"R$ 364,03 M","- R$ 1,35 M","- R$ 0,09",6.121.000,8.285.000,8.285.000,14.406.000,0,0,0,0,6.121.000,8.285.000,14.406.000,329
43,30/09/2013,"R$ 351,73 M","R$ 3,52 M","R$ 0,24",6.121.000,8.285.000,8.285.000,14.406.000,0,0,0,0,6.121.000,8.285.000,14.406.000,329
44,30/06/2013,"R$ 392,59 M","R$ 19,79 M","R$ 1,37",6.121.000,8.285.000,8.285.000,14.406.000,0,0,0,0,6.121.000,8.285.000,14.406.000,329
45,31/03/2013,"R$ 389,51 M","R$ 23,20 M","R$ 1,61",6.121.000,8.285.000,8.285.000,14.406.000,0,0,0,0,6.121.000,8.285.000,14.406.000,329
46,31/12/2012,"R$ 420,89 M","R$ 36,37 M","R$ 2,52",6.121.000,8.285.000,8.285.000,14.406.000,0,0,0,0,6.121.000,8.285.000,14.406.000,329
47,30/09/2012,"R$ 396,67 M","R$ 33,27 M","R$ 2,31",6.121.000,8.285.000,8.285.000,14.406.000,0,0,0,0,6.121.000,8.285.000,14.406.000,329
