,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 23,70 M","- R$ 2,49 M","- R$ 25,39 M","- R$ 4,18 M",329
1,31/03/2024,"R$ 24,33 M","- R$ 4,39 M","- R$ 19,73 M","R$ 210,00 mil",329
2,31/12/2023,"R$ 15,59 M","R$ 4,24 M","- R$ 15,09 M","R$ 4,74 M",329
3,30/09/2023,"R$ 32,40 M","- R$ 3,04 M","- R$ 31,81 M","- R$ 2,46 M",329
4,30/06/2023,"R$ 39,86 M","- R$ 31,52 M","- R$ 5,62 M","R$ 2,73 M",329
5,31/03/2023,"R$ 40,73 M","- R$ 12,58 M","- R$ 32,72 M","- R$ 4,58 M",329
6,31/12/2022,"R$ 21,47 M","- R$ 11,51 M","- R$ 7,01 M","R$ 2,95 M",329
7,30/09/2022,"R$ 13,00 M","R$ 2,21 M","- R$ 14,16 M","R$ 1,05 M",329
8,30/06/2022,"R$ 26,94 M","- R$ 9,55 M","- R$ 17,44 M","- R$ 43,00 mil",329
9,31/03/2022,"- R$ 12,53 M","- R$ 13,56 M","R$ 21,56 M","- R$ 4,53 M",329
10,31/12/2021,"- R$ 25,78 M","R$ 22,55 M","R$ 6,34 M","R$ 3,11 M",329
11,30/09/2021,"R$ 4,75 M","- R$ 3,57 M","- R$ 2,85 M","- R$ 1,67 M",329
12,30/06/2021,"R$ 20,74 M","- R$ 22,25 M","R$ 3,74 M","R$ 2,23 M",329
13,31/03/2021,"- R$ 5,94 M","- R$ 1,52 M","R$ 1,44 M","- R$ 6,02 M",329
14,31/12/2020,"R$ 3,29 M","- R$ 662,00 mil","R$ 2,19 M","R$ 4,81 M",329
15,30/09/2020,"- R$ 3,65 M","R$ 4,38 M","- R$ 2,35 M","- R$ 1,62 M",329
16,30/06/2020,"R$ 31,51 M","- R$ 29,17 M","- R$ 3,24 M","- R$ 894,00 mil",329
17,31/03/2020,"R$ 20,48 M","- R$ 18,80 M","- R$ 3,25 M","- R$ 1,58 M",329
18,31/12/2019,"R$ 9,83 M","- R$ 4,28 M","- R$ 184,00 mil","R$ 5,36 M",329
19,30/09/2019,"R$ 565,00 mil","R$ 6,68 M","- R$ 5,87 M","R$ 1,37 M",329
20,30/06/2019,"R$ 2,67 M","- R$ 2,11 M","- R$ 612,00 mil","- R$ 54,00 mil",329
21,31/03/2019,"R$ 24,79 M","- R$ 24,94 M","- R$ 631,00 mil","- R$ 777,00 mil",329
22,31/12/2018,"R$ 6,81 M","- R$ 5,36 M","- R$ 621,00 mil","R$ 828,00 mil",329
23,30/09/2018,"- R$ 9,01 M","R$ 10,03 M","- R$ 1,40 M","- R$ 384,00 mil",329
24,30/06/2018,"- R$ 38,60 M","R$ 6,66 M","R$ 32,52 M","R$ 579,00 mil",329
25,31/03/2018,"R$ 64,46 M","- R$ 24,89 M","- R$ 40,24 M","- R$ 670,00 mil",329
26,31/12/2017,"- R$ 14,12 M","R$ 8,41 M","- R$ 1,71 M","- R$ 7,43 M",329
27,30/09/2017,"R$ 31,16 M","- R$ 14,74 M","- R$ 8,33 M","R$ 8,09 M",329
28,30/06/2017,"R$ 15,88 M","- R$ 4,44 M","- R$ 11,38 M","R$ 56,00 mil",329
29,31/03/2017,"R$ 14,13 M","- R$ 171,00 mil","- R$ 14,67 M","- R$ 713,00 mil",329
30,31/12/2016,"R$ 5,47 M","- R$ 5,06 M","- R$ 2,30 M","- R$ 1,89 M",329
31,30/09/2016,"- R$ 5,16 M","- R$ 7,60 M","R$ 13,08 M","R$ 326,00 mil",329
32,30/06/2016,"R$ 1,53 M","- R$ 8,27 M","R$ 4,25 M","- R$ 2,49 M",329
33,31/03/2016,"R$ 7,91 M","- R$ 2,18 M","- R$ 3,85 M","R$ 1,87 M",329
34,31/12/2015,"- R$ 2,17 M","- R$ 3,99 M","- R$ 127,00 mil","- R$ 6,29 M",329
35,30/09/2015,"R$ 11,74 M","R$ 1,85 M","- R$ 25,33 M","- R$ 11,73 M",329
36,30/06/2015,"R$ 24,77 M","- R$ 2,08 M","- R$ 22,11 M","R$ 574,00 mil",329
37,31/03/2015,"R$ 4,84 M","R$ 3,50 M","- R$ 23,64 M","- R$ 15,30 M",329
38,31/12/2014,"R$ 7,97 M","- R$ 1,72 M","- R$ 17,67 M","- R$ 11,42 M",329
39,30/09/2014,"- R$ 1,02 M","R$ 47,58 M","- R$ 603,00 mil","R$ 45,95 M",329
40,30/06/2014,"R$ 1,61 M","R$ 14,88 M","- R$ 14,76 M","R$ 1,73 M",329
41,31/03/2014,"- R$ 1,48 M","- R$ 1,30 M","- R$ 6,21 M","- R$ 8,98 M",329
42,31/12/2013,"- R$ 17,23 M","- R$ 2,51 M","R$ 13,44 M","- R$ 6,29 M",329
43,30/09/2013,"R$ 38,51 M","- R$ 1,91 M","- R$ 37,38 M","- R$ 774,00 mil",329
44,30/06/2013,"R$ 11,49 M","- R$ 2,33 M","- R$ 6,65 M","R$ 2,52 M",329
45,31/03/2013,"- R$ 19,73 M","- R$ 1,94 M","- R$ 20,45 M","- R$ 42,12 M",329
46,31/12/2012,"R$ 26,68 M","- R$ 4,32 M","R$ 27,23 M","R$ 49,59 M",329
47,30/09/2012,"R$ 4,41 M","- R$ 3,41 M","- R$ 17,93 M","- R$ 16,93 M",329
48,30/06/2012,"R$ 14,42 M","- R$ 3,96 M","R$ 2,21 M","R$ 12,68 M",329
49,31/03/2012,"- R$ 8,02 M","- R$ 5,77 M","R$ 6,70 M","- R$ 7,10 M",329
50,31/12/2011,"R$ 12,83 M","- R$ 5,37 M","- R$ 9,31 M","- R$ 1,85 M",329
51,30/09/2011,"R$ 18,72 M","R$ 60,00 mil","- R$ 12,74 M","R$ 6,04 M",329
52,30/06/2011,"R$ 621,00 mil","- R$ 3,30 M","R$ 8,50 M","R$ 5,82 M",329
53,31/03/2011,"- R$ 9,07 M","- R$ 4,46 M","R$ 13,47 M","- R$ 64,00 mil",329
