,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_fcf,preco_ativo_total,preco_ebit,preco_capital_giro,ev_ebit,ev_ebitda,preco_ncav,ev_receita_liquida,ev_fcf,ev_ativo_total,market_cap_empresa,divdend_yield
0,Atual - 08/11/2024,"2,33","-1,42","0,17","1,23","1,42","0,18","1,96","0,67","9,76","7,42","-0,22","0,87","7,08","0,92","R$ 120,49 M","0,00%"
1,30/06/2024,"1,90","-1,15","0,14","1,00","1,16","0,15","1,60","0,54","9,35","7,11","-0,18","0,83","6,78","0,88","R$ 95,93 M","0,00%"
2,31/03/2024,"2,63","-1,13","0,17","1,02","1,12","0,18","2,06","0,65","10,72","8,02","-0,20","0,91","5,82","0,94","R$ 114,79 M","0,00%"
3,31/12/2023,"2,57","-0,96","0,16","0,84","0,93","0,17","1,60","0,58","8,92","7,04","-0,19","0,90","5,21","0,94","R$ 108,28 M","0,00%"
4,30/09/2023,"2,42","-0,75","0,15","0,69","0,78","0,15","1,44","0,51","9,34","7,33","-0,17","0,96","5,04","0,97","R$ 93,08 M","0,00%"
5,30/06/2023,"2,83","-0,60","0,13","0,70","0,83","0,13","1,44","0,46","10,98","8,40","-0,14","0,96","6,28","1,00","R$ 80,48 M","0,00%"
6,31/03/2023,"7,49","-0,31","0,07","0,44","0,55","0,08","1,25","0,28","16,03","11,00","-0,08","0,93","7,07","0,98","R$ 45,23 M","0,00%"
7,31/12/2022,"-1,90","-0,26","0,07","0,82","1,68","0,07","2,17","0,27","32,23","17,26","-0,07","0,97","24,88","0,99","R$ 40,15 M","0,00%"
8,30/09/2022,"-3,81","-0,36","0,10","35,73","-2,12","0,10","2,38","0,42","26,71","16,38","-0,09","1,07","-23,84","1,09","R$ 93,07 M","0,00%"
9,30/06/2022,"21,01","-0,48","0,13","-11,67","-1,73","0,13","2,53","0,46","22,26","14,94","-0,13","1,14","-15,16","1,13","R$ 110,49 M","0,00%"
10,31/03/2022,"2,40","-0,49","0,13","-5,81","-1,46","0,12","1,42","0,41","12,98","10,23","-0,12","1,17","-13,39","1,08","R$ 109,00 M","0,00%"
11,31/12/2021,"1,33","-0,57","0,14","-12,25","-1,76","0,12","1,14","0,41","9,86","8,22","-0,13","1,20","-15,27","1,05","R$ 110,06 M","0,00%"
12,30/09/2021,"1,99","-0,72","0,21","4,62","-6,39","0,18","2,02","0,53","12,82","10,33","-0,19","1,34","-40,48","1,12","R$ 124,51 M","0,00%"
13,30/06/2021,"1,89","-1,10","0,39","12,63","-12,70","0,33","1,77","1,03","6,89","6,17","-0,33","1,50","-49,33","1,26","R$ 169,73 M","0,00%"
