,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 96,02 M","- R$ 5,67 M","- R$ 92,03 M","- R$ 1,68 M",329
1,31/03/2024,"R$ 112,18 M","- R$ 34,70 M","- R$ 72,26 M","R$ 5,22 M",329
2,31/12/2023,"R$ 128,58 M","- R$ 42,90 M","- R$ 85,25 M","R$ 434,00 mil",329
3,30/09/2023,"R$ 134,46 M","- R$ 58,65 M","- R$ 77,16 M","- R$ 1,36 M",329
4,30/06/2023,"R$ 115,06 M","- R$ 53,39 M","- R$ 59,51 M","R$ 2,15 M",329
5,31/03/2023,"R$ 102,14 M","- R$ 31,42 M","- R$ 71,33 M","- R$ 622,00 mil",329
6,31/12/2022,"R$ 48,88 M","- R$ 32,41 M","- R$ 17,05 M","- R$ 570,00 mil",329
7,30/09/2022,"R$ 1,63 M","R$ 1,66 M","- R$ 3,71 M","- R$ 415,00 mil",329
8,30/06/2022,"- R$ 6,62 M","- R$ 4,12 M","R$ 7,61 M","- R$ 3,14 M",329
9,31/03/2022,"- R$ 12,83 M","- R$ 16,83 M","R$ 28,79 M","- R$ 865,00 mil",329
10,31/12/2021,"- R$ 6,24 M","- R$ 4,79 M","R$ 8,67 M","- R$ 2,36 M",329
11,30/09/2021,"R$ 22,83 M","- R$ 28,00 M","R$ 4,52 M","- R$ 651,00 mil",329
12,30/06/2021,"R$ 14,44 M","- R$ 20,06 M","R$ 5,02 M","- R$ 596,00 mil",329
13,31/03/2021,"R$ 25,21 M","- R$ 26,97 M","- R$ 1,96 M","- R$ 3,72 M",329
14,31/12/2020,"R$ 51,63 M","- R$ 44,25 M","- R$ 6,66 M","R$ 722,00 mil",329
15,30/09/2020,"R$ 58,17 M","- R$ 47,87 M","- R$ 9,03 M","R$ 1,27 M",329
16,30/06/2020,"R$ 62,38 M","- R$ 45,57 M","- R$ 12,54 M","R$ 4,27 M",329
17,31/03/2020,"R$ 33,54 M","- R$ 18,52 M","- R$ 9,92 M","R$ 5,11 M",329
18,31/12/2019,"R$ 37,85 M","- R$ 24,65 M","- R$ 7,30 M","R$ 5,91 M",329
19,30/09/2019,"R$ 34,83 M","- R$ 25,73 M","- R$ 7,73 M","R$ 1,37 M",329
20,30/06/2019,"R$ 25,25 M","- R$ 22,37 M","- R$ 3,27 M","- R$ 387,00 mil",329
21,31/03/2019,"- R$ 16,02 M","- R$ 13,60 M","R$ 29,86 M","R$ 246,00 mil",329
22,31/12/2018,"R$ 23,65 M","- R$ 13,55 M","- R$ 9,75 M","R$ 353,00 mil",329
23,30/09/2018,"R$ 2,73 M","R$ 210,00 mil","- R$ 10,84 M","- R$ 7,90 M",329
24,30/06/2018,"R$ 42,90 M","- R$ 24,56 M","- R$ 17,77 M","R$ 575,00 mil",329
25,31/03/2018,"R$ 97,38 M","- R$ 35,66 M","- R$ 61,66 M","R$ 52,00 mil",329
26,31/12/2017,"R$ 47,05 M","- R$ 10,94 M","- R$ 36,10 M","R$ 9,00 mil",329
27,30/09/2017,"R$ 66,64 M","- R$ 24,41 M","- R$ 36,69 M","R$ 5,55 M",329
28,30/06/2017,"R$ 30,32 M","- R$ 17,27 M","- R$ 15,27 M","- R$ 2,22 M",329
29,31/03/2017,"R$ 15,98 M","- R$ 21,10 M","R$ 359,00 mil","- R$ 4,76 M",329
30,31/12/2016,"R$ 9,76 M","- R$ 23,11 M","R$ 11,18 M","- R$ 2,18 M",329
31,30/09/2016,"R$ 2,11 M","- R$ 22,05 M","R$ 13,36 M","- R$ 6,58 M",329
32,30/06/2016,"R$ 13,51 M","- R$ 12,59 M","- R$ 19,55 M","- R$ 18,64 M",329
33,31/03/2016,"R$ 36,71 M","- R$ 3,87 M","- R$ 48,41 M","- R$ 15,57 M",329
34,31/12/2015,"R$ 39,18 M","- R$ 720,00 mil","- R$ 71,21 M","- R$ 32,75 M",329
35,30/09/2015,"R$ 49,31 M","R$ 1,55 M","- R$ 88,75 M","- R$ 37,89 M",329
36,30/06/2015,"R$ 36,55 M","R$ 47,27 M","- R$ 64,03 M","R$ 19,80 M",329
37,31/03/2015,"R$ 13,39 M","R$ 64,23 M","- R$ 56,67 M","R$ 20,96 M",329
38,31/12/2014,"R$ 7,08 M","R$ 59,44 M","- R$ 39,24 M","R$ 27,28 M",329
39,30/09/2014,"- R$ 18,11 M","R$ 58,65 M","- R$ 8,13 M","R$ 32,41 M",329
40,30/06/2014,"R$ 21,42 M","R$ 9,17 M","- R$ 44,90 M","- R$ 14,31 M",329
41,31/03/2014,"R$ 31,30 M","- R$ 8,04 M","- R$ 36,79 M","- R$ 13,53 M",329
42,31/12/2013,"R$ 13,05 M","- R$ 8,68 M","- R$ 51,03 M","- R$ 46,67 M",329
43,30/09/2013,"R$ 56,96 M","- R$ 10,49 M","- R$ 37,25 M","R$ 9,22 M",329
44,30/06/2013,"R$ 22,86 M","- R$ 12,00 M","- R$ 17,80 M","- R$ 6,94 M",329
45,31/03/2013,"R$ 25,79 M","- R$ 13,62 M","- R$ 8,94 M","R$ 3,23 M",329
46,31/12/2012,"R$ 37,49 M","- R$ 17,46 M","R$ 18,21 M","R$ 38,24 M",329
47,30/09/2012,"R$ 23,65 M","- R$ 18,51 M","- R$ 18,33 M","- R$ 13,20 M",329
48,30/06/2012,"R$ 37,95 M","- R$ 15,04 M","- R$ 13,15 M","R$ 9,76 M",329
49,31/03/2012,"R$ 25,09 M","- R$ 15,33 M","- R$ 6,86 M","R$ 2,91 M",329
50,31/12/2011,"R$ 23,10 M","- R$ 13,07 M","- R$ 78,00 mil","R$ 9,95 M",329
51,30/09/2011,"R$ 11,76 M","- R$ 9,87 M","- R$ 7,07 M","- R$ 5,18 M",329
52,30/06/2011,"R$ 5,72 M","- R$ 14,41 M","R$ 15,25 M","R$ 6,57 M",329
53,31/03/2011,"R$ 7,40 M","- R$ 48,24 M","R$ 14,45 M","- R$ 26,39 M",329
