,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais.1,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria.1,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao,ticker
0,30/06/2024,"R$ 3,15 B","R$ 1,17 B","R$ 7,79",150.377.481,0,0,150.377.481,1.019.740,0,0,1.019.740,149.357.741,0,149.357.741,177
1,31/03/2024,"R$ 3,20 B","R$ 1,20 B","R$ 7,96",150.377.481,0,0,150.377.481,1.525.357,0,0,1.525.357,148.852.124,0,148.852.124,177
2,31/12/2023,"R$ 3,08 B","R$ 1,17 B","R$ 7,80",150.377.481,0,0,150.377.481,1.525.357,0,0,1.525.357,148.852.124,0,148.852.124,177
3,30/09/2023,"R$ 2,95 B","R$ 1,14 B","R$ 7,57",150.377.481,0,0,150.377.481,1.525.357,0,0,1.525.357,148.852.124,0,148.852.124,177
4,30/06/2023,"R$ 2,78 B","R$ 1,13 B","R$ 7,49",150.377.481,0,0,150.377.481,1.525.357,0,0,1.525.357,148.852.124,0,148.852.124,177
5,31/03/2023,"R$ 2,82 B","R$ 1,13 B","R$ 7,49",150.377.481,0,0,150.377.481,1.898.815,0,0,1.898.815,148.478.666,0,148.478.666,177
6,31/12/2022,"R$ 2,73 B","R$ 1,11 B","R$ 7,37",150.377.481,0,0,150.377.481,1.843.422,0,0,1.843.422,148.534.059,0,148.534.059,177
7,30/09/2022,"R$ 2,57 B","R$ 1,09 B","R$ 7,26",150.377.481,0,0,150.377.481,1.733.422,0,0,1.733.422,148.644.059,0,148.644.059,177
8,30/06/2022,"R$ 2,50 B","R$ 1,08 B","R$ 7,18",150.377.481,0,0,150.377.481,1.733.390,0,0,1.733.390,148.644.091,0,148.644.091,177
9,31/03/2022,"R$ 2,48 B","R$ 1,07 B","R$ 7,10",150.377.481,0,0,150.377.481,1.899.157,0,0,1.899.157,148.478.324,0,148.478.324,177
10,31/12/2021,"R$ 2,38 B","R$ 1,05 B","R$ 6,93",151.028.925,0,0,151.028.925,1.849.157,0,0,1.849.157,149.179.768,0,149.179.768,177
11,30/09/2021,"R$ 2,25 B","R$ 1,03 B","R$ 6,85",150.377.481,0,0,150.377.481,1.729.157,0,0,1.729.157,148.648.324,0,148.648.324,177
12,30/06/2021,"R$ 2,14 B","R$ 1,02 B","R$ 6,76",137.994.700,13.485.690,13.485.690,151.480.390,1.369.802,0,0,1.369.802,136.624.898,13.485.690,150.110.588,177
13,31/03/2021,"R$ 2,25 B","R$ 1,02 B","R$ 6,71",137.994.700,13.485.690,13.485.690,151.480.390,1.369.802,0,0,1.369.802,136.624.898,13.485.690,150.110.588,177
14,31/12/2020,"R$ 2,19 B","R$ 1,01 B","R$ 6,67",137.994.700,13.485.690,13.485.690,151.480.390,766.234,0,0,766.234,137.228.466,13.485.690,150.714.156,177
15,30/09/2020,"R$ 2,18 B","R$ 1,00 B","R$ 6,63",137.994.700,13.485.690,13.485.690,151.480.390,292.034,0,0,292.034,137.702.666,13.485.690,151.188.356,177
16,30/06/2020,"R$ 1,54 B","R$ 529,64 M","R$ 3,91",121.994.700,13.485.690,13.485.690,135.480.390,0,0,0,0,121.994.700,13.485.690,135.480.390,177
17,31/03/2020,"R$ 1,59 B","R$ 534,29 M","R$ 3,94",121.994.700,13.485.690,13.485.690,135.480.390,0,0,0,0,121.994.700,13.485.690,135.480.390,177
18,31/12/2019,"R$ 1,46 B","R$ 524,18 M","R$ 116,07",4.066.490,449.523,449.523,4.516.013,0,0,0,0,4.066.490,449.523,4.516.013,177
19,30/09/2019,"R$ 1,35 B","R$ 498,58 M","R$ 110,40",4.066.490,449.523,449.523,4.516.013,0,0,0,0,4.066.490,449.523,4.516.013,177
20,30/06/2019,"R$ 1,29 B","R$ 481,82 M","R$ 106,69",4.066.490,449.523,449.523,4.516.013,0,0,0,0,4.066.490,449.523,4.516.013,177
21,31/03/2019,"R$ 1,21 B","R$ 477,29 M","R$ 105,08",4.092.790,449.523,449.523,4.542.313,26.300,0,0,26.300,4.066.490,449.523,4.516.013,177
22,31/12/2018,"R$ 1,00 B","R$ 463,91 M","R$ 102,13",4.092.790,449.523,449.523,4.542.313,26.300,0,0,26.300,4.066.490,449.523,4.516.013,177
23,30/09/2018,"R$ 954,82 M","R$ 452,75 M","R$ 99,67",4.092.790,449.523,449.523,4.542.313,9.600,0,0,9.600,4.083.190,449.523,4.532.713,177
24,30/06/2018,"R$ 921,35 M","R$ 441,62 M","R$ 97,18",4.094.790,449.523,449.523,4.544.313,2.000,0,0,2.000,4.092.790,449.523,4.542.313,177
25,31/03/2018,"R$ 885,30 M","R$ 437,89 M","R$ 96,04",4.109.790,449.523,449.523,4.559.313,7.400,0,0,7.400,4.102.390,449.523,4.551.913,177
26,31/12/2017,"R$ 950,17 M","R$ 426,75 M","R$ 93,60",4.109.790,449.523,449.523,4.559.313,4.000,0,0,4.000,4.105.790,449.523,4.555.313,177
27,30/09/2017,"R$ 829,56 M","R$ 414,12 M","R$ 90,83",4.109.790,449.523,449.523,4.559.313,1.800,0,0,1.800,4.107.990,449.523,4.557.513,177
28,30/06/2017,"R$ 820,24 M","R$ 406,20 M","R$ 89,09",4.109.790,449.523,449.523,4.559.313,600,0,0,600,4.109.190,449.523,4.558.713,177
