,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_fcf,preco_ativo_total,preco_ebit,preco_capital_giro,ev_ebit,ev_ebitda,preco_ncav,ev_receita_liquida,ev_fcf,ev_ativo_total,market_cap_empresa,divdend_yield
0,Atual - 08/11/2024,"16,33","1,27","0,32","4,64","6,78","0,47","9,20","2,15","15,99","7,08","-1,16","0,55","11,78","0,82","R$ 1,49 B","4,42%"
1,30/06/2024,"17,96","1,40","0,35","5,11","7,46","0,52","10,12","2,36","16,91","7,49","-1,28","0,58","12,46","0,87","R$ 1,64 B","3,68%"
2,31/03/2024,"14,45","1,31","0,34","4,99","7,61","0,49","8,72","2,06","14,80","6,96","-1,25","0,57","12,92","0,83","R$ 1,56 B","3,17%"
3,31/12/2023,"19,41","1,54","0,40","6,08","9,90","0,59","10,82","2,56","16,80","7,63","-1,50","0,63","15,36","0,91","R$ 1,80 B","2,10%"
4,30/09/2023,"19,10","1,48","0,39","5,96","9,88","0,57","10,73","2,33","17,49","7,87","-1,55","0,63","16,11","0,93","R$ 1,68 B","1,99%"
5,30/06/2023,"23,21","1,70","0,46","5,89","9,42","0,69","12,92","3,95","19,57","8,57","-1,63","0,69","14,28","1,04","R$ 1,92 B","1,74%"
6,31/03/2023,"19,33","1,44","0,39","7,13","16,17","0,58","10,89","2,92","17,97","7,94","-1,43","0,65","26,67","0,95","R$ 1,62 B","2,06%"
7,31/12/2022,"15,60","1,22","0,34","6,56","23,98","0,49","9,81","2,45","15,98","6,81","-1,25","0,55","39,04","0,80","R$ 1,35 B","2,48%"
8,30/09/2022,"20,32","1,59","0,46","8,78","35,72","0,68","13,68","2,79","20,58","8,38","-2,03","0,69","53,76","1,02","R$ 1,74 B","1,63%"
9,30/06/2022,"22,37","1,72","0,52","9,81","36,85","0,74","15,82","2,86","22,91","9,13","-2,39","0,75","53,37","1,07","R$ 1,85 B","1,42%"
10,31/03/2022,"20,18","1,51","0,48","9,17","37,63","0,65","15,73","2,83","22,38","8,48","-1,90","0,68","53,54","0,92","R$ 1,61 B","1,63%"
11,31/12/2021,"25,12","1,91","0,62","15,21","94,41","0,84","19,65","3,44","25,92","10,14","-2,64","0,82","124,52","1,11","R$ 2,00 B","1,32%"
12,30/09/2021,"25,56","1,96","0,64","25,89","-68,15","0,89","19,74","3,21","26,31","10,76","-3,38","0,86","-90,85","1,19","R$ 2,02 B","1,14%"
13,30/06/2021,"33,64","2,59","0,87","41,77","-78,26","1,24","25,81","4,07","31,87","13,64","-5,69","1,08","-96,63","1,53","R$ 2,65 B","0,78%"
