,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 321,29 M","- R$ 172,72 M","- R$ 144,15 M","R$ 4,43 M",177
1,31/03/2024,"R$ 313,18 M","- R$ 102,31 M","- R$ 203,12 M","R$ 7,76 M",177
2,31/12/2023,"R$ 296,62 M","- R$ 196,56 M","- R$ 97,83 M","R$ 2,24 M",177
3,30/09/2023,"R$ 281,96 M","- R$ 218,85 M","- R$ 70,39 M","- R$ 7,28 M",177
4,30/06/2023,"R$ 325,44 M","- R$ 218,69 M","- R$ 136,04 M","- R$ 29,29 M",177
5,31/03/2023,"R$ 227,64 M","- R$ 319,01 M","R$ 62,42 M","- R$ 28,95 M",177
6,31/12/2022,"R$ 205,48 M","- R$ 131,09 M","- R$ 103,12 M","- R$ 28,72 M",177
7,30/09/2022,"R$ 197,66 M","- R$ 113,19 M","- R$ 80,28 M","R$ 4,19 M",177
8,30/06/2022,"R$ 188,87 M","- R$ 117,31 M","- R$ 77,35 M","- R$ 5,79 M",177
9,31/03/2022,"R$ 175,44 M","R$ 40,56 M","- R$ 215,75 M","R$ 248,00 mil",177
10,31/12/2021,"R$ 131,18 M","R$ 14,91 M","- R$ 221,76 M","- R$ 75,67 M",177
11,30/09/2021,"R$ 77,89 M","- R$ 255,17 M","- R$ 318,38 M","- R$ 495,66 M",177
12,30/06/2021,"R$ 63,46 M","- R$ 246,12 M","R$ 150,13 M","- R$ 32,52 M",177
13,31/03/2021,"R$ 57,22 M","- R$ 349,46 M","R$ 194,63 M","- R$ 97,61 M",177
14,31/12/2020,"R$ 130,98 M","- R$ 390,50 M","R$ 318,19 M","R$ 58,67 M",177
15,30/09/2020,"R$ 73,94 M","- R$ 130,53 M","R$ 504,40 M","R$ 447,81 M",177
16,30/06/2020,"R$ 17,30 M","- R$ 56,61 M","R$ 62,58 M","R$ 23,27 M",177
