,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/06/2024,"5,23%","5,06%","7,93%","7,67%","8,11%","3,28%","31,35%","1,94%","3,44%","7,77%","1,69","2,69","1,69","3,01"
1,31/03/2024,"5,59%","5,43%","8,47%","8,22%","9,61%","3,84%","31,28%","2,32%","3,85%","8,18%","1,65","2,68","1,68","2,86"
2,31/12/2023,"5,81%","5,63%","8,80%","8,52%","8,38%","3,40%","30,87%","2,08%","3,73%","8,22%","1,63","2,62","1,62","2,71"
3,30/09/2023,"5,41%","5,26%","8,20%","7,97%","8,07%","3,43%","30,91%","2,04%","3,62%","8,05%","1,68","2,59","1,59","3,04"
4,30/06/2023,"5,25%","5,13%","7,95%","7,77%","7,65%","3,30%","31,09%","1,96%","3,52%","8,04%","1,68","2,47","1,47","2,91"
5,31/03/2023,"5,76%","5,63%","8,72%","8,53%","7,87%","3,38%","31,12%","2,04%","3,62%","8,19%","1,66","2,50","1,50","3,13"
6,31/12/2022,"5,52%","5,38%","8,37%","8,16%","8,25%","3,63%","31,14%","2,16%","3,44%","8,07%","1,68","2,47","1,47","2,63"
7,30/09/2022,"5,00%","4,92%","7,58%","7,46%","8,30%","3,79%","31,04%","2,25%","3,34%","8,20%","1,69","2,36","1,36","2,81"
8,30/06/2022,"4,77%","4,69%","7,23%","7,11%","8,08%","3,87%","30,85%","2,31%","3,27%","8,20%","1,67","2,32","1,32","2,83"
9,31/03/2022,"4,26%","4,19%","6,45%","6,34%","7,85%","3,54%","30,55%","2,36%","3,03%","8,00%","1,50","2,33","1,33","2,52"
10,31/12/2021,"4,46%","4,37%","6,76%","6,62%","7,86%","3,62%","30,65%","2,46%","3,15%","8,04%","1,47","2,28","1,28","2,45"
