,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/06/2024,"1,96%","-17,71%","2,97%","-26,83%","41,40%","-20,52%","15,58%","-13,13%","1,07%","6,55%","1,56","-1,49","-2,49","3,72"
1,31/03/2024,"19,96%","-27,06%","30,24%","-41,00%","-2,35%","1,50%","13,92%","1,09%","6,41%","12,12%","1,38","-1,61","-2,61","2,43"
2,31/12/2023,"15,55%","-25,76%","23,56%","-39,02%","0,17%","-0,10%","12,22%","-0,08%","5,30%","11,00%","1,31","-1,66","-2,66","2,67"
3,30/09/2023,"12,64%","-28,81%","19,14%","-43,65%","-3,86%","1,98%","11,34%","1,57%","5,12%","10,99%","1,27","-1,87","-2,87","2,84"
4,30/06/2023,"12,89%","-33,95%","19,54%","-51,44%","-6,23%","3,08%","11,91%","2,39%","5,73%","11,57%","1,29","-2,02","-3,02","2,72"
5,31/03/2023,"-0,77%","2,85%","-1,16%","4,31%","35,68%","-16,67%","13,52%","-13,45%","-0,33%","5,68%","1,24","-1,57","-2,57","5,96"
6,31/12/2022,"1,17%","-1,83%","1,78%","-2,77%","31,18%","-15,70%","14,15%","-11,45%","0,42%","6,66%","1,37","-1,78","-2,78","4,96"
7,30/09/2022,"1,08%","-2,40%","1,64%","-3,63%","29,82%","-14,33%","14,34%","-10,85%","0,50%","6,72%","1,32","-1,95","-2,95","5,00"
8,30/06/2022,"-4,23%","26,03%","-6,41%","39,44%","54,30%","-19,39%","11,09%","-17,15%","-2,79%","4,44%","1,13","-2,02","-3,02","7,79"
9,31/03/2022,"-7,33%","40,50%","-11,11%","61,36%","62,99%","-20,61%","8,56%","-19,32%","-5,25%","2,97%","1,07","-2,14","-3,14","13,42"
10,31/12/2021,"-7,92%","68,95%","-12,00%","104,47%","64,60%","-20,20%","7,56%","-19,95%","-6,67%","2,82%","1,01","-1,99","-2,99","10,55"
11,30/09/2021,"-9,11%","140,22%","-13,80%","212,45%","66,24%","-19,64%","6,33%","-19,48%","-8,21%","2,65%","1,01","-2,08","-3,08","11,53"
12,30/06/2021,"-9,94%","-362,25%","-15,06%","-548,86%","65,66%","-15,45%","6,06%","-17,09%","-10,84%","1,15%","0,90","-2,80","-3,80","29,14"
13,31/03/2021,"-12,48%","-120,57%","-18,91%","-182,68%","105,71%","-17,13%","1,15%","-24,90%","-18,61%","-3,78%","0,69","-3,06","-4,06","-9,25"
14,31/12/2020,"-15,96%","-52,00%","-24,18%","-78,79%","162,06%","-18,53%","-1,27%","-31,69%","-22,66%","-6,08%","0,58","-3,20","-4,20","-6,69"
15,30/09/2020,"-4,49%","40,82%","-6,80%","61,84%","-10,30%","3,99%","2,04%","5,66%","-3,83%","17,87%","0,70","-3,37","-4,37","2,40"
16,30/06/2020,"0,86%","-21,99%","1,31%","-33,32%","-18,89%","6,35%","5,75%","8,75%","0,68%","20,38%","0,73","-4,25","-5,25","1,98"
17,31/03/2020,"4,56%","17,69%","6,91%","26,81%","-19,64%","4,55%","10,00%","5,70%","4,37%","19,50%","0,80","-6,17","-7,17","1,71"
18,31/12/2019,"3,72%","-6,00%","5,64%","-9,10%","1,33%","-1,58%","7,68%","-1,67%","1,57%","16,42%","0,94","-8,75","-9,75","2,67"
19,30/09/2019,"-50,15%","-363,54%","-75,98%","-550,82%","60,85%","-48,43%","5,32%","-63,14%","-33,84%","-23,29%","0,77","-2,58","-3,58","-1,91"
20,30/06/2019,"-43,10%","-143,48%","-65,30%","-217,39%","85,41%","-56,19%","2,13%","-78,93%","-37,98%","-26,85%","0,71","-2,97","-3,97","-1,66"
21,31/03/2019,"-37,47%","-104,88%","-56,78%","-158,91%","92,92%","-53,09%","0,88%","-81,06%","-40,25%","-27,89%","0,65","-4,32","-5,32","-2,03"
22,31/12/2018,"-30,48%","-73,52%","-46,18%","-111,39%","100,08%","-48,23%","3,14%","-74,17%","-36,22%","-24,59%","0,65","-0,84","-1,84","-5,21"
23,30/09/2018,"-12,29%","-67,99%","-18,62%","-103,02%","31,36%","-17,01%","3,34%","-26,04%","-14,50%","-3,36%","0,65","-1,26","-2,26","-34,35"
24,30/06/2018,"-27,46%","-36,62%","-41,61%","-55,49%","24,03%","-11,60%","5,43%","-17,01%","-11,21%","-0,32%","0,68","-1,52","-2,52","-324,56"
25,31/03/2018,"-17,72%","-25,20%","-26,85%","-38,19%","28,45%","-11,37%","6,25%","-16,84%","-10,70%","0,02%","0,68","-1,75","-2,75","4.448,38"
26,31/12/2017,"-13,82%","-18,54%","-20,94%","-28,09%","38,87%","-12,37%","5,66%","-18,49%","-10,71%","0,18%","0,67","-2,07","-3,07","514,37"
27,30/09/2017,"-14,27%","-18,27%","-21,62%","-27,68%","146,26%","-29,77%","3,59%","-49,20%","-15,42%","-3,95%","0,61","-1,84","-2,84","-24,53"
28,30/06/2017,"-14,18%","-17,25%","-21,48%","-26,13%","299,73%","-33,40%","1,11%","-54,70%","-18,25%","-6,90%","0,61","-2,07","-3,07","-13,58"
29,31/03/2017,"-16,25%","-19,10%","-24,62%","-28,94%","-3.399,33%","-38,31%","-6,66%","-67,79%","-27,26%","-15,31%","0,57","-2,50","-3,50","-6,33"
30,31/12/2016,"-17,17%","-19,22%","-26,02%","-29,13%","-377,38%","-39,43%","-10,10%","-71,67%","-32,30%","-20,29%","0,55","-3,14","-4,14","-4,68"
31,30/09/2016,"-14,37%","-15,62%","-21,77%","-23,66%","-173,67%","-40,07%","-10,33%","-82,29%","-33,76%","-22,31%","0,49","-4,91","-5,91","-3,99"
