,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 42,83 M","- R$ 2,67 M","- R$ 92,02 M","- R$ 9,18 M","- R$ 82,84 M","- R$ 77,15 M","- R$ 0,41",164
1,31/03/2024,"R$ 50,34 M","R$ 14,35 M","- R$ 17,79 M","- R$ 8,90 M","- R$ 8,89 M","- R$ 16,88 M","- R$ 0,10",164
2,31/12/2023,"R$ 58,78 M","R$ 922,00 mil","- R$ 74,47 M","- R$ 9,58 M","- R$ 64,90 M","- R$ 37,90 M","- R$ 0,23",164
3,30/09/2023,"R$ 68,30 M","R$ 8,74 M","- R$ 35,11 M","- R$ 12,06 M","- R$ 23,05 M","- R$ 35,13 M","- R$ 0,38",164
4,30/06/2023,"R$ 147,92 M","R$ 13,97 M","R$ 31,05 M","- R$ 1,96 M","R$ 33,02 M","R$ 42,31 M","R$ 0,55",164
5,31/03/2023,"R$ 154,82 M","R$ 18,46 M","- R$ 11,66 M","- R$ 13,36 M","R$ 1,70 M","- R$ 20,09 M","- R$ 0,26",164
6,31/12/2022,"R$ 120,97 M","R$ 17,32 M","- R$ 23,07 M","- R$ 15,87 M","- R$ 7,19 M","- R$ 27,65 M","- R$ 0,36",164
7,30/09/2022,"R$ 110,48 M","- R$ 4,72 M","- R$ 62,34 M","- R$ 7,69 M","- R$ 60,20 M","- R$ 40,89 M","- R$ 0,53",164
8,30/06/2022,"R$ 83,99 M","- R$ 3,73 M","- R$ 28,36 M","- R$ 7,72 M","- R$ 16,61 M","- R$ 21,60 M","- R$ 0,40",164
9,31/03/2022,"R$ 70,56 M","R$ 3,50 M","- R$ 12,26 M","- R$ 7,60 M","- R$ 4,66 M","R$ 11,68 M","R$ 0,21",164
10,31/12/2021,"R$ 47,16 M","R$ 21,23 M","R$ 93,00 M","- R$ 350,00 mil","R$ 93,35 M","R$ 62,39 M","R$ 1,15",164
11,30/09/2021,"R$ 9,54 M","R$ 1,34 M","- R$ 34,41 M","- R$ 147,00 mil","- R$ 34,27 M","- R$ 37,12 M","- R$ 0,68",164
12,30/06/2021,"R$ 9,43 M","R$ 922,00 mil","- R$ 9,99 M","- R$ 92,00 mil","- R$ 9,89 M","- R$ 10,22 M","- R$ 0,52",164
13,31/03/2021,"R$ 245,00 mil","R$ 245,00 mil","R$ 175,00 M","- R$ 95,00 mil","R$ 175,10 M","R$ 175,09 M","R$ 8,84",164
14,31/12/2020,"R$ 9,50 M","R$ 1,48 M","- R$ 14,45 M","- R$ 258,00 mil","- R$ 14,20 M","- R$ 19,93 M","- R$ 1,01",164
15,30/09/2020,"R$ 0,00","R$ 0,00","R$ 0,00","- R$ 168,00 mil","- R$ 3,69 M","R$ 0,00","R$ 0,00",164
16,30/06/2020,"R$ 0,00","R$ 0,00","R$ 0,00","- R$ 550,00 mil","R$ 633,00 mil","R$ 0,00","R$ 0,00",164
17,31/03/2020,"- R$ 284,00 mil","- R$ 284,00 mil","- R$ 1,74 M","- R$ 554,00 mil","- R$ 1,18 M","- R$ 2,60 M","- R$ 0,48",164
18,31/12/2019,"R$ 426,00 mil","- R$ 1,42 M","- R$ 9,73 M","- R$ 612,00 mil","- R$ 9,12 M","- R$ 15,30 M","- R$ 2,83",164
19,30/09/2019,"R$ 0,00","R$ 0,00","R$ 0,00","- R$ 692,00 mil","- R$ 3,10 M","R$ 0,00","R$ 0,00",164
20,30/06/2019,"R$ 0,00","R$ 0,00","R$ 0,00","- R$ 728,00 mil","- R$ 1,49 M","R$ 0,00","R$ 0,00",164
21,31/03/2019,"R$ 721,00 mil","- R$ 2,14 M","- R$ 5,65 M","- R$ 748,00 mil","- R$ 4,90 M","- R$ 8,70 M","- R$ 0,32",164
22,31/12/2018,"R$ 1,22 M","- R$ 7,12 M","- R$ 14,11 M","- R$ 794,00 mil","- R$ 13,31 M","- R$ 18,62 M","- R$ 0,69",164
23,30/09/2018,"- R$ 3,72 M","- R$ 23,93 M","- R$ 52,01 M","- R$ 838,00 mil","- R$ 51,17 M","- R$ 91,83 M","- R$ 3,40",164
24,30/06/2018,"R$ 26,19 M","- R$ 5,78 M","- R$ 8,67 M","- R$ 878,00 mil","- R$ 7,79 M","- R$ 10,99 M","- R$ 0,41",164
25,31/03/2018,"R$ 25,36 M","- R$ 5,33 M","- R$ 8,94 M","- R$ 936,00 mil","- R$ 8,00 M","- R$ 12,02 M","- R$ 0,45",164
26,31/12/2017,"R$ 22,78 M","- R$ 28,94 M","- R$ 36,35 M","- R$ 984,00 mil","- R$ 35,36 M","- R$ 45,09 M","- R$ 1,67",164
27,30/09/2017,"R$ 16,39 M","- R$ 8,19 M","- R$ 12,95 M","- R$ 1,01 M","- R$ 11,94 M","- R$ 15,21 M","- R$ 0,56",164
28,30/06/2017,"R$ 11,66 M","- R$ 8,90 M","- R$ 13,50 M","- R$ 1,04 M","- R$ 12,46 M","- R$ 12,56 M","- R$ 0,47",164
29,31/03/2017,"R$ 12,95 M","- R$ 8,83 M","- R$ 12,16 M","- R$ 1,08 M","- R$ 11,09 M","- R$ 11,37 M","- R$ 0,42",164
30,31/12/2016,"R$ 8,63 M","- R$ 16,21 M","- R$ 19,20 M","- R$ 1,08 M","- R$ 18,12 M","- R$ 17,55 M","- R$ 0,65",164
31,30/09/2016,"R$ 25,20 M","- R$ 8,89 M","- R$ 12,95 M","- R$ 1,09 M","- R$ 11,86 M","- R$ 8,70 M","- R$ 0,32",164
32,30/06/2016,"R$ 28,09 M","- R$ 13,87 M","- R$ 17,97 M","- R$ 1,11 M","- R$ 16,86 M","- R$ 5,64 M","- R$ 0,21",164
33,31/03/2016,"R$ 60,39 M","R$ 1,94 M","R$ 3,09 M","- R$ 1,12 M","R$ 4,21 M","R$ 229,00 mil","R$ 0,01",164
34,31/12/2015,"R$ 67,89 M","R$ 7,13 M","R$ 2,80 M","- R$ 1,08 M","R$ 3,87 M","R$ 45,00 mil","R$ 0,00",164
35,30/09/2015,"R$ 60,54 M","R$ 7,87 M","R$ 2,27 M","- R$ 1,09 M","R$ 3,37 M","R$ 213,00 mil","R$ 0,01",164
36,30/06/2015,"R$ 0,00","R$ 0,00","R$ 0,00","- R$ 1,13 M","R$ 3,51 M","R$ 0,00","R$ 0,00",164
37,31/03/2015,"R$ 71,39 M","R$ 7,08 M","R$ 2,30 M","- R$ 1,14 M","R$ 3,43 M","R$ 674,00 mil","R$ 0,02",164
38,31/12/2014,"R$ 80,30 M","R$ 9,30 M","R$ 2,67 M","- R$ 1,16 M","R$ 3,83 M","R$ 1,16 M","R$ 0,04",164
39,30/09/2014,"R$ 0,00","R$ 0,00","R$ 0,00","- R$ 1,12 M","R$ 5,29 M","R$ 0,00","R$ 0,00",164
40,30/06/2014,"R$ 0,00","R$ 0,00","R$ 0,00","- R$ 1,10 M","R$ 5,49 M","R$ 0,00","R$ 0,00",164
41,31/03/2014,"R$ 74,75 M","R$ 8,34 M","R$ 4,09 M","- R$ 1,08 M","R$ 5,16 M","R$ 2,04 M","R$ 0,08",164
42,31/12/2013,"R$ 96,10 M","R$ 11,99 M","R$ 2,51 M","- R$ 1,05 M","R$ 3,56 M","R$ 4,84 M","R$ 0,18",164
