,empresa,razaoSocial,situacao_registro,situacao_emissor,segmento_listagem,atividade,volume_financeiro,setor,subsetor,segmento,indices
0,AZEVEDO,AZEVEDO E TRAVASSOS S.A.,ATIVO,FASE OPERACIONAL,Tradicional - BOVESPA,Execução de obras de construção pesada junto à órgãos púbicos e iniciativa privada.,"R$ 286,54 mil",Bens Industriais,Construção e Engenharia,Construção Pesada,-
