,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_ativo_total,market_cap_empresa,divdend_yield,ticker
44,30/09/2013,"50,87","0,36","0,14","1,67","0,12","R$ 878,74 M","0,00%",306
45,30/06/2013,"-2,11","0,41","0,15","107,94","0,12","R$ 885,65 M","0,00%",306
46,31/03/2013,"-1,73","0,56","0,19","-11,22","0,17","R$ 1,14 B","0,00%",306
47,31/12/2012,"-3,52","0,48","0,20","5,67","0,17","R$ 1,15 B","1,12%",306
48,30/09/2012,"-24,37","0,51","0,24","5,41","0,20","R$ 1,17 B","17,30%",306
49,30/06/2012,"10,11","0,66","0,33","3,59","0,28","R$ 1,50 B","12,72%",306
50,31/03/2012,"5,23","0,68","0,36","3,00","0,28","R$ 1,56 B","11,88%",306
51,31/12/2011,"4,85","0,72","0,37","3,37","0,29","R$ 1,59 B","10,91%",306
52,30/09/2011,"3,82","0,60","0,31","2,69","0,25","R$ 2,06 B","13,06%",306
53,30/06/2011,"4,60","0,62","0,32","4,23","0,25","R$ 2,03 B","13,06%",306
54,31/03/2011,"5,30","0,64","0,32","7,60","0,26","R$ 2,03 B","13,06%",306
55,31/12/2010,"4,79","0,68","0,32","4,03","0,26","R$ 1,72 B","13,06%",306
56,30/09/2010,"5,41","0,69","0,32","1,89","0,26","R$ 1,55 B","13,06%",306
57,30/06/2010,"4,79","0,68","0,33","1,87","0,27","R$ 1,55 B","13,06%",306
58,31/03/2010,"5,05","0,70","0,34","1,83","0,27","R$ 1,55 B","13,06%",306
59,31/12/2009,"10,30","0,76","0,36","2,39","0,30","R$ 1,56 B","13,06%",306
60,30/09/2009,"13,60","0,75","0,37","3,78","0,30","R$ 1,50 B","13,06%",306
61,30/06/2009,"11,53","0,76","0,37","3,39","0,30","R$ 1,41 B","13,06%",306
62,31/03/2009,"7,53","0,80","0,38","3,71","0,29","R$ 1,48 B","13,06%",306
63,31/12/2008,"5,07","0,80","0,37","4,06","0,30","R$ 1,53 B","13,06%",306
64,30/09/2008,"3,51","0,76","0,37",,"0,29","R$ 1,47 B","13,06%",306
65,30/06/2008,"3,73","0,78","0,39",,"0,29","R$ 1,54 B","13,06%",306
66,31/03/2008,"4,52","0,86","0,40",,"0,31","R$ 1,53 B","13,06%",306
67,31/12/2007,"3,79","0,90","0,41",,"0,31","R$ 1,44 B","13,06%",306
68,30/09/2007,"5,09","0,91","0,38",,"0,31","R$ 1,65 B","13,06%",306
69,30/06/2007,"4,27","0,92","0,38",,"0,34","R$ 1,40 B","13,06%",306
70,31/03/2007,"4,52","0,98","0,39",,"0,35","R$ 1,39 B","13,06%",306
71,31/12/2006,"6,14","1,09","0,40",,"0,37","R$ 1,35 B","13,06%",306
72,30/09/2006,"103,25","22,13","8,21",,"7,16","R$ 26,23 B","13,06%",306
73,30/06/2006,"101,11","22,52","8,21",,"7,62","R$ 16,18 B","13,06%",306
74,31/03/2006,"109,54","23,88","8,42",,"7,73","R$ 16,14 B","13,06%",306
75,31/12/2005,"126,42","25,15","8,76",,"7,81","R$ 16,17 B","13,06%",306
76,30/09/2005,"127,45","24,59","8,92",,"7,91","R$ 16,04 B","13,06%",306
77,30/06/2005,"137,28","26,47","9,39",,"8,32","R$ 16,01 B","13,06%",306
78,31/03/2005,"154,31","27,78","9,70",,"8,31","R$ 15,96 B","13,06%",306
79,31/12/2004,"130,51","28,48","9,92",,"8,41","R$ 15,96 B","13,06%",306
80,30/09/2004,"117,64","28,87","10,25",,"7,98","R$ 15,97 B","13,06%",306
81,30/06/2004,"127,70","30,73","10,82",,"8,22","R$ 15,93 B","13,06%",306
82,31/03/2004,"133,36","31,53","11,49",,"8,30","R$ 15,92 B","13,06%",306
83,31/12/2003,"155,95","33,72","12,26",,"8,78","R$ 15,94 B","13,06%",306
84,30/09/2003,"-111,94","36,25","13,14",,"9,35","R$ 15,92 B","13,06%",306
85,30/06/2003,"-87,81","38,57","13,99",,"9,74","R$ 15,89 B","13,06%",306
86,31/03/2003,"-84,45","39,55","14,36",,"9,73","R$ 15,80 B","13,06%",306
87,31/12/2002,"-90,26","41,14","15,01",,"9,98","R$ 15,80 B","13,06%",306
88,30/09/2002,"-585,74","27,38","15,81",,"9,71","R$ 15,89 B","13,06%",306
89,30/06/2002,"-617,52","26,80","16,51",,"9,18","R$ 15,89 B","13,06%",306
90,31/03/2002,"-494,22","26,93","17,52",,"9,29","R$ 15,89 B","13,06%",306
91,31/12/2001,"-295,04","28,35","18,19",,"9,47","R$ 15,88 B","13,06%",306
92,30/06/2001,"1.894,18","22,68","19,69",,"9,96","R$ 15,84 B","13,06%",306
93,31/03/2001,"1.425,16","22,65","20,56",,"10,10","R$ 15,81 B","13,06%",306
94,31/12/2000,"6.508,36","22,88","21,95",,"10,32","R$ 15,84 B","13,06%",306
95,30/09/2000,"901,45","22,95","23,53",,"10,32","R$ 15,87 B","13,06%",306
96,30/06/2000,"747,87","23,01","24,55",,"10,70","R$ 15,88 B","13,06%",306
97,31/03/2000,"2.054,41","22,98","25,63",,"10,84","R$ 15,87 B","13,06%",306
