,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 10,49 B","R$ 1,75 B","R$ 977,48 M","- R$ 330,77 M","R$ 1,31 B","R$ 633,58 M","R$ 16,43",306
1,31/03/2024,"R$ 10,43 B","R$ 1,69 B","R$ 846,33 M","- R$ 325,71 M","R$ 1,17 B","R$ 570,98 M","R$ 14,80",306
2,31/12/2023,"R$ 10,40 B","R$ 1,66 B","R$ 825,10 M","- R$ 315,61 M","R$ 1,14 B","R$ 557,03 M","R$ 14,44",306
3,30/09/2023,"R$ 10,39 B","R$ 1,58 B","R$ 939,95 M","- R$ 305,12 M","R$ 1,25 B","R$ 571,44 M","R$ 14,82",306
4,30/06/2023,"R$ 10,25 B","R$ 1,55 B","R$ 925,18 M","- R$ 295,19 M","R$ 1,22 B","R$ 612,57 M","R$ 15,88",306
5,31/03/2023,"R$ 10,01 B","R$ 1,39 B","R$ 765,34 M","- R$ 283,65 M","R$ 1,05 B","R$ 498,77 M","R$ 12,93",306
6,31/12/2022,"R$ 10,08 B","R$ 1,44 B","R$ 802,35 M","- R$ 277,57 M","R$ 1,08 B","R$ 540,56 M","R$ 14,01",306
7,30/09/2022,"R$ 10,30 B","R$ 1,40 B","R$ 786,54 M","- R$ 277,67 M","R$ 1,06 B","R$ 525,46 M","R$ 13,62",306
8,30/06/2022,"R$ 11,45 B","R$ 1,51 B","R$ 916,80 M","- R$ 256,49 M","R$ 1,17 B","R$ 624,89 M","R$ 16,20",306
9,31/03/2022,"R$ 11,50 B","R$ 1,47 B","R$ 891,14 M","- R$ 250,75 M","R$ 1,14 B","R$ 623,88 M","R$ 16,17",306
10,31/12/2021,"R$ 11,34 B","R$ 1,29 B","R$ 797,37 M","- R$ 245,71 M","R$ 1,04 B","R$ 563,17 M","R$ 14,60",306
11,30/09/2021,"R$ 11,27 B","R$ 1,38 B","R$ 908,61 M","- R$ 235,11 M","R$ 1,14 B","R$ 708,54 M","R$ 18,37",306
12,30/06/2021,"R$ 9,71 B","R$ 1,29 B","R$ 790,41 M","- R$ 247,05 M","R$ 1,04 B","R$ 613,27 M","R$ 15,90",306
13,31/03/2021,"R$ 9,27 B","R$ 1,24 B","R$ 750,05 M","- R$ 243,99 M","R$ 994,04 M","R$ 573,80 M","R$ 14,88",306
14,31/12/2020,"R$ 8,86 B","R$ 1,20 B","R$ 681,64 M","- R$ 240,92 M","R$ 922,56 M","R$ 518,69 M","R$ 13,45",306
15,30/09/2020,"R$ 8,20 B","R$ 1,04 B","R$ 526,50 M","- R$ 238,27 M","R$ 764,77 M","R$ 350,35 M","R$ 9,08",306
16,30/06/2020,"R$ 8,18 B","R$ 1,05 B","R$ 564,07 M","- R$ 235,03 M","R$ 799,09 M","R$ 369,17 M","R$ 9,57",306
17,31/03/2020,"R$ 7,99 B","R$ 1,04 B","R$ 571,92 M","- R$ 231,62 M","R$ 803,54 M","R$ 354,94 M","R$ 9,20",306
18,31/12/2019,"R$ 8,02 B","R$ 992,91 M","R$ 497,12 M","- R$ 227,70 M","R$ 724,82 M","R$ 283,58 M","R$ 7,35",306
19,30/09/2019,"R$ 7,63 B","R$ 935,44 M","R$ 477,54 M","- R$ 223,71 M","R$ 701,25 M","R$ 201,00 M","R$ 5,21",306
20,30/06/2019,"R$ 7,83 B","R$ 836,26 M","R$ 373,15 M","- R$ 219,94 M","R$ 593,09 M","R$ 143,95 M","R$ 3,73",306
21,31/03/2019,"R$ 8,03 B","R$ 862,99 M","R$ 409,94 M","- R$ 217,14 M","R$ 627,09 M","R$ 166,71 M","R$ 4,32",306
22,31/12/2018,"R$ 7,66 B","R$ 829,79 M","R$ 395,68 M","- R$ 214,92 M","R$ 610,60 M","R$ 165,03 M","R$ 4,28",306
23,30/09/2018,"R$ 7,95 B","R$ 893,46 M","R$ 383,09 M","- R$ 215,54 M","R$ 598,63 M","R$ 187,24 M","R$ 4,85",306
24,30/06/2018,"R$ 7,66 B","R$ 942,26 M","R$ 404,19 M","- R$ 216,76 M","R$ 620,95 M","R$ 204,48 M","R$ 5,30",306
25,31/03/2018,"R$ 7,33 B","R$ 849,01 M","R$ 282,93 M","- R$ 217,76 M","R$ 500,68 M","R$ 35,82 M","R$ 0,93",306
26,31/12/2017,"R$ 7,09 B","R$ 879,56 M","R$ 305,20 M","- R$ 218,05 M","R$ 523,24 M","R$ 66,49 M","R$ 1,72",306
27,30/09/2017,"R$ 6,81 B","R$ 890,83 M","R$ 383,32 M","- R$ 217,73 M","R$ 601,05 M","R$ 81,01 M","R$ 2,10",306
