,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/09/2024,"17,56%","21,52%","26,60%","32,61%","49,29%","10,55%","55,23%","39,01%","70,99%","80,53%","0,27","4,47","3,47","2,20"
1,30/06/2024,"18,77%","23,37%","28,44%","35,41%","52,39%","10,85%","55,50%","41,09%","72,02%","81,21%","0,26","4,20","3,20","1,97"
2,31/03/2024,"17,48%","20,58%","26,48%","31,18%","45,78%","10,68%","54,98%","40,52%","71,27%","80,30%","0,26","4,22","3,22","1,90"
3,31/12/2023,"15,28%","17,82%","23,15%","27,00%","40,65%","8,98%","54,96%","31,91%","59,18%","67,78%","0,28","4,76","3,76","2,04"
4,30/09/2023,"15,42%","18,05%","23,36%","27,35%","41,91%","8,50%","53,31%","30,27%","56,36%","64,60%","0,28","4,67","3,67","2,05"
5,30/06/2023,"14,08%","16,39%","21,34%","24,83%","40,87%","8,17%","50,18%","28,48%","52,92%","61,18%","0,29","4,83","3,83","1,91"
6,31/03/2023,"13,89%","16,24%","21,05%","24,61%","34,69%","7,32%","48,84%","24,67%","50,99%","59,22%","0,30","4,28","3,28","2,10"
7,31/12/2022,"14,43%","16,71%","21,86%","25,32%","33,59%","6,99%","46,94%","22,37%","48,72%","57,03%","0,31","4,53","3,53","2,23"
8,30/09/2022,"12,13%","14,86%","18,37%","22,51%","23,47%","4,76%","52,44%","15,99%","43,75%","53,22%","0,30","4,93","3,93","2,42"
9,30/06/2022,"13,21%","16,49%","20,01%","24,98%","21,49%","4,64%","52,22%","14,37%","43,85%","52,71%","0,32","5,01","4,01","2,53"
10,31/03/2022,"12,27%","15,01%","18,59%","22,75%","20,76%","4,67%","48,85%","13,60%","40,74%","49,32%","0,34","4,74","3,74","2,63"
11,31/12/2021,"13,15%","16,19%","19,93%","24,53%","20,20%","4,44%","47,14%","12,47%","39,06%","47,37%","0,36","4,81","3,81","2,52"
12,30/09/2021,"16,67%","21,07%","25,26%","31,93%","35,22%","7,32%","45,49%","18,58%","45,88%","52,77%","0,39","4,93","3,93","2,04"
13,30/06/2021,"16,32%","19,89%","24,73%","30,14%","31,86%","7,35%","44,39%","17,72%","44,26%","51,11%","0,42","4,63","3,63","1,94"
14,31/03/2021,"16,81%","20,26%","25,47%","30,70%","41,73%","8,96%","45,00%","21,79%","46,31%","53,36%","0,41","4,44","3,44","2,04"
15,31/12/2020,"16,84%","20,55%","25,51%","31,14%","39,99%","9,28%","44,57%","22,82%","45,43%","52,90%","0,41","4,55","3,55","1,89"
16,30/09/2020,"13,03%","15,29%","19,75%","23,16%","31,50%","8,54%","38,94%","21,13%","40,57%","48,85%","0,40","4,81","3,81","2,23"
17,30/06/2020,"13,96%","16,31%","21,16%","24,72%","36,67%","9,56%","40,66%","24,95%","44,70%","53,56%","0,38","4,33","3,33","2,15"
18,31/03/2020,"15,32%","18,38%","23,21%","27,85%","32,77%","9,63%","41,02%","22,43%","43,49%","52,51%","0,43","4,66","3,66","2,41"
19,31/12/2019,"17,18%","20,81%","26,03%","31,53%","36,57%","9,73%","42,34%","23,56%","43,81%","52,61%","0,41","4,31","3,31","2,11"
20,30/09/2019,"16,34%","19,74%","24,75%","29,91%","37,10%","10,79%","43,62%","26,35%","44,29%","52,82%","0,41","3,69","2,69","2,48"
21,30/06/2019,"14,34%","17,07%","21,73%","25,87%","30,02%","10,81%","41,85%","23,50%","38,87%","46,70%","0,46","3,83","2,83","2,74"
22,31/03/2019,"15,98%","18,82%","24,22%","28,52%","32,66%","12,62%","43,98%","25,80%","41,10%","48,47%","0,49","3,40","2,40","1,96"
23,31/12/2018,"17,63%","20,76%","26,71%","31,46%","33,88%","11,83%","44,56%","26,32%","41,70%","49,20%","0,45","3,76","2,76","1,69"
24,30/09/2018,"21,43%","29,22%","32,47%","44,28%","34,45%","14,82%","44,92%","26,37%","42,58%","50,23%","0,56","3,44","2,44","1,67"
25,30/06/2018,"18,69%","24,89%","28,32%","37,71%","29,94%","14,45%","45,67%","27,70%","43,26%","51,78%","0,52","2,78","1,78","1,67"
26,31/03/2018,"17,13%","23,31%","25,96%","35,32%","28,94%","13,80%","43,34%","28,08%","41,13%","50,32%","0,49","2,59","1,59","1,65"
27,31/12/2017,"17,34%","23,86%","26,27%","36,15%","30,30%","13,89%","42,88%","28,58%","40,66%","49,92%","0,49","2,86","1,86","1,38"
28,30/09/2017,"15,55%","21,49%","23,56%","32,56%","26,95%","11,36%","42,65%","26,85%","37,98%","47,68%","0,42","2,33","1,33","0,53"
29,30/06/2017,"15,30%","20,57%","23,19%","31,16%","26,48%","12,51%","44,57%","27,65%","39,84%","49,52%","0,45","2,07","1,07","0,53"
30,31/03/2017,"14,80%","19,87%","22,43%","30,11%","24,05%","11,08%","43,97%","25,61%","39,06%","48,77%","0,43","2,10","1,10","0,45"
31,31/12/2016,"14,04%","18,83%","21,27%","28,52%","23,30%","10,11%","42,55%","24,02%","37,59%","47,37%","0,42","2,18","1,18","0,42"
32,30/09/2016,"15,45%","20,49%","23,42%","31,05%","26,35%","11,39%","44,56%","25,77%","41,42%","51,00%","0,44","2,37","1,37","0,34"
33,30/06/2016,"15,66%","20,26%","23,72%","30,70%","26,52%","11,41%","43,96%","24,87%","40,72%","50,17%","0,46","2,12","1,12","0,47"
34,31/03/2016,"14,58%","18,71%","22,09%","28,35%","24,59%","10,65%","41,68%","23,13%","38,47%","47,83%","0,46","2,17","1,17","0,48"
35,31/12/2015,"16,01%","20,40%","24,26%","30,92%","26,55%","11,02%","41,60%","23,04%","38,45%","47,67%","0,48","2,30","1,30","0,60"
36,30/09/2015,"15,90%","19,67%","24,09%","29,81%","25,51%","11,22%","40,29%","21,17%","37,25%","46,42%","0,53","2,31","1,31","0,76"
37,30/06/2015,"18,25%","22,71%","27,65%","34,41%","29,90%","12,66%","43,44%","23,74%","40,50%","49,42%","0,53","2,32","1,32","0,77"
38,31/03/2015,"15,62%","19,54%","23,67%","29,60%","25,45%","11,18%","40,22%","22,30%","37,22%","46,39%","0,50","2,31","1,31","0,90"
39,31/12/2014,"15,53%","19,91%","23,53%","30,17%","25,78%","10,92%","38,59%","21,36%","35,58%","44,73%","0,51","2,41","1,41","0,85"
40,30/09/2014,"13,01%","16,42%","19,71%","24,88%","22,37%","9,77%","36,29%","19,04%","31,97%","41,45%","0,51","2,27","1,27","1,06"
41,30/06/2014,"11,48%","14,43%","17,40%","21,87%","18,52%","8,61%","34,68%","17,76%","30,14%","40,17%","0,48","2,36","1,36","1,07"
42,31/03/2014,"14,29%","17,82%","21,64%","27,01%","24,32%","10,72%","42,46%","22,34%","37,87%","47,99%","0,48","2,28","1,28","0,88"
43,31/12/2013,"16,06%","20,16%","24,33%","30,55%","26,30%","11,71%","47,71%","25,79%","42,87%","53,33%","0,45","2,36","1,36","0,77"
44,30/09/2013,"16,67%","20,51%","25,25%","31,08%","29,99%","13,68%","52,47%","29,74%","48,30%","59,19%","0,46","2,29","1,29","0,85"
45,30/06/2013,"16,67%","20,36%","25,26%","30,84%","28,17%","13,54%","54,93%","30,20%","50,38%","61,36%","0,45","2,15","1,15","0,77"
46,31/03/2013,"17,31%","21,63%","26,23%","32,77%","30,36%","13,03%","56,96%","31,01%","52,40%","63,43%","0,42","2,27","1,27","0,86"
47,31/12/2012,"16,24%","20,22%","24,61%","30,63%","27,52%","12,12%","56,62%","30,52%","51,85%","63,28%","0,40","2,25","1,25","0,76"
48,30/09/2012,"17,08%","21,48%","25,88%","32,54%","28,84%","11,85%","57,18%","31,96%","54,15%","65,65%","0,37","2,19","1,19","0,97"
49,30/06/2012,"15,05%","18,56%","22,80%","28,12%","26,08%","11,93%","55,72%","31,68%","53,34%","64,98%","0,38","2,08","1,08","0,98"
50,31/03/2012,"14,95%","18,45%","22,65%","27,95%","27,33%","11,31%","55,70%","32,97%","54,17%","65,76%","0,34","2,33","1,33","1,01"
51,31/12/2011,"15,13%","18,85%","22,92%","28,56%","28,54%","11,27%","57,00%","33,46%","55,67%","67,25%","0,34","2,27","1,27","0,99"
52,30/09/2011,"15,42%","19,32%","23,36%","29,27%","27,88%","10,66%","56,39%","31,61%","54,11%","65,45%","0,34","2,43","1,43","0,93"
53,30/06/2011,"16,95%","21,68%","25,68%","32,85%","27,87%","12,65%","56,87%","31,87%","54,52%","65,63%","0,40","2,19","1,19","1,12"
54,31/03/2011,"16,44%","20,95%","24,91%","31,74%","27,09%","11,80%","55,59%","30,45%","53,78%","65,04%","0,39","2,42","1,42","1,20"
55,31/12/2010,"19,86%","24,29%","30,10%","36,81%","32,91%","12,55%","53,95%","29,55%","52,44%","63,69%","0,42","2,53","1,53","1,29"
56,30/09/2010,"18,77%","22,64%","28,45%","34,30%","33,90%","13,78%","57,36%","31,29%","54,57%",NA,"0,44","2,62","1,62",NA
57,30/06/2010,"17,73%","21,20%","26,86%","32,13%","32,04%","13,41%","57,69%","31,67%","54,65%",NA,"0,42","2,20","1,20",NA
58,31/03/2010,"18,03%","20,67%","27,32%","31,32%","34,02%","13,69%","59,12%","32,33%","54,28%",NA,"0,42","2,29","1,29",NA
59,31/12/2009,"18,34%","21,17%","27,78%","32,08%","35,78%","13,60%","58,15%","32,44%","52,56%",NA,"0,42","2,62","1,62",NA
60,30/09/2009,"20,65%","24,43%","31,29%","37,02%","34,41%","13,24%","64,12%","30,53%","51,73%",NA,"0,43","2,46","1,46",NA
61,30/06/2009,"18,20%","21,38%","27,58%","32,39%","29,22%","13,12%","63,93%","29,35%","51,44%",NA,"0,45","2,39","1,39",NA
62,31/03/2009,"23,95%","27,19%","36,28%","41,20%","29,84%","13,88%","62,84%","28,59%","49,85%",NA,"0,49","2,48","1,48",NA
63,31/12/2008,"28,54%","32,93%","43,24%","49,89%","39,59%","16,90%","65,32%","32,41%","55,62%",NA,"0,52","2,63","1,63",NA
64,30/09/2008,"27,94%","31,98%","42,33%","48,45%","37,26%","17,45%","65,65%","33,82%","56,24%",NA,"0,52","2,60","1,60",NA
65,30/06/2008,"25,77%","29,03%","39,04%","43,98%","37,63%","19,48%","65,59%","35,25%","56,62%",NA,"0,55","2,23","1,23",NA
66,31/03/2008,"29,06%","33,24%","44,03%","50,37%","39,75%","20,66%","64,64%","36,00%","55,97%",NA,"0,57","2,15","1,15",NA
67,31/12/2007,"23,57%","26,61%","35,72%","40,31%","37,82%","18,88%","64,85%","34,36%","53,23%",NA,"0,55","2,34","1,34",NA
68,30/09/2007,"18,98%","21,62%","28,76%","32,75%","30,42%","15,76%","60,58%","31,36%","48,46%",NA,"0,50","2,14","1,14",NA
69,30/06/2007,"17,49%","19,72%","26,50%","29,89%","28,27%","16,35%","58,68%","32,60%","48,89%",NA,"0,50","1,93","0,93",NA
