,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 204,57 M","- R$ 10,41 M","- R$ 83,35 M","R$ 110,80 M"
1,31/03/2024,"R$ 421,51 M","- R$ 15,70 M","- R$ 245,27 M","R$ 160,55 M"
2,31/12/2023,"R$ 550,59 M","- R$ 18,16 M","- R$ 325,29 M","R$ 207,13 M"
3,30/09/2023,"R$ 645,83 M","- R$ 18,98 M","- R$ 517,69 M","R$ 109,15 M"
4,30/06/2023,"R$ 432,36 M","- R$ 17,86 M","- R$ 551,64 M","- R$ 137,13 M"
5,31/03/2023,"R$ 426,72 M","- R$ 18,19 M","- R$ 389,72 M","R$ 18,81 M"
6,31/12/2022,"R$ 457,46 M","- R$ 31,85 M","- R$ 389,70 M","R$ 35,91 M"
7,30/09/2022,"R$ 350,82 M","- R$ 38,19 M","- R$ 263,33 M","R$ 49,30 M"
8,30/06/2022,"R$ 425,56 M","- R$ 38,93 M","- R$ 263,33 M","R$ 123,29 M"
9,31/03/2022,"R$ 372,45 M","- R$ 41,70 M","- R$ 620,68 M","- R$ 289,94 M"
10,31/12/2021,"- R$ 808,86 M","- R$ 28,04 M","- R$ 88,34 M","- R$ 925,24 M"
11,30/09/2021,"- R$ 801,41 M","- R$ 24,68 M","- R$ 88,34 M","- R$ 914,43 M"
12,30/06/2021,"- R$ 628,25 M","- R$ 34,14 M","- R$ 250,04 M","- R$ 912,43 M"
13,31/03/2021,"- R$ 635,50 M","- R$ 30,52 M","R$ 27,32 M","- R$ 638,70 M"
14,31/12/2020,"R$ 506,09 M","- R$ 34,93 M","- R$ 482,81 M","- R$ 11,66 M"
15,30/09/2020,"R$ 519,20 M","- R$ 53,50 M","- R$ 602,84 M","- R$ 137,14 M"
16,30/06/2020,"R$ 514,94 M","- R$ 53,45 M","- R$ 257,60 M","R$ 203,90 M"
17,31/03/2020,"R$ 620,43 M","- R$ 54,67 M","- R$ 458,25 M","R$ 107,51 M"
18,31/12/2019,"R$ 647,39 M","- R$ 53,07 M","- R$ 463,51 M","R$ 130,80 M"
19,30/09/2019,"R$ 702,65 M","- R$ 43,37 M","- R$ 463,46 M","R$ 195,81 M"
20,30/06/2019,"R$ 556,00 M","- R$ 40,63 M","- R$ 707,17 M","- R$ 191,81 M"
21,31/03/2019,"R$ 542,79 M","- R$ 38,80 M","- R$ 312,93 M","R$ 191,07 M"
22,31/12/2018,"R$ 371,64 M","- R$ 44,43 M","- R$ 312,94 M","R$ 14,26 M"
23,30/09/2018,"R$ 342,97 M","- R$ 43,36 M","- R$ 313,46 M","- R$ 13,85 M"
24,30/06/2018,"R$ 553,58 M","- R$ 55,28 M","R$ 263,17 M","R$ 761,47 M"
25,31/03/2018,"R$ 468,53 M","- R$ 76,46 M","- R$ 283,47 M","R$ 108,61 M"
26,31/12/2017,"R$ 558,32 M","- R$ 85,64 M","- R$ 348,40 M","R$ 124,28 M"
27,30/09/2017,"R$ 669,32 M","- R$ 88,64 M","- R$ 406,23 M","R$ 174,45 M"
28,30/06/2017,"R$ 674,89 M","- R$ 82,72 M","- R$ 664,22 M","- R$ 72,05 M"
29,31/03/2017,"R$ 736,15 M","- R$ 70,12 M","- R$ 347,10 M","R$ 318,93 M"
30,31/12/2016,"R$ 771,28 M","- R$ 44,34 M","- R$ 338,45 M","R$ 388,49 M"
31,30/09/2016,"R$ 758,83 M","- R$ 39,82 M","- R$ 236,80 M","R$ 482,22 M"
32,30/06/2016,"R$ 730,15 M","- R$ 45,11 M","- R$ 311,94 M","R$ 373,10 M"
33,31/03/2016,"R$ 638,32 M","- R$ 199,76 M","- R$ 128,72 M","R$ 309,85 M"
34,31/12/2015,"R$ 537,50 M","- R$ 205,45 M","- R$ 9,37 M","R$ 322,68 M"
35,30/09/2015,"R$ 628,89 M","R$ 131,59 M","R$ 388,66 M","R$ 506,41 M"
36,30/06/2015,"R$ 449,03 M","R$ 153,91 M","R$ 388,66 M","R$ 348,88 M"
37,31/03/2015,"R$ 328,43 M","- R$ 34,26 M","- R$ 847,94 M","- R$ 553,77 M"
38,31/12/2014,"R$ 412,02 M","- R$ 40,10 M","- R$ 842,21 M","- R$ 470,28 M"
39,30/09/2014,"R$ 526,05 M","- R$ 44,43 M","- R$ 312,36 M","R$ 169,26 M"
40,30/06/2014,"R$ 620,93 M","- R$ 51,65 M","R$ 201,94 M","R$ 771,23 M"
41,31/03/2014,"R$ 619,29 M","- R$ 50,87 M","- R$ 146,46 M","R$ 421,97 M"
42,31/12/2013,"R$ 665,14 M","- R$ 46,91 M","- R$ 176,11 M","R$ 442,12 M"
43,30/09/2013,"R$ 610,08 M","- R$ 42,11 M","- R$ 196,58 M","R$ 371,39 M"
44,30/06/2013,"R$ 614,22 M","- R$ 31,02 M","- R$ 739,60 M","- R$ 156,40 M"
45,31/03/2013,"R$ 605,65 M","- R$ 25,06 M","- R$ 754,32 M","- R$ 173,74 M"
46,31/12/2012,"R$ 596,65 M","- R$ 21,63 M","- R$ 615,84 M","- R$ 40,82 M"
47,30/09/2012,"R$ 575,93 M","- R$ 15,17 M","- R$ 553,30 M","R$ 7,46 M"
48,30/06/2012,"R$ 537,07 M","- R$ 17,61 M","- R$ 253,51 M","R$ 265,96 M"
49,31/03/2012,"R$ 486,72 M","- R$ 17,61 M","- R$ 280,27 M","R$ 188,83 M"
50,31/12/2011,"R$ 439,25 M","- R$ 16,75 M","- R$ 707,90 M","- R$ 285,40 M"
51,30/09/2011,"R$ 502,91 M","- R$ 16,62 M","- R$ 738,30 M","- R$ 252,00 M"
52,30/06/2011,"R$ 552,81 M","- R$ 12,68 M","- R$ 695,83 M","- R$ 155,71 M"
53,31/03/2011,"R$ 522,74 M","- R$ 10,36 M","- R$ 704,00 M","- R$ 191,61 M"
