,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 689,41 M","R$ 191,48 M","R$ 168,30 M","- R$ 50,85 M","R$ 219,15 M","R$ 149,22 M","R$ 1,58"
1,31/03/2024,"R$ 1,01 B","R$ 333,16 M","R$ 296,60 M","- R$ 138,45 M","R$ 435,05 M","R$ 228,77 M","R$ 2,42"
2,31/12/2023,"R$ 1,39 B","R$ 537,37 M","R$ 494,68 M","- R$ 184,09 M","R$ 678,76 M","R$ 341,62 M","R$ 3,62"
3,30/09/2023,"R$ 1,40 B","R$ 595,49 M","R$ 521,14 M","- R$ 185,21 M","R$ 706,35 M","R$ 341,09 M","R$ 3,61"
4,30/06/2023,"R$ 1,42 B","R$ 625,06 M","R$ 548,03 M","- R$ 185,52 M","R$ 733,55 M","R$ 338,92 M","R$ 3,59"
5,31/03/2023,"R$ 1,42 B","R$ 599,50 M","R$ 523,61 M","- R$ 185,99 M","R$ 709,60 M","R$ 286,14 M","R$ 3,03"
6,31/12/2022,"R$ 1,37 B","R$ 560,42 M","R$ 479,93 M","- R$ 187,19 M","R$ 667,11 M","R$ 243,23 M","R$ 2,58"
7,30/09/2022,"R$ 1,35 B","R$ 402,76 M","R$ 387,05 M","- R$ 187,33 M","R$ 574,38 M","R$ 148,90 M","R$ 1,58"
8,30/06/2022,"R$ 1,40 B","R$ 296,01 M","R$ 279,13 M","- R$ 187,02 M","R$ 466,15 M","R$ 78,72 M","R$ 0,83"
9,31/03/2022,"R$ 1,37 B","R$ 261,26 M","R$ 243,97 M","- R$ 194,96 M","R$ 438,93 M","R$ 56,36 M","R$ 0,60"
10,31/12/2021,"R$ 1,35 B","R$ 226,15 M","R$ 206,14 M","- R$ 189,56 M","R$ 395,69 M","- R$ 8,80 M","- R$ 0,09"
11,30/09/2021,"R$ 1,30 B","R$ 1,08 B","R$ 1,07 B","- R$ 171,63 M","R$ 1,24 B","R$ 484,23 M","R$ 5,13"
12,30/06/2021,"R$ 1,29 B","R$ 1,22 B","R$ 1,20 B","- R$ 157,04 M","R$ 1,36 B","R$ 508,89 M","R$ 5,39"
13,31/03/2021,"R$ 1,31 B","R$ 1,27 B","R$ 1,26 B","- R$ 140,61 M","R$ 1,40 B","R$ 566,16 M","R$ 6,00"
14,31/12/2020,"R$ 1,45 B","R$ 1,41 B","R$ 1,39 B","- R$ 121,95 M","R$ 1,51 B","R$ 701,87 M","R$ 7,43"
15,30/09/2020,"R$ 1,47 B","R$ 622,99 M","R$ 560,67 M","- R$ 219,41 M","R$ 780,08 M","R$ 241,63 M","R$ 2,56"
16,30/06/2020,"R$ 1,42 B","R$ 572,41 M","R$ 510,64 M","- R$ 219,90 M","R$ 730,54 M","R$ 284,46 M","R$ 3,01"
17,31/03/2020,"R$ 1,45 B","R$ 609,71 M","R$ 543,25 M","- R$ 220,74 M","R$ 763,98 M","R$ 297,82 M","R$ 3,15"
18,31/12/2019,"R$ 1,38 B","R$ 529,21 M","R$ 464,32 M","- R$ 221,10 M","R$ 685,43 M","R$ 246,39 M","R$ 2,61"
19,30/09/2019,"R$ 1,40 B","R$ 641,42 M","R$ 579,73 M","- R$ 217,96 M","R$ 797,69 M","R$ 346,62 M","R$ 3,67"
20,30/06/2019,"R$ 1,42 B","R$ 590,45 M","R$ 529,93 M","- R$ 214,25 M","R$ 744,18 M","R$ 285,61 M","R$ 3,02"
21,31/03/2019,"R$ 1,39 B","R$ 557,71 M","R$ 500,96 M","- R$ 212,52 M","R$ 713,47 M","R$ 259,29 M","R$ 2,75"
22,31/12/2018,"R$ 1,32 B","R$ 545,77 M","R$ 489,87 M","- R$ 213,07 M","R$ 702,94 M","R$ 255,91 M","R$ 2,71"
23,30/09/2018,"R$ 1,33 B","R$ 384,79 M","R$ 345,79 M","- R$ 216,87 M","R$ 562,65 M","R$ 155,66 M","R$ 1,65"
24,30/06/2018,"R$ 1,31 B","R$ 327,15 M","R$ 288,59 M","- R$ 221,65 M","R$ 510,24 M","R$ 140,99 M","R$ 1,49"
25,31/03/2018,"R$ 1,39 B","R$ 391,10 M","R$ 337,29 M","- R$ 223,67 M","R$ 560,96 M","R$ 201,65 M","R$ 2,14"
26,31/12/2017,"R$ 1,45 B","R$ 462,59 M","R$ 395,95 M","- R$ 224,20 M","R$ 620,16 M","R$ 243,88 M","R$ 2,58"
27,30/09/2017,"R$ 1,44 B","R$ 609,35 M","R$ 540,07 M","- R$ 224,58 M","R$ 764,65 M","R$ 339,03 M","R$ 3,59"
28,30/06/2017,"R$ 1,44 B","R$ 793,47 M","R$ 714,61 M","- R$ 224,50 M","R$ 939,11 M","R$ 444,70 M","R$ 4,71"
29,31/03/2017,"R$ 1,39 B","R$ 777,73 M","R$ 704,52 M","- R$ 224,98 M","R$ 929,49 M","R$ 417,69 M","R$ 4,42"
30,31/12/2016,"R$ 1,33 B","R$ 712,45 M","R$ 645,23 M","- R$ 224,98 M","R$ 870,21 M","R$ 361,04 M","R$ 3,82"
31,30/09/2016,"R$ 1,33 B","R$ 722,76 M","R$ 623,38 M","- R$ 221,96 M","R$ 845,34 M","R$ 314,13 M","R$ 3,33"
32,30/06/2016,"R$ 1,29 B","R$ 711,85 M","R$ 608,93 M","- R$ 218,99 M","R$ 827,92 M","R$ 295,46 M","R$ 3,13"
33,31/03/2016,"R$ 1,54 B","R$ 711,83 M","R$ 595,65 M","- R$ 270,59 M","R$ 866,24 M","R$ 253,90 M","R$ 2,69"
34,31/12/2015,"R$ 1,22 B","R$ 529,74 M","R$ 433,41 M","- R$ 214,30 M","R$ 647,71 M","R$ 182,65 M","R$ 1,93"
35,30/09/2015,NA,NA,NA,"R$ 160,21 M","R$ 773,66 M",NA,NA
36,30/06/2015,NA,NA,NA,"R$ 213,48 M","R$ 579,69 M",NA,NA
37,31/03/2015,"R$ 1,16 B","R$ 420,55 M","R$ 357,47 M","- R$ 216,67 M","R$ 574,14 M","R$ 187,45 M","R$ 1,99"
38,31/12/2014,"R$ 1,22 B","R$ 549,78 M","R$ 486,91 M","- R$ 216,78 M","R$ 703,70 M","R$ 285,58 M","R$ 3,02"
39,30/09/2014,"R$ 1,28 B","R$ 698,19 M","R$ 632,49 M","- R$ 216,94 M","R$ 849,43 M","R$ 383,61 M","R$ 4,06"
40,30/06/2014,"R$ 1,29 B","R$ 807,39 M","R$ 738,42 M","- R$ 217,23 M","R$ 955,65 M","R$ 449,37 M","R$ 4,76"
