,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/06/2024,"1,02%","1,09%","1,54%","1,65%","3,11%","2,46%","84,51%","35,16%","21,59%","30,99%","0,07","1,42","0,42","5,46"
1,31/03/2024,"0,50%","0,53%","0,75%","0,81%","2,84%","2,25%","79,97%","35,56%","10,92%","20,51%","0,06","1,46","0,46","9,74"
2,31/12/2023,"0,10%","0,10%","0,15%","0,16%","1,77%","1,49%","77,91%","24,49%","2,37%","11,92%","0,06","1,28","0,28","18,79"
3,30/09/2023,"1,55%","1,66%","2,34%","2,52%","3,33%","2,80%","81,60%","45,24%","36,95%","46,61%","0,06","1,27","0,27","4,68"
4,30/06/2023,"1,46%","1,57%","2,21%","2,38%","3,37%","2,97%","78,71%","46,29%","33,62%","43,57%","0,06","1,27","0,27","5,18"
5,31/03/2023,"1,69%","1,83%","2,55%","2,78%","2,12%","1,83%","77,64%","31,62%","37,85%","48,06%","0,06","1,26","0,26","2,54"
6,31/12/2022,"3,94%","4,26%","5,97%","6,46%","6,13%","5,35%","77,63%","95,12%","100,45%","110,35%","0,06","1,19","0,19","1,18"
7,30/09/2022,"-0,14%","-0,17%","-0,22%","-0,25%","2,14%","1,91%","62,70%","46,78%","-2,49%","6,60%","0,04","1,19","0,19","21,97"
8,30/06/2022,"17,85%","19,26%","27,05%","29,18%","21,89%","19,12%","62,34%","379,55%","519,54%","530,03%","0,05","1,14","0,14","0,10"
9,31/03/2022,"35,09%","40,65%","53,17%","61,59%","27,48%","24,82%","60,29%","493,56%","602,28%","612,13%","0,05","1,16","0,16","-0,31"
10,31/12/2021,"27,76%","31,99%","42,06%","48,47%","23,95%","15,26%","61,75%","450,72%","562,89%","573,93%","0,03","1,15","0,15","0,01"
11,30/09/2021,"60,72%","67,17%","91,99%","101,77%","27,61%","21,02%","30,25%","144,00%","198,61%","201,03%","0,15","1,12","0,12","-1,22"
12,30/06/2021,"107,67%","129,57%","163,13%","196,31%","108,27%","81,52%","30,59%","281,87%","401,54%","404,00%","0,29","1,14","0,14","0,02"
13,31/03/2021,"108,41%","130,53%","164,26%","197,78%","92,87%","72,20%","30,96%","262,15%","392,53%","396,70%","0,28","1,11","0,11","-0,36"
14,31/12/2020,"108,43%","131,64%","164,29%","199,46%","87,64%","67,10%","30,66%","256,85%","392,40%","396,52%","0,26","1,57","0,57","-0,30"
15,30/09/2020,"114,42%","138,80%","173,37%","210,31%","91,13%","69,08%","27,98%","174,90%","267,38%","270,47%","0,39","1,31","0,31","-0,82"
16,30/06/2020,"1,35%","1,58%","2,05%","2,39%","0,08%","0,06%","27,70%","0,11%","2,24%","4,68%","0,55","1,33","0,33","-5,86"
17,31/03/2020,"5,94%","7,00%","9,00%","10,60%","4,67%","3,67%","30,19%","6,23%","8,76%","10,90%","0,59","1,29","0,29","-3,47"
18,31/12/2019,"8,12%","9,47%","12,30%","14,35%","8,72%","6,87%","30,74%","11,22%","12,03%","14,07%","0,61","1,31","0,31","-3,05"
19,30/09/2019,"6,77%","7,98%","10,26%","12,09%","9,39%","7,42%","31,78%","12,19%","10,96%","11,01%","0,61","1,32","0,32","-3,94"
20,30/06/2019,"6,27%","7,35%","9,50%","11,14%","8,85%","7,08%","31,65%","11,48%","10,23%","10,29%","0,62","1,28","0,28","-4,40"
21,31/03/2019,"5,86%","6,86%","8,88%","10,39%","7,65%","6,09%","31,64%","10,86%","10,09%","10,14%","0,56","1,27","0,27","-5,34"
22,31/12/2018,"5,63%","6,60%","8,53%","10,00%","6,80%","5,44%","32,09%","9,42%","9,42%","9,42%","0,58","1,27","0,27","-5,17"
23,30/09/2018,"5,66%","6,65%","8,58%","10,08%","5,87%","4,69%","32,49%","8,30%","9,62%","11,70%","0,57","1,27","0,27","-3,68"
24,30/06/2018,"6,95%","8,20%","10,53%","12,42%","7,14%","5,70%","33,17%","9,72%","11,59%","13,60%","0,59","1,25","0,25","-2,97"
25,31/03/2018,"7,43%","8,82%","11,26%","13,36%","7,37%","5,85%","33,30%","10,41%","11,98%","13,94%","0,56","1,26","0,26","-3,35"
26,31/12/2017,"6,50%","7,67%","9,84%","11,62%","7,28%","5,75%","32,74%","10,45%","10,90%","12,91%","0,55","1,25","0,25","-3,64"
27,30/09/2017,"7,86%","9,38%","11,91%","14,21%","14,00%","11,16%","32,80%","19,29%","12,60%","14,61%","0,58","1,25","0,25","-3,31"
28,30/06/2017,"6,97%","9,15%","10,56%","13,86%","15,43%","11,58%","32,12%","20,95%","12,72%","14,79%","0,55","1,25","0,25","-3,17"
29,31/03/2017,"6,23%","8,17%","9,45%","12,38%","14,87%","11,17%","29,84%","21,23%","11,60%","13,75%","0,53","1,26","0,26","-4,28"
30,31/12/2016,"6,48%","8,60%","9,83%","13,03%","15,09%","11,26%","29,50%","21,41%","11,67%","13,86%","0,53","1,27","0,27","-4,04"
31,30/09/2016,"6,66%","8,58%","10,08%","13,00%","9,47%","7,20%","28,39%","13,96%","12,09%","14,43%","0,52","1,25","0,25","-3,91"
32,30/06/2016,"4,40%","5,55%","6,67%","8,41%","7,46%","5,75%","26,75%","11,49%","8,62%","10,98%","0,50","1,33","0,33","-4,55"
33,31/03/2016,"3,11%","3,92%","4,70%","5,93%","5,71%","4,46%","25,47%","9,40%","6,12%","8,53%","0,47","1,33","0,33","-6,37"
34,31/12/2015,"2,70%","3,37%","4,08%","5,11%","5,45%","4,15%","24,53%","8,98%","5,41%","7,84%","0,46","1,34","0,34","-7,29"
35,30/09/2015,"1,31%","1,59%","1,99%","2,41%","3,72%","2,90%","22,07%","6,77%","2,86%","5,35%","0,43","1,32","0,32","-11,26"
36,30/06/2015,"1,77%","2,14%","2,68%","3,24%","4,08%","3,13%","20,99%","7,41%","3,96%","6,58%","0,42","1,30","0,30","-8,58"
37,31/03/2015,"2,07%","2,50%","3,13%","3,78%","4,02%","3,08%","21,32%","7,73%","4,62%","7,33%","0,40","1,28","0,28","-9,10"
38,31/12/2014,"1,44%","1,73%","2,18%","2,62%","3,39%","2,59%","20,05%","6,75%","3,39%","6,24%","0,38","1,31","0,31","-10,46"
39,30/09/2014,"-1,31%","-1,57%","-1,98%","-2,38%","0,15%","0,11%","18,95%","0,31%","-3,15%","-0,19%","0,37","1,28","0,28","365,21"
40,30/06/2014,"-2,30%","-2,78%","-3,49%","-4,21%","-0,76%","-0,58%","18,27%","-1,60%","-5,57%","-2,52%","0,37","1,30","0,30","25,94"
41,31/03/2014,"-3,47%","-4,14%","-5,25%","-6,28%","-1,89%","-1,47%","17,37%","-4,31%","-8,70%","-5,56%","0,34","1,31","0,31","14,05"
42,31/12/2013,"-3,24%","-3,81%","-4,91%","-5,77%","-2,04%","-1,60%","17,11%","-4,81%","-9,10%","-5,99%","0,33","1,31","0,31","12,92"
43,30/09/2013,"1,82%","2,11%","2,76%","3,20%","3,79%","2,80%","17,37%","9,13%","5,76%","8,88%","0,31","1,30","0,30","-9,63"
44,30/06/2013,"0,97%","1,13%","1,47%","1,70%","2,47%","1,82%","18,61%","6,00%","3,04%","6,15%","0,30","1,31","0,31","-14,01"
45,31/03/2013,"0,45%","0,51%","0,68%","0,78%","1,56%","1,16%","17,54%","4,22%","1,53%","4,66%","0,28","1,28","0,28","-21,53"
46,31/12/2012,"-0,35%","-0,40%","-0,53%","-0,61%","0,49%","0,36%","17,06%","1,33%","-1,34%","1,89%","0,27","1,27","0,27","-46,71"
47,30/09/2012,"-0,79%","-0,89%","-1,20%","-1,35%","-0,53%","-0,38%","13,34%","-1,40%","-3,17%","0,21%","0,27","1,35","0,35","-316,69"
48,30/06/2012,"-1,99%","-2,23%","-3,01%","-3,38%","-2,53%","-1,81%","13,24%","-7,39%","-8,56%","-4,97%","0,25","1,36","0,36","14,26"
49,31/03/2012,"-0,88%","-1,00%","-1,33%","-1,51%","-1,07%","-0,83%","13,47%","-3,34%","-4,12%","-0,39%","0,25","1,34","0,34","201,09"
50,31/12/2011,"-0,29%","-0,32%","-0,44%","-0,49%","-0,32%","-0,24%","13,15%","-1,00%","-1,24%","2,65%","0,24","1,36","0,36","-19,59"
51,30/09/2011,"0,39%","0,44%","0,59%","0,66%","1,31%","1,07%","16,01%","4,10%","1,78%","5,59%","0,26","1,39","0,39","-5,17"
52,30/06/2011,"2,54%","2,81%","3,84%","4,25%","4,36%","3,62%","14,89%","12,79%","10,50%","14,37%","0,28","1,40","0,40","-2,69"
53,31/03/2011,"2,12%","2,32%","3,22%","3,52%","4,35%","3,66%","15,32%","13,07%","10,84%","14,78%","0,28","1,28","0,28","-2,73"
54,31/12/2010,"2,20%","2,38%","3,33%","3,61%","4,50%","3,79%","16,10%","13,81%","11,34%","15,38%","0,27","1,34","0,34","-3,88"
55,30/09/2010,NA,NA,NA,NA,NA,NA,"14,80%","1,46%","-2,26%",NA,NA,"1,23","0,23",NA
56,30/06/2010,NA,NA,NA,NA,NA,NA,"15,31%","0,53%","-5,81%",NA,NA,"1,21","0,21",NA
57,31/03/2010,NA,NA,NA,NA,NA,NA,"14,98%","2,24%","-8,13%",NA,NA,"1,19","0,19",NA
58,31/12/2009,"-1,79%","-1,90%","-2,71%","-2,88%","1,00%","0,61%","13,33%","3,36%","-10,06%",NA,"0,18","1,19","0,19",NA
59,30/09/2009,"-4,52%","-5,05%","-6,84%","-7,65%","0,80%","0,60%","0,00%","0,00%","0,00%",NA,"0,00","1,06","0,06",NA
60,30/06/2009,"115,75%","122,55%","175,38%","185,69%","123,98%","81,08%","0,00%","0,00%","0,00%",NA,"0,00","1,07","0,07",NA
61,31/03/2009,"134,44%","143,75%","203,70%","217,80%","127,97%","115,52%","0,00%","0,00%","0,00%",NA,"0,00","1,20","0,20",NA
62,31/12/2008,"43,18%","142,29%","65,43%","215,59%","137,97%","18,87%","11,49%","255,04%","372,11%",NA,"0,07","1,63","0,63",NA
63,30/09/2008,"141,43%","151,18%","214,28%","229,06%","153,22%","143,08%","0,00%","0,00%","0,00%",NA,"0,00","1,34","0,34",NA
64,30/06/2008,"6,40%","6,86%","9,70%","10,39%","9,97%","9,31%","0,00%","0,00%","0,00%",NA,"0,00","1,53","0,53",NA
65,31/03/2008,"5,21%","5,58%","7,89%","8,46%","12,49%","11,25%","0,00%","0,00%","0,00%",NA,"0,00","1,11","0,11",NA
66,31/12/2007,"12,64%","38,53%","19,15%","58,39%","11,39%","1,46%","100,00%","8,42%","46,27%",NA,"0,17","7,31","6,31",NA
67,30/09/2007,"7,10%","7,62%","10,76%","11,54%","15,00%","13,63%","0,00%","0,00%","0,00%",NA,"0,00","1,07","0,07",NA
68,30/06/2007,"8,55%","9,23%","12,96%","13,98%","17,49%","15,33%","0,00%","0,00%","0,00%",NA,"0,00","1,07","0,07",NA
69,31/03/2007,"8,11%","8,72%","12,29%","13,22%","16,36%","14,84%","0,00%","0,00%","0,00%",NA,"0,00","1,11","0,11",NA
70,31/12/2006,"12,20%","33,97%","18,48%","51,47%","15,44%","2,15%","100,00%","12,08%","42,84%",NA,"0,18","7,80","6,80",NA
71,30/09/2006,"10,80%","11,58%","16,36%","17,54%","19,17%","16,41%","0,00%","0,00%","0,00%",NA,"0,00","1,10","0,10",NA
72,30/06/2006,"9,16%","9,78%","13,87%","14,82%","16,34%","14,76%","0,00%","0,00%","0,00%",NA,"0,00","1,14","0,14",NA
73,31/03/2006,"9,81%","10,50%","14,87%","15,91%","17,25%","15,23%","0,00%","0,00%","0,00%",NA,"0,00","1,10","0,10",NA
74,31/12/2005,"9,11%","22,68%","13,80%","34,36%","15,48%","2,15%","100,00%","13,10%","32,68%",NA,"0,16","7,17","6,17",NA
75,30/09/2005,"6,08%","6,50%","9,21%","9,84%","9,72%","8,60%","0,00%","0,00%","0,00%",NA,"0,00","1,17","0,17",NA
76,30/06/2005,"7,28%","7,80%","11,02%","11,82%","11,82%","10,39%","0,00%","0,00%","0,00%",NA,"0,00","1,11","0,11",NA
77,31/03/2005,"7,09%","7,62%","10,75%","11,54%","11,35%","9,33%","0,00%","0,00%","0,00%",NA,"0,00","1,13","0,13",NA
