,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_ativo_total,market_cap_empresa,divdend_yield
25,30/06/2018,"-0,18","-0,04","2,35","-3,52","0,03","R$ 49,88 M","0,00%"
26,31/03/2018,"-0,15","-0,04","1,71","5,36","0,03","R$ 48,49 M","0,00%"
27,31/12/2017,"-0,10","-0,02","0,80","-2,43","0,02","R$ 30,36 M","0,00%"
28,30/09/2017,"-0,88","-0,43","14,37","-1,99","0,25","R$ 445,20 M","0,00%"
29,30/06/2017,"-0,46","-0,27","7,28","-1,21","0,15","R$ 297,08 M","0,00%"
30,31/03/2017,"-0,46","-0,28","4,25","-1,22","0,14","R$ 275,16 M","0,00%"
31,31/12/2016,"-0,66","-0,43","6,09","-1,78","0,22","R$ 424,47 M","0,00%"
32,30/09/2016,"-0,96","-0,88","2,14","2,20","0,23","R$ 494,00 M","0,00%"
33,30/06/2016,"-1,53","-1,13","1,62","1,94","0,23","R$ 494,00 M","0,00%"
34,31/03/2016,"-2,46","-1,26","1,33","2,58","0,23","R$ 494,00 M","0,00%"
35,31/12/2015,"-2,51","-1,49","1,16","2,52","0,23","R$ 494,00 M","0,00%"
36,30/09/2015,"-1,63","-0,26","0,87","6,59","0,14","R$ 332,19 M","0,00%"
37,30/06/2015,"-0,73","-0,34","1,05","924,61","0,13","R$ 332,19 M","0,00%"
38,31/03/2015,"-0,49","-0,32","0,75","2,60","0,14","R$ 332,19 M","0,00%"
39,31/12/2014,"-0,47","-0,33","0,58","3,75","0,14","R$ 332,19 M","0,00%"
40,30/09/2014,"-0,99","-0,69","0,49","1,34","0,12","R$ 332,19 M","0,00%"
41,30/06/2014,"-0,19","-0,64","0,06","0,18","0,02","R$ 46,86 M","0,00%"
42,31/03/2014,"-0,28","1,27","0,06","0,25","0,02","R$ 56,37 M","0,00%"
43,31/12/2013,"-0,39","0,72","0,07","0,25","0,02","R$ 71,65 M","0,00%"
44,30/09/2013,"-0,77","0,29","0,06","0,52","0,03","R$ 109,71 M","0,00%"
45,30/06/2013,"-1,14","0,29","0,07","0,59","0,04","R$ 129,35 M","0,00%"
46,31/03/2013,"-1,44","0,29","0,07","0,68","0,04","R$ 143,65 M","0,00%"
47,31/12/2012,"-1,88","0,26","0,08","0,62","0,03","R$ 145,83 M","0,00%"
48,30/09/2012,"-21,72","0,34","0,11","0,43","0,04","R$ 183,72 M","0,00%"
49,30/06/2012,"-17,07","0,44","0,15","0,51","0,06","R$ 245,71 M","0,00%"
50,31/03/2012,"-15,76","0,36","0,14","1,39","0,06","R$ 210,18 M","0,00%"
51,31/12/2011,"-40,70","0,39","0,16","1,39","0,06","R$ 226,38 M","4,05%"
52,30/09/2011,"15,36","0,52","0,19","2,29","0,08","R$ 285,43 M","3,33%"
53,30/06/2011,"12,74","0,69","0,27","185,74","0,11","R$ 367,74 M","2,43%"
54,31/03/2011,"9,18","0,69","0,29","-410,52","0,11","R$ 407,83 M","2,40%"
55,31/12/2010,"11,84","0,77","0,37","11,00","0,15","R$ 515,66 M","0,00%"
56,30/09/2010,"13,84","0,67","0,29","-1,44","0,12","R$ 380,33 M","0,00%"
57,30/06/2010,"5,60","0,77","0,27","-2,08","0,11","R$ 350,72 M","0,00%"
58,31/03/2010,"6,29","0,77","0,28","-8,29","0,11","R$ 352,39 M","0,00%"
59,31/12/2009,"8,53","1,34","0,37","-6,31","0,16","R$ 456,63 M","0,00%"
60,30/09/2009,"0,53","0,18","0,03","-0,29","0,02","R$ 42,26 M","0,00%"
61,30/06/2009,"1,48","1,01","0,17","-1,08","0,08","R$ 191,03 M","0,00%"
62,31/03/2009,"1,02","0,58","0,10","-0,76","0,05","R$ 111,62 M","0,00%"
63,31/12/2008,"1,42","0,60","0,11","-0,99","0,05","R$ 102,68 M","0,00%"
64,30/09/2008,"2,46","0,72","0,15",NA,"0,06","R$ 107,98 M","0,00%"
65,30/06/2008,"-10,77","3,85","0,47",NA,"0,18","R$ 357,01 M","0,00%"
66,31/03/2008,"14,49","2,18","0,32",NA,"0,12","R$ 282,63 M","0,00%"
67,31/12/2007,"10,38","1,28","0,23",NA,"0,09","R$ 253,09 M","0,00%"
68,30/09/2007,"4,97","1,39","0,25",NA,"0,09","R$ 239,25 M","0,00%"
69,30/06/2007,"13,10","1,78","0,36",NA,"0,12","R$ 202,71 M","0,00%"
70,31/03/2007,"-10,02","1,49","0,24",NA,"0,08","R$ 156,58 M","0,00%"
71,31/12/2006,"16,13","1,21","0,24",NA,"0,08","R$ 113,36 M","0,00%"
72,30/09/2006,"43,62","1,58","0,25",NA,"0,08","R$ 101,96 M","0,00%"
73,30/06/2006,"6,11","1,24","0,22",NA,"0,07","R$ 94,36 M","0,00%"
74,31/03/2006,"6,12","1,23","0,22",NA,"0,07","R$ 99,81 M","0,00%"
75,31/12/2005,"-27,90","1,24","0,23",NA,"0,07","R$ 82,22 M","0,00%"
76,30/09/2005,"-2,06","1,59","0,23",NA,"0,08","R$ 76,18 M","0,00%"
77,30/06/2005,"-21.041,37","15.363,63","2.462,66",NA,"781,56","R$ 495,51 B","0,00%"
78,31/03/2005,"-27.439,86","35.935,40","2.547,47",NA,"849,56","R$ 495,51 B","0,00%"
79,31/12/2004,"35.732,92","21.139,75","2.794,98",NA,"854,70","R$ 495,52 B","0,00%"
80,30/09/2004,"26.597,60","13.448,55","3.314,17",NA,"851,51","R$ 495,50 B","0,00%"
81,30/06/2004,"38.445,55","13.243,26","3.489,59",NA,"854,99","R$ 495,49 B","0,00%"
82,31/03/2004,"76.605,46","21.424,15","3.221,42",NA,"942,37","R$ 495,49 B","0,00%"
83,31/12/2003,"-15.758,76","-35.596,24","2.906,79",NA,"976,81","R$ 495,48 B","0,00%"
84,30/09/2003,"-13.838,36","-93.882,59","2.327,09",NA,"857,72","R$ 495,48 B","0,00%"
85,30/06/2003,"-8.060,13","479.014,56","2.276,65",NA,"865,00","R$ 495,48 B","0,00%"
86,31/03/2003,"-6.050,29","262.781,73","2.120,81",NA,"897,27","R$ 495,48 B","0,00%"
87,31/12/2002,"-6.395,27","28.277,40","2.055,11",NA,"913,71","R$ 495,48 B","0,00%"
88,30/09/2002,"-5.504,46","16.715,20","2.004,79",NA,"929,33","R$ 495,48 B","0,00%"
89,30/06/2002,"-6.734,99","8.040,55","1.688,41",NA,"906,74","R$ 495,49 B","0,00%"
90,31/03/2002,"-9.871,49","5.977,24","1.756,13",NA,"894,62","R$ 495,49 B","0,00%"
91,31/12/2001,"-11.206,60","5.264,69","1.769,58",NA,"879,49","R$ 495,49 B","0,00%"
92,30/09/2001,"-8.422,48","4.191,19","1.961,19",NA,"898,38","R$ 495,53 B","0,00%"
93,31/03/2001,"-6.766,24","4.144,93","2.612,96",NA,"942,95","R$ 495,53 B","0,00%"
94,31/12/2000,"-6.604,95","3.959,69","2.855,58",NA,"951,19","R$ 495,54 B","0,00%"
95,30/09/2000,"-5.039,81","3.006,69","3.046,89",NA,"910,38","R$ 495,56 B","0,00%"
96,30/06/2000,"-4.705,57","2.856,98","2.507,16",NA,"815,07","R$ 495,61 B","0,00%"
97,31/03/2000,"-17,64","7,15","7,66",NA,"2,27","R$ 1,51 B","0,00%"
