,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 742,00 mil","- R$ 266,00 mil","- R$ 61,85 M","- R$ 1,64 M","- R$ 60,22 M","- R$ 94,46 M","- R$ 0,00"
1,31/03/2024,"R$ 1,88 M","- R$ 2,05 M","- R$ 21,84 M","- R$ 1,88 M","- R$ 19,96 M","- R$ 57,01 M","- R$ 0,00"
2,31/12/2023,"R$ 1,45 M","- R$ 881,00 mil","- R$ 34,70 M","- R$ 2,67 M","- R$ 32,04 M","R$ 672,41 M","R$ 15,17"
3,30/09/2023,"R$ 2,47 M","R$ 255,00 mil","- R$ 21,59 M","- R$ 1,41 M","- R$ 20,18 M","- R$ 50,35 M","- R$ 1,16"
4,30/06/2023,"R$ 1,28 M","- R$ 1,27 M","- R$ 14,33 M","- R$ 1,56 M","- R$ 12,88 M","- R$ 77,55 M","- R$ 2,11"
5,31/03/2023,"R$ 1,28 M","- R$ 1,29 M","- R$ 10,19 M","- R$ 387,00 mil","- R$ 9,81 M","- R$ 69,59 M","- R$ 0,38"
6,31/12/2022,"R$ 4,34 M","- R$ 5,30 M","- R$ 70,87 M","- R$ 1,71 M","- R$ 69,16 M","- R$ 195,17 M","- R$ 1,07"
7,30/09/2022,"R$ 2,07 M","R$ 274,00 mil","- R$ 5,87 M","- R$ 1,89 M","- R$ 3,98 M","- R$ 62,49 M","- R$ 0,34"
8,30/06/2022,"R$ 1,63 M","- R$ 749,00 mil","- R$ 7,00 M","- R$ 1,19 M","- R$ 5,81 M","- R$ 66,00 M","- R$ 0,00"
9,31/03/2022,"R$ 2,69 M","- R$ 1,76 M","R$ 1,84 M","- R$ 2,95 M","R$ 4,79 M","- R$ 55,59 M","- R$ 0,32"
10,31/12/2021,"R$ 17,71 M","R$ 10,26 M","R$ 1,28 B","- R$ 3,37 M","R$ 1,28 B","R$ 1,27 B","R$ 7,65"
11,30/09/2021,"R$ 2,53 M","- R$ 325,00 mil","R$ 16,82 M","- R$ 1,14 M","R$ 17,95 M","R$ 2,59 M","R$ 0,02"
12,30/06/2021,"R$ 2,48 M","R$ 379,00 mil","R$ 107,35 M","- R$ 2,52 M","R$ 109,87 M","R$ 24,43 M","R$ 2,96"
13,31/03/2021,"R$ 1,67 M","- R$ 1,73 M","R$ 15,71 M","- R$ 2,54 M","R$ 18,25 M","- R$ 14,52 M","- R$ 1,77"
14,31/12/2020,"R$ 1,73 M","R$ 737,00 mil","- R$ 271,52 M","- R$ 10,14 M","- R$ 261,38 M","- R$ 367,50 M","- R$ 46,12"
