,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_ativo_total,market_cap_empresa,divdend_yield,ticker
22,31/03/2019,"6,56","-0,44","1,51","-8,00","0,61","R$ 23,48 M","0,00%",308
23,31/12/2018,"5,92","-0,46","1,54","-74,70","0,60","R$ 23,92 M","0,00%",308
24,30/09/2018,"139,97","-0,46","1,68","32,50","0,64","R$ 25,55 M","0,00%",308
25,30/06/2018,"46,93","-0,54","1,93","11,31","0,74","R$ 27,21 M","0,00%",308
26,31/03/2018,"-26,99","-0,55","1,97","18,87","0,79","R$ 30,50 M","0,00%",308
27,31/12/2017,"-33,78","-0,57","1,95","13,10","0,80","R$ 30,03 M","0,00%",308
28,30/09/2017,"5.299,25","-0,72","2,38","11,41","1,00","R$ 37,13 M","0,00%",308
29,30/06/2017,"69,82","-0,74","2,42","11,24","1,05","R$ 42,48 M","0,00%",308
30,31/03/2017,"25,88","-0,56","1,75","6,72","0,77","R$ 39,39 M","0,00%",308
31,31/12/2016,"16,92","-0,68","2,09","7,02","0,96","R$ 43,20 M","0,00%",308
32,30/09/2016,"12,68","-0,50","1,49","5,27","0,72","R$ 36,18 M","0,00%",308
33,30/06/2016,"13,02","-0,49","1,48","4,57","0,75","R$ 30,31 M","0,00%",308
34,31/03/2016,"8,74","-0,34","1,02","3,44","0,54","R$ 23,52 M","0,00%",308
35,31/12/2015,"9,19","-0,34","0,98","4,08","0,56","R$ 20,67 M","0,00%",308
36,30/09/2015,"5,40","-0,22","0,59","2,29","0,35","R$ 16,50 M","0,00%",308
37,30/06/2015,"5,18","-0,26","0,65","2,94","0,43","R$ 18,25 M","0,00%",308
38,31/03/2015,"5,29","-0,25","0,61","2,75","0,43","R$ 18,13 M","0,00%",308
39,31/12/2014,"2,39","-0,14","0,33","1,44","0,25","R$ 12,93 M","0,00%",308
40,30/09/2014,"3,12","-0,18","0,43","2,09","0,32","R$ 15,63 M","0,00%",308
41,30/06/2014,"11,00","-0,25","0,62","3,97","0,47","R$ 18,80 M","0,00%",308
42,31/03/2014,"3,95","-0,25","0,66","6,82","0,49","R$ 19,24 M","0,00%",308
43,31/12/2013,"7,91","-0,26","0,77","7,40","0,57","R$ 17,77 M","0,00%",308
44,30/09/2013,"2,13","-0,22","0,67","7,95","0,48","R$ 16,78 M","0,00%",308
45,30/06/2013,"2,06","-0,26","0,83","4,76","0,56","R$ 18,41 M","0,00%",308
46,31/03/2013,"2,49","-0,20","0,64","3,03","0,48","R$ 19,71 M","0,00%",308
47,31/12/2012,"2,18","-0,22","0,68","3,33","0,52","R$ 19,44 M","0,00%",308
48,30/09/2012,"3,81","-0,23","0,68","3,34","0,55","R$ 23,96 M","0,00%",308
49,30/06/2012,"4,49","-0,28","0,82","3,89","0,72","R$ 26,78 M","0,00%",308
50,31/03/2012,"5,43","-0,35","1,01","5,37","0,94","R$ 35,38 M","0,00%",308
51,31/12/2011,"5,62","-0,35","1,01","4,57","1,00","R$ 35,38 M","0,00%",308
52,30/09/2011,"29,24","-0,34","1,05","4,75","0,87","R$ 35,38 M","0,00%",308
53,30/06/2011,"12,35","-0,33","1,03","5,52","0,88","R$ 35,38 M","0,00%",308
54,31/03/2011,"9,94","-0,33","1,04","5,04","0,92","R$ 35,38 M","0,00%",308
55,31/12/2010,"10,08","-0,33","1,05","5,26","1,01","R$ 35,38 M","0,00%",308
56,30/09/2010,"7,52","-0,33","1,07","6,76","0,98","R$ 35,38 M","0,00%",308
57,30/06/2010,"6,87","-0,32","1,10","7,02","1,05","R$ 35,38 M","0,00%",308
58,31/03/2010,"8,39","-0,32","1,13","6,41","1,13","R$ 35,38 M","0,00%",308
59,31/12/2009,"14,49","-0,32","1,18","7,65","1,21","R$ 35,38 M","0,00%",308
60,30/09/2009,"-90,92","-0,32","1,25","3,29","1,22","R$ 35,38 M","0,00%",308
61,30/06/2009,"-11,11","-0,31","1,22","3,97","1,26","R$ 35,38 M","0,00%",308
62,31/03/2009,"1.875,99","-30,84","120,80","444,00","135,54","R$ 3,54 B","0,00%",308
63,31/12/2008,"1.668,57","-31,15","117,27","547,52","144,67","R$ 3,54 B","0,00%",308
64,30/09/2008,"989,90","-32,00","116,91",,"138,15","R$ 3,54 B","0,00%",308
65,30/06/2008,"1.971,47","-31,81","127,74",,"156,63","R$ 3,54 B","0,00%",308
66,31/03/2008,"-707,72","-30,34","137,71",,"174,64","R$ 3,54 B","0,00%",308
67,31/12/2007,"-683,49","-30,58","143,03",,"193,89","R$ 3,54 B","0,00%",308
68,30/09/2007,"-617,73","-31,00","151,47",,"197,43","R$ 3,54 B","0,00%",308
69,30/06/2007,"-535,32","-31,31","163,51",,"212,17","R$ 3,54 B","0,00%",308
70,31/03/2007,"-458,59","-31,70","174,28",,"213,93","R$ 3,54 B","0,00%",308
71,31/12/2006,"-397,49","-32,01","188,13",,"237,81","R$ 3,54 B","0,00%",308
72,30/09/2006,"-531,28","-32,64","196,02",,"239,70","R$ 3,54 B","0,00%",308
73,30/06/2006,"-511,96","-33,25","198,20",,"245,02","R$ 3,54 B","0,00%",308
74,31/03/2006,"-506,22","-34,05","201,20",,"244,61","R$ 3,54 B","0,00%",308
75,31/12/2005,"-544,24","-34,81","200,88",,"246,76","R$ 3,54 B","0,00%",308
76,30/09/2005,"-381,64","-34,77","202,02",,"226,94","R$ 3,54 B","0,00%",308
77,30/06/2005,"-400,30","-35,56","204,97",,"231,76","R$ 3,54 B","0,00%",308
78,31/03/2005,"-396,39","-36,51","205,67",,"227,86","R$ 3,54 B","0,00%",308
79,31/12/2004,"-389,08","-37,19","212,34",,"246,44","R$ 3,54 B","0,00%",308
80,30/09/2004,"-402,50","-38,26","222,37",,"257,03","R$ 3,54 B","0,00%",308
81,30/06/2004,"-386,07","-39,03","227,40",,"268,76","R$ 3,54 B","0,00%",308
82,31/03/2004,"-391,23","-40,21","235,02",,"265,90","R$ 3,54 B","0,00%",308
83,31/12/2003,"-391,92","-41,13","229,96",,"277,13","R$ 3,54 B","0,00%",308
84,30/09/2003,"-395,13","-42,28","225,61",,"273,02","R$ 3,54 B","0,00%",308
85,30/06/2003,"-414,46","-43,42","227,81",,"282,15","R$ 3,54 B","0,00%",308
86,31/03/2003,"-496,69","-44,81","223,36",,"277,21","R$ 3,54 B","0,00%",308
87,31/12/2002,"-526,63","-45,95","231,88",,"288,16","R$ 3,54 B","0,00%",308
88,30/09/2002,"-565,77","-47,34","236,65",,"281,81","R$ 3,54 B","0,00%",308
89,30/06/2002,"-565,92","-48,50","243,99",,"284,36","R$ 3,54 B","0,00%",308
90,31/03/2002,"-444,47","-49,26","259,73",,"275,90","R$ 3,54 B","0,00%",308
91,31/12/2001,"-481,65","-50,34","268,42",,"289,10","R$ 3,54 B","0,00%",308
92,30/09/2001,"-515,47","-51,67","276,93",,"290,57","R$ 3,54 B","0,00%",308
93,31/03/2001,"-684,59","-55,40","280,80",,"284,85","R$ 3,54 B","0,00%",308
94,31/12/2000,"-522,43","-56,21","284,20",,"290,21","R$ 3,54 B","0,00%",308
95,30/09/2000,"-371,66","-57,42","276,21",,"280,98","R$ 3,54 B","0,00%",308
96,30/06/2000,"-388,86","-58,57","263,86",,"285,91","R$ 3,54 B","0,00%",308
97,31/03/2000,"-420,20","-60,28","246,02",,"268,83","R$ 3,54 B","0,00%",308
