,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais.1,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria.1,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao,ticker
0,30/06/2024,"R$ 64,40 M","- R$ 52,04 M","- R$ 4,37",3.966.667,7.933.333,7.933.333,11.900.000,0,0,0,0,3.966.667,7.933.333,11.900.000,308
1,31/03/2024,"R$ 63,08 M","- R$ 52,75 M","- R$ 4,43",3.966.667,7.933.333,7.933.333,11.900.000,0,0,0,0,3.966.667,7.933.333,11.900.000,308
2,31/12/2023,"R$ 61,70 M","- R$ 53,88 M","- R$ 4,53",3.966.667,7.933.333,7.933.333,11.900.000,0,0,0,0,3.966.667,7.933.333,11.900.000,308
3,30/09/2023,"R$ 59,59 M","- R$ 55,52 M","- R$ 4,67",3.966.667,7.933.333,7.933.333,11.900.000,0,0,0,0,3.966.667,7.933.333,11.900.000,308
4,30/06/2023,"R$ 59,04 M","- R$ 55,45 M","- R$ 4,66",3.966.667,7.933.333,7.933.333,11.900.000,0,0,0,0,3.966.667,7.933.333,11.900.000,308
5,31/03/2023,"R$ 58,94 M","- R$ 56,49 M","- R$ 4,75",3.966.667,7.933.333,7.933.333,11.900.000,0,0,0,0,3.966.667,7.933.333,11.900.000,308
6,31/12/2022,"R$ 59,27 M","- R$ 56,36 M","- R$ 4,74",3.966.667,7.933.333,7.933.333,11.900.000,0,0,0,0,3.966.667,7.933.333,11.900.000,308
7,30/09/2022,"R$ 59,24 M","- R$ 62,75 M","- R$ 5,27",3.966.667,7.933.333,7.933.333,11.900.000,0,0,0,0,3.966.667,7.933.333,11.900.000,308
8,30/06/2022,"R$ 58,97 M","- R$ 63,09 M","- R$ 5,30",3.966.667,7.933.333,7.933.333,11.900.000,0,0,0,0,3.966.667,7.933.333,11.900.000,308
9,31/03/2022,"R$ 59,74 M","- R$ 62,62 M","- R$ 5,26",3.966.667,7.933.333,7.933.333,11.900.000,0,0,0,0,3.966.667,7.933.333,11.900.000,308
10,31/12/2021,"R$ 60,35 M","- R$ 61,91 M","- R$ 5,20",3.966.667,7.933.333,7.933.333,11.900.000,0,0,0,0,3.966.667,7.933.333,11.900.000,308
11,30/09/2021,"R$ 63,24 M","- R$ 66,33 M","- R$ 5,57",3.966.667,7.933.333,7.933.333,11.900.000,0,0,0,0,3.966.667,7.933.333,11.900.000,308
12,30/06/2021,"R$ 62,54 M","- R$ 67,58 M","- R$ 5,68",3.966.667,7.933.333,7.933.333,11.900.000,0,0,0,0,3.966.667,7.933.333,11.900.000,308
13,31/03/2021,"R$ 61,81 M","- R$ 68,47 M","- R$ 5,75",3.966.667,7.933.333,7.933.333,11.900.000,0,0,0,0,3.966.667,7.933.333,11.900.000,308
14,31/12/2020,"R$ 59,70 M","- R$ 69,93 M","- R$ 5,88",3.966.667,7.933.333,7.933.333,11.900.000,0,0,0,0,3.966.667,7.933.333,11.900.000,308
15,30/09/2020,"R$ 59,33 M","- R$ 76,37 M","- R$ 6,42",3.966.667,7.933.333,7.933.333,11.900.000,0,0,0,0,3.966.667,7.933.333,11.900.000,308
16,30/06/2020,"R$ 56,23 M","- R$ 77,36 M","- R$ 6,50",3.966.667,7.933.333,7.933.333,11.900.000,0,0,0,0,3.966.667,7.933.333,11.900.000,308
17,31/03/2020,"R$ 55,78 M","- R$ 76,96 M","- R$ 6,47",3.966.667,7.933.333,7.933.333,11.900.000,0,0,0,0,3.966.667,7.933.333,11.900.000,308
18,31/12/2019,"R$ 56,24 M","- R$ 75,51 M","- R$ 6,35",3.966.667,7.933.333,7.933.333,11.900.000,0,0,0,0,3.966.667,7.933.333,11.900.000,308
19,30/09/2019,"R$ 57,19 M","- R$ 81,21 M","- R$ 6,82",3.966.667,7.933.333,7.933.333,11.900.000,0,0,0,0,3.966.667,7.933.333,11.900.000,308
20,30/06/2019,"R$ 56,17 M","- R$ 80,99 M","- R$ 6,81",3.966.667,7.933.333,7.933.333,11.900.000,0,0,0,0,3.966.667,7.933.333,11.900.000,308
21,31/03/2019,"R$ 57,20 M","- R$ 78,49 M","- R$ 6,60",3.966.667,7.933.333,7.933.333,11.900.000,0,0,0,0,3.966.667,7.933.333,11.900.000,308
22,31/12/2018,"R$ 58,73 M","- R$ 76,84 M","- R$ 6,46",3.966.667,7.933.333,7.933.333,11.900.000,0,0,0,0,3.966.667,7.933.333,11.900.000,308
23,30/09/2018,"R$ 58,95 M","- R$ 81,84 M","- R$ 6,88",3.966.667,7.933.333,7.933.333,11.900.000,0,0,0,0,3.966.667,7.933.333,11.900.000,308
