,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 608,83 mil","R$ 12,62 mil","R$ 0,00","R$ 621,44 mil",308
1,31/03/2024,"R$ 1,57 M","- R$ 31,21 mil","R$ 0,00","R$ 1,54 M",308
2,31/12/2023,"R$ 2,29 M","R$ 16,72 mil","R$ 0,00","R$ 2,30 M",308
3,30/09/2023,"R$ 1,90 M","- R$ 267,45 mil","R$ 0,00","R$ 1,63 M",308
4,30/06/2023,"R$ 971,11 mil","- R$ 201,60 mil","R$ 0,00","R$ 769,51 mil",308
5,31/03/2023,"R$ 475,25 mil","- R$ 216,31 mil","R$ 0,00","R$ 258,94 mil",308
6,31/12/2022,"R$ 394,29 mil","R$ 205,79 mil","- R$ 26,39 mil","R$ 573,69 mil",308
7,30/09/2022,"R$ 1,04 M","- R$ 774,00","- R$ 5,65 mil","R$ 1,03 M",308
8,30/06/2022,"- R$ 18,77 mil","- R$ 16,15 mil","- R$ 5,66 mil","- R$ 40,58 mil",308
9,31/03/2022,"- R$ 869,21 mil","- R$ 100,27 mil","- R$ 5,66 mil","- R$ 975,14 mil",308
10,31/12/2021,"R$ 2,22 M","- R$ 243,40 mil","- R$ 5,66 mil","R$ 1,97 M",308
11,30/09/2021,"R$ 1,03 M","- R$ 380,83 mil","- R$ 5,65 mil","R$ 648,10 mil",308
12,30/06/2021,"R$ 2,09 M","- R$ 448,13 mil","- R$ 5,66 mil","R$ 1,64 M",308
13,31/03/2021,"R$ 349,42 mil","- R$ 542,37 mil","- R$ 5,66 mil","- R$ 198,60 mil",308
14,31/12/2020,"- R$ 658,09 mil","- R$ 805,36 mil","- R$ 5,66 mil","- R$ 1,47 M",308
15,30/09/2020,"- R$ 2,00 M","- R$ 329,82 mil","- R$ 5,65 mil","- R$ 2,33 M",308
16,30/06/2020,"R$ 1,42 M","- R$ 3,63 mil","- R$ 5,66 mil","R$ 1,41 M",308
17,31/03/2020,"R$ 650,02 mil","- R$ 181,70 mil","- R$ 5,66 mil","R$ 462,67 mil",308
18,31/12/2019,"R$ 519,39 mil","- R$ 483,94 mil","- R$ 5,66 mil","R$ 29,79 mil",308
19,30/09/2019,"R$ 1,12 M","- R$ 246,72 mil","- R$ 5,65 mil","R$ 865,99 mil",308
20,30/06/2019,"R$ 4,50 M","- R$ 469,11 mil","- R$ 5,66 mil","R$ 4,02 M",308
21,31/03/2019,"- R$ 3,82 M","- R$ 166,85 mil","- R$ 20,54 mil","- R$ 4,01 M",308
22,31/12/2018,"- R$ 928,29 mil","- R$ 521,56 mil","- R$ 24,99 mil","- R$ 1,47 M",308
23,30/09/2018,"- R$ 1,40 M","- R$ 1,46 M","- R$ 37,49 mil","- R$ 2,89 M",308
24,30/06/2018,"R$ 1,80 M","- R$ 1,19 M","- R$ 37,48 mil","R$ 571,86 mil",308
25,31/03/2018,"R$ 49,64 mil","- R$ 162,13 mil","- R$ 37,49 mil","- R$ 149,98 mil",308
26,31/12/2017,"R$ 701,99 mil","- R$ 55,45 mil","- R$ 37,49 mil","R$ 609,06 mil",308
27,30/09/2017,"R$ 1,34 M","- R$ 587,15 mil","- R$ 37,49 mil","R$ 715,58 mil",308
28,30/06/2017,"R$ 361,44 mil","- R$ 92,87 mil","- R$ 37,48 mil","R$ 231,09 mil",308
29,31/03/2017,"R$ 1,22 M","- R$ 291,86 mil","- R$ 37,49 mil","R$ 892,41 mil",308
30,31/12/2016,"R$ 2,40 M","- R$ 314,05 mil","- R$ 149,94 mil","R$ 1,94 M",308
31,30/09/2016,"R$ 1,54 M","- R$ 282,76 mil","R$ 0,00","R$ 1,26 M",308
32,30/06/2016,"R$ 1,65 M","- R$ 126,57 mil","R$ 37,49 mil","R$ 1,57 M",308
33,31/03/2016,"R$ 2,29 M","- R$ 36,78 mil","- R$ 37,49 mil","R$ 2,21 M",308
34,31/12/2015,"R$ 2,29 M","- R$ 277,29 mil","- R$ 576,88 mil","R$ 1,43 M",308
35,30/09/2015,"R$ 2,73 M","- R$ 398,08 mil","R$ 0,00","R$ 2,33 M",308
36,30/06/2015,"R$ 1,10 M","- R$ 37,15 mil","R$ 149,39 mil","R$ 1,21 M",308
37,31/03/2015,"R$ 978,65 mil","- R$ 211,89 mil","- R$ 149,39 mil","R$ 617,37 mil",308
38,31/12/2014,"R$ 3,08 M","- R$ 44,16 mil","- R$ 558,63 mil","R$ 2,48 M",308
39,30/09/2014,"R$ 2,13 M","- R$ 220,97 mil","R$ 0,00","R$ 1,91 M",308
40,30/06/2014,"R$ 1,37 M","- R$ 366,83 mil","R$ 136,65 mil","R$ 1,14 M",308
41,31/03/2014,"R$ 1,69 M","- R$ 530,00 mil","- R$ 136,65 mil","R$ 1,02 M",308
42,31/12/2013,"R$ 2,21 M","- R$ 403,04 mil","- R$ 302,41 mil","R$ 1,51 M",308
43,30/09/2013,"R$ 127,03 mil","- R$ 359,73 mil","R$ 0,00","- R$ 232,70 mil",308
44,30/06/2013,"- R$ 799,83 mil","- R$ 629,95 mil","R$ 13,69 mil","- R$ 1,42 M",308
45,31/03/2013,"R$ 1,64 M","- R$ 812,10 mil","- R$ 13,69 mil","R$ 818,50 mil",308
46,31/12/2012,"R$ 1,50 M","- R$ 438,10 mil","- R$ 41,83 mil","R$ 1,02 M",308
47,30/09/2012,"R$ 2,60 M","- R$ 1,25 M","R$ 0,00","R$ 1,36 M",308
48,30/06/2012,"R$ 428,83 mil","- R$ 574,02 mil","R$ 8,81 mil","- R$ 136,38 mil",308
49,31/03/2012,"R$ 1,55 M","- R$ 657,48 mil","- R$ 8,81 mil","R$ 880,93 mil",308
50,31/12/2011,,,,,308
51,30/09/2011,"R$ 3,08 M","- R$ 896,84 mil","- R$ 306,64 mil","R$ 1,87 M",308
52,30/06/2011,"- R$ 145,08 mil","- R$ 351,05 mil","R$ 0,00","- R$ 496,12 mil",308
53,31/03/2011,"R$ 2,70 M","- R$ 642,24 mil","R$ 0,00","R$ 2,06 M",308
