,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 2,34 B","R$ 1,61 B","R$ 541,42 M","- R$ 149,72 M","R$ 691,14 M","R$ 467,46 M","R$ 1,98"
1,31/03/2024,"R$ 2,24 B","R$ 1,55 B","R$ 443,76 M","- R$ 140,98 M","R$ 584,74 M","R$ 366,48 M","R$ 1,55"
2,31/12/2023,"R$ 2,19 B","R$ 1,52 B","R$ 450,65 M","- R$ 134,08 M","R$ 584,73 M","R$ 369,24 M","R$ 1,56"
3,30/09/2023,"R$ 2,05 B","R$ 1,43 B","R$ 441,93 M","- R$ 128,40 M","R$ 570,32 M","R$ 382,85 M","R$ 1,62"
4,30/06/2023,"R$ 1,99 B","R$ 1,39 B","R$ 417,86 M","- R$ 125,89 M","R$ 543,75 M","R$ 374,44 M","R$ 1,59"
5,31/03/2023,"R$ 1,90 B","R$ 1,31 B","R$ 380,10 M","- R$ 119,42 M","R$ 499,52 M","R$ 353,50 M","R$ 1,50"
6,31/12/2022,"R$ 1,84 B","R$ 1,27 B","R$ 376,37 M","- R$ 113,94 M","R$ 490,31 M","R$ 360,85 M","R$ 1,53"
7,30/09/2022,"R$ 1,75 B","R$ 1,19 B","R$ 328,43 M","- R$ 104,30 M","R$ 432,73 M","R$ 330,23 M","R$ 1,40"
8,30/06/2022,"R$ 1,88 B","R$ 1,15 B","R$ 331,37 M","- R$ 90,51 M","R$ 421,88 M","R$ 348,36 M","R$ 1,47"
9,31/03/2022,"R$ 1,59 B","R$ 1,08 B","R$ 330,13 M","- R$ 82,29 M","R$ 412,43 M","R$ 340,50 M","R$ 1,44"
10,31/12/2021,"R$ 1,47 B","R$ 991,48 M","R$ 294,69 M","- R$ 71,83 M","R$ 366,52 M","R$ 298,49 M","R$ 1,26"
11,30/09/2021,"R$ 1,38 B","R$ 935,53 M","R$ 293,34 M","- R$ 65,90 M","R$ 359,24 M","R$ 264,54 M","R$ 1,12"
12,30/06/2021,"R$ 1,21 B","R$ 876,39 M","R$ 275,19 M","- R$ 63,96 M","R$ 339,15 M","R$ 214,43 M","R$ 0,91"
13,31/03/2021,"R$ 1,06 B","R$ 723,10 M","R$ 186,17 M","- R$ 60,76 M","R$ 246,93 M","R$ 131,57 M","R$ 0,56"
14,31/12/2020,"R$ 1,05 B","R$ 717,48 M","R$ 205,08 M","- R$ 58,27 M","R$ 263,35 M","R$ 146,67 M","R$ 0,62"
15,30/09/2020,"R$ 993,79 M","R$ 695,50 M","R$ 181,70 M","- R$ 57,84 M","R$ 239,54 M","R$ 146,14 M","R$ 0,62"
16,30/06/2020,"R$ 991,50 M","R$ 689,28 M","R$ 186,10 M","- R$ 53,18 M","R$ 239,27 M","R$ 149,56 M","R$ 0,63"
17,31/03/2020,"R$ 955,90 M","R$ 670,87 M","R$ 320,89 M","- R$ 42,59 M","R$ 363,48 M","R$ 276,98 M","R$ 1,17"
18,31/12/2019,"R$ 749,67 M","R$ 533,80 M","R$ 292,92 M","- R$ 29,13 M","R$ 322,06 M","R$ 257,97 M","R$ 1,09"
19,30/09/2019,NA,NA,NA,"- R$ 786,47 M","- R$ 571,75 M",NA,NA
20,30/06/2019,NA,NA,NA,"- R$ 775,49 M","- R$ 635,07 M",NA,NA
