,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 430,80 M","- R$ 78,53 M","- R$ 156,62 M","R$ 195,66 M"
1,31/03/2024,"R$ 342,74 M","- R$ 40,81 M","- R$ 153,19 M","R$ 148,74 M"
2,31/12/2023,"R$ 201,47 M","- R$ 37,80 M","- R$ 102,21 M","R$ 61,46 M"
3,30/09/2023,"R$ 149,38 M","- R$ 68,47 M","- R$ 113,06 M","- R$ 32,15 M"
4,30/06/2023,"R$ 140,11 M","- R$ 59,17 M","- R$ 167,42 M","- R$ 86,48 M"
5,31/03/2023,"R$ 119,28 M","- R$ 44,26 M","- R$ 199,93 M","- R$ 124,91 M"
6,31/12/2022,"R$ 63,31 M","- R$ 32,45 M","- R$ 196,41 M","- R$ 165,55 M"
7,30/09/2022,"- R$ 20,46 M","- R$ 76,56 M","- R$ 188,44 M","- R$ 285,46 M"
8,30/06/2022,"R$ 72,62 M","- R$ 83,87 M","- R$ 184,97 M","- R$ 196,23 M"
9,31/03/2022,"R$ 165,34 M","- R$ 195,28 M","- R$ 89,61 M","- R$ 119,55 M"
10,31/12/2021,"R$ 219,77 M","- R$ 207,59 M","- R$ 163,91 M","- R$ 151,73 M"
11,30/09/2021,"R$ 281,92 M","- R$ 298,74 M","- R$ 115,47 M","- R$ 132,29 M"
12,30/06/2021,"R$ 236,54 M","- R$ 360,63 M","- R$ 99,42 M","- R$ 223,51 M"
13,31/03/2021,"R$ 239,61 M","- R$ 298,33 M","- R$ 48,14 M","- R$ 106,86 M"
14,31/12/2020,"R$ 252,09 M","- R$ 269,31 M","R$ 58,69 M","R$ 41,48 M"
15,30/09/2020,"R$ 166,32 M","- R$ 138,06 M","R$ 403,46 M","R$ 431,71 M"
16,30/06/2020,"R$ 188,11 M","- R$ 46,23 M","R$ 376,07 M","R$ 517,95 M"
17,31/03/2020,"R$ 103,14 M","- R$ 38,94 M","R$ 377,69 M","R$ 441,89 M"
18,31/12/2019,"R$ 65,51 M","- R$ 24,75 M","R$ 364,19 M","R$ 404,95 M"
19,30/09/2019,"- R$ 687,81 M","- R$ 789,05 M","- R$ 781,70 M","- R$ 714,98 M"
20,30/06/2019,"- R$ 744,19 M","- R$ 776,67 M","- R$ 758,67 M","- R$ 735,96 M"
