,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/06/2024,"2,51%","1,07%","3,81%","1,62%","44,70%","-16,22%","37,59%","-42,19%","1,72%","2,02%","0,38","-18,86","-19,86","52,62"
1,31/03/2024,"-31,26%","-21,32%","-47,37%","-32,30%","105,17%","-27,30%","36,82%","-97,66%","-40,09%","-39,67%","0,28","-17,90","-18,90","-2,72"
2,31/12/2023,"-31,51%","-22,30%","-47,74%","-33,79%","147,69%","-33,45%","35,59%","-123,15%","-44,26%","-43,82%","0,27","-1,63","-2,63","-5,74"
3,30/09/2023,"-29,05%","-22,06%","-44,01%","-33,42%","176,68%","-30,30%","33,32%","-130,86%","-55,77%","-54,73%","0,23","-2,11","-3,11","-5,26"
4,30/06/2023,"-30,53%","-22,52%","-46,26%","-34,13%","280,78%","-29,36%","26,70%","-151,33%","-77,39%","-76,02%","0,19","-2,76","-3,76","-4,24"
5,31/03/2023,"-14,52%","-11,36%","-22,00%","-17,22%","529,66%","-21,48%","20,13%","-115,00%","-43,86%","-42,30%","0,19","-3,85","-4,85","-7,51"
6,31/12/2022,"-15,63%","-12,94%","-23,68%","-19,60%","-3.133,60%","-22,07%","13,38%","-155,01%","-69,23%","-66,91%","0,14","-4,41","-5,41","-5,73"
7,30/09/2022,"-15,51%","-13,12%","-23,49%","-19,88%","-319,34%","-21,92%","10,42%","-176,29%","-84,66%","-82,55%","0,12","-5,83","-6,83","-4,76"
8,30/06/2022,"-15,28%","-13,94%","-23,15%","-21,12%","-174,12%","-19,80%","-3,25%","-213,48%","-122,25%","-119,41%","0,09","-9,56","-10,56","-3,98"
9,31/03/2022,"-13,50%","-12,60%","-20,46%","-19,10%","-121,49%","-17,62%","-4,59%","-204,76%","-126,33%","-122,97%","0,09","-24,65","-25,65","-3,89"
10,31/12/2021,"-13,56%","-12,53%","-20,54%","-18,98%","-96,08%","-16,43%","-1,98%","-165,48%","-112,46%","-108,47%","0,10","142,01","141,01","-3,74"
11,30/09/2021,"-15,51%","-13,84%","-23,50%","-20,97%","-185,63%","-17,31%","0,74%","-123,84%","-83,77%","-79,66%","0,14","14,57","13,57","-3,95"
12,30/06/2021,"-13,85%","-12,15%","-20,98%","-18,41%","-132,60%","-16,27%","4,97%","-98,94%","-63,77%","-59,76%","0,16","8,80","7,80","-4,36"
13,31/03/2021,"-14,52%","-15,17%","-22,00%","-22,98%","-176,91%","-15,10%","-12,48%","-126,07%","-102,43%","-96,35%","0,12","6,90","5,90","-3,78"
14,31/12/2020,"-15,41%","-16,52%","-23,35%","-25,03%","-131,74%","-13,78%","-34,97%","-170,20%","-167,68%","-158,89%","0,08","5,85","4,85","-3,34"
15,30/09/2020,"-16,07%","-17,23%","-24,35%","-26,10%","-156,24%","-16,34%","-42,12%","-185,00%","-160,26%","-150,48%","0,09","10,73","9,73","-3,25"
16,30/06/2020,"-18,47%","-19,80%","-27,99%","-30,00%","-128,92%","-13,48%","-86,26%","-230,93%","-278,64%","-264,64%","0,06","8,15","7,15","-2,78"
17,31/03/2020,"-20,29%","-21,75%","-30,74%","-32,95%","-172,58%","-18,05%","-76,36%","-248,96%","-246,49%","-235,67%","0,07","11,72","10,72","-2,56"
18,31/12/2019,NA,NA,NA,NA,NA,NA,"-94,56%","-299,28%","-259,74%","-249,53%",NA,"9,56","8,56","-2,38"
