,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 3,42 M","- R$ 41,06 M","R$ 20,06 M","- R$ 17,58 M",380
1,31/03/2024,"- R$ 5,42 M","- R$ 89,71 M","R$ 112,28 M","R$ 17,15 M",380
2,31/12/2023,"R$ 12,58 M","- R$ 17,07 M","R$ 5,94 M","R$ 1,45 M",380
3,30/09/2023,"- R$ 3,46 M","R$ 9,73 M","- R$ 6,23 M","R$ 38,00 mil",380
4,30/06/2023,"R$ 9,18 M","R$ 3,34 M","- R$ 15,76 M","- R$ 3,24 M",380
5,31/03/2023,"R$ 12,48 M","R$ 24,71 M","- R$ 39,81 M","- R$ 2,62 M",380
6,31/12/2022,"R$ 72,20 M","- R$ 64,17 M","- R$ 26,50 M","- R$ 18,46 M",380
7,30/09/2022,"R$ 50,74 M","- R$ 7,55 M","- R$ 20,18 M","R$ 23,01 M",380
8,30/06/2022,"R$ 30,44 M","- R$ 23,93 M","- R$ 12,53 M","- R$ 6,03 M",380
9,31/03/2022,"R$ 25,34 M","R$ 37,57 M","- R$ 64,80 M","- R$ 1,89 M",380
10,31/12/2021,"- R$ 5,75 M","R$ 26,67 M","- R$ 40,30 M","- R$ 19,39 M",380
11,30/09/2021,"R$ 7,23 M","R$ 81,07 M","- R$ 91,83 M","- R$ 3,53 M",380
12,30/06/2021,"R$ 4,56 M","R$ 38,80 M","- R$ 28,58 M","R$ 14,79 M",380
13,31/03/2021,"- R$ 60,29 M","R$ 57,48 M","R$ 848,00 mil","- R$ 1,96 M",380
14,31/12/2020,"- R$ 21,27 M","- R$ 268,45 M","R$ 281,24 M","- R$ 8,48 M",380
15,30/09/2020,"R$ 5,23 M","- R$ 15,46 M","R$ 11,78 M","R$ 1,54 M",380
16,30/06/2020,"- R$ 36,84 M","R$ 8,34 M","R$ 39,92 M","R$ 11,41 M",380
17,31/03/2020,"- R$ 10,53 M","- R$ 18,39 M","R$ 22,59 M","- R$ 6,33 M",380
18,31/12/2019,,,,,380
