,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais.1,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria.1,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao,ticker
0,30/06/2024,"R$ 14,32 B","R$ 7,63 B","R$ 20,07",380.253.000,0,0,380.253.000,1.072.000,0.0,0.0,1.072.000,379.181.000,0,379.181.000,136
1,31/03/2024,"R$ 14,15 B","R$ 7,75 B","R$ 20,39",380.253.000,0,0,380.253.000,1.072.000,0.0,0.0,1.072.000,379.181.000,0,379.181.000,136
2,31/12/2023,"R$ 14,19 B","R$ 7,57 B","R$ 19,92",380.253.000,0,0,380.253.000,1.072.000,0.0,0.0,1.072.000,379.181.000,0,379.181.000,136
3,30/09/2023,"R$ 14,02 B","R$ 7,89 B","R$ 20,75",380.253.000,0,0,380.253.000,1.072.000,0.0,0.0,1.072.000,379.181.000,0,379.181.000,136
4,30/06/2023,"R$ 13,51 B","R$ 7,58 B","R$ 19,94",380.253.000,0,0,380.253.000,1.072.000,0.0,0.0,1.072.000,379.181.000,0,379.181.000,136
5,31/03/2023,"R$ 13,55 B","R$ 7,46 B","R$ 19,62",380.253.000,0,0,380.253.000,1.072.000,0.0,0.0,1.072.000,379.181.000,0,379.181.000,136
6,31/12/2022,"R$ 13,19 B","R$ 7,25 B","R$ 19,08",380.253.000,0,0,380.253.000,1.072.000,0.0,0.0,1.072.000,379.181.000,0,379.181.000,136
7,30/09/2022,"R$ 12,47 B","R$ 7,19 B","R$ 18,91",380.253.000,0,0,380.253.000,1.072.000,0.0,0.0,1.072.000,379.181.000,0,379.181.000,136
8,30/06/2022,"R$ 12,49 B","R$ 7,02 B","R$ 18,46",380.253.000,0,0,380.253.000,1.072.000,0.0,0.0,1.072.000,379.181.000,0,379.181.000,136
9,31/03/2022,"R$ 12,31 B","R$ 6,89 B","R$ 18,13",380.253.000,0,0,380.253.000,1.072.000,0.0,0.0,1.072.000,379.181.000,0,379.181.000,136
10,31/12/2021,"R$ 12,72 B","R$ 6,76 B","R$ 17,78",380.253.000,0,0,380.253.000,1.072.000,0.0,0.0,1.072.000,379.181.000,0,379.181.000,136
11,30/09/2021,"R$ 12,72 B","R$ 6,65 B","R$ 17,50",380.253.000,0,0,380.253.000,1.072.000,0.0,0.0,1.072.000,379.181.000,0,379.181.000,136
12,30/06/2021,"R$ 11,90 B","R$ 6,80 B","R$ 17,88",380.253.000,0,0,380.253.000,1.072.000,0.0,0.0,1.072.000,379.181.000,0,379.181.000,136
13,31/03/2021,"R$ 11,86 B","R$ 6,61 B","R$ 17,39",380.253.000,0,0,380.253.000,1.072.000,0.0,0.0,1.072.000,379.181.000,0,379.181.000,136
14,31/12/2020,"R$ 11,77 B","R$ 6,46 B","R$ 16,98",380.253.000,0,0,380.253.000,1.072.000,0.0,0.0,1.072.000,379.181.000,0,379.181.000,136
15,30/09/2020,"R$ 12,04 B","R$ 7,15 B","R$ 56,38",126.751.000,0,0,126.751.000,357.000,0.0,0.0,357.000,126.394.000,0,126.394.000,136
16,30/06/2020,"R$ 11,86 B","R$ 6,97 B","R$ 54,98",126.751.000,0,0,126.751.000,357.000,0.0,0.0,357.000,126.394.000,0,126.394.000,136
17,31/03/2020,"R$ 11,70 B","R$ 6,86 B","R$ 54,11",126.751.000,0,0,126.751.000,357.000,0.0,0.0,357.000,126.394.000,0,126.394.000,136
18,31/12/2019,"R$ 11,53 B","R$ 6,74 B","R$ 53,20",126.751.000,0,0,126.751.000,357.000,0.0,0.0,357.000,126.394.000,0,126.394.000,136
19,30/09/2019,"R$ 11,46 B","R$ 6,61 B","R$ 52,14",126.751.000,0,0,126.751.000,357.000,0.0,0.0,357.000,126.394.000,0,126.394.000,136
20,30/06/2019,"R$ 11,39 B","R$ 6,47 B","R$ 51,03",126.751.000,0,0,126.751.000,357.000,0.0,0.0,357.000,126.394.000,0,126.394.000,136
21,31/03/2019,"R$ 11,24 B","R$ 6,36 B","R$ 50,18",126.751.000,0,0,126.751.000,357.000,0.0,0.0,357.000,126.394.000,0,126.394.000,136
22,31/12/2018,"R$ 11,18 B","R$ 6,23 B","R$ 49,12",126.751.000,0,0,126.751.000,357.000,0.0,0.0,357.000,126.394.000,0,126.394.000,136
23,30/09/2018,"R$ 11,09 B","R$ 6,18 B","R$ 48,77",126.751.000,0,0,126.751.000,357.000,0.0,0.0,357.000,126.394.000,0,126.394.000,136
24,30/06/2018,"R$ 10,71 B","R$ 6,11 B","R$ 48,20",126.751.000,0,0,126.751.000,357.000,0.0,0.0,357.000,126.394.000,0,126.394.000,136
25,31/03/2018,"R$ 11,02 B","R$ 6,33 B","R$ 49,91",126.751.000,0,0,126.751.000,357.000,0.0,0.0,357.000,126.394.000,0,126.394.000,136
26,31/12/2017,"R$ 10,81 B","R$ 6,24 B","R$ 49,26",126.751.000,0,0,126.751.000,357.000,0.0,0.0,357.000,126.394.000,0,126.394.000,136
27,30/09/2017,"R$ 10,98 B","R$ 6,24 B","R$ 49,22",126.751.000,0,0,126.751.000,357.000,0.0,0.0,357.000,126.394.000,0,126.394.000,136
28,30/06/2017,"R$ 10,93 B","R$ 6,13 B","R$ 48,38",126.751.000,0,0,126.751.000,357.000,0.0,0.0,357.000,126.394.000,0,126.394.000,136
29,31/03/2017,"R$ 10,94 B","R$ 6,05 B","R$ 47,75",126.751.000,0,0,126.751.000,357.000,0.0,0.0,357.000,126.394.000,0,126.394.000,136
30,31/12/2016,"R$ 10,95 B","R$ 5,94 B","R$ 46,99",126.394.000,0,0,126.394.000,357.000,0.0,0.0,357.000,126.037.000,0,126.037.000,136
31,30/09/2016,"R$ 10,98 B","R$ 5,87 B","R$ 46,28",126.751.000,0,0,126.751.000,357.000,0.0,0.0,357.000,126.394.000,0,126.394.000,136
32,30/06/2016,"R$ 10,75 B","R$ 5,78 B","R$ 48,28",119.684.000,0,0,119.684.000,357.000,0.0,0.0,357.000,119.327.000,0,119.327.000,136
33,31/03/2016,"R$ 10,74 B","R$ 5,71 B","R$ 47,69",119.684.000,0,0,119.684.000,357.000,0.0,0.0,357.000,119.327.000,0,119.327.000,136
34,31/12/2015,"R$ 10,93 B","R$ 5,65 B","R$ 47,18",119.684.000,0,0,119.684.000,357.000,0.0,0.0,357.000,119.327.000,0,119.327.000,136
35,30/09/2015,"R$ 10,88 B","R$ 5,67 B","R$ 47,34",119.684.000,0,0,119.684.000,357.000,0.0,0.0,357.000,119.327.000,0,119.327.000,136
36,30/06/2015,"R$ 10,42 B","R$ 5,60 B","R$ 46,79",119.684.000,0,0,119.684.000,357.000,0.0,0.0,357.000,119.327.000,0,119.327.000,136
37,31/03/2015,"R$ 10,26 B","R$ 5,54 B","R$ 46,33",119.684.000,0,0,119.684.000,357.000,0.0,0.0,357.000,119.327.000,0,119.327.000,136
38,31/12/2014,"R$ 10,16 B","R$ 5,54 B","R$ 46,26",119.684.000,0,0,119.684.000,357.000,0.0,0.0,357.000,119.327.000,0,119.327.000,136
39,30/09/2014,"R$ 9,80 B","R$ 5,52 B","R$ 46,29",119.327.000,0,0,119.327.000,357.000,0.0,0.0,357.000,118.970.000,0,118.970.000,136
40,30/06/2014,"R$ 9,63 B","R$ 5,46 B","R$ 45,77",119.327.000,0,0,119.327.000,357.000,0.0,0.0,357.000,118.970.000,0,118.970.000,136
41,31/03/2014,"R$ 9,44 B","R$ 5,42 B","R$ 45,39",119.327.000,0,0,119.327.000,357.000,0.0,0.0,357.000,118.970.000,0,118.970.000,136
42,31/12/2013,"R$ 9,39 B","R$ 5,34 B","R$ 44,60",119.684.000,0,0,119.684.000,357.000,0.0,0.0,357.000,119.327.000,0,119.327.000,136
43,30/09/2013,"R$ 9,29 B","R$ 5,14 B","R$ 43,05",119.327.000,0,0,119.327.000,357.000,0.0,0.0,357.000,118.970.000,0,118.970.000,136
44,30/06/2013,"R$ 9,27 B","R$ 5,05 B","R$ 42,35",119.327.000,0,0,119.327.000,357.000,0.0,0.0,357.000,118.970.000,0,118.970.000,136
45,31/03/2013,"R$ 9,20 B","R$ 5,01 B","R$ 42,02",119.327.000,0,0,119.327.000,357.000,0.0,0.0,357.000,118.970.000,0,118.970.000,136
46,31/12/2012,"R$ 9,03 B","R$ 4,99 B","R$ 41,70",119.684.000,0,0,119.684.000,357.000,0.0,0.0,357.000,119.327.000,0,119.327.000,136
47,30/09/2012,"R$ 8,95 B","R$ 4,91 B","R$ 41,16",119.327.000,0,0,119.327.000,357.000,0.0,0.0,357.000,118.970.000,0,118.970.000,136
48,30/06/2012,"R$ 8,85 B","R$ 4,82 B","R$ 40,42",119.314.000,0,0,119.314.000,370.000,0.0,0.0,370.000,118.944.000,0,118.944.000,136
49,31/03/2012,"R$ 8,82 B","R$ 4,62 B","R$ 40,19",114.931.000,0,0,114.931.000,370.000,0.0,0.0,370.000,114.561.000,0,114.561.000,136
50,31/12/2011,"R$ 8,27 B","R$ 4,53 B","R$ 39,45",114.931.000,0,0,114.931.000,370.000,0.0,0.0,370.000,114.561.000,0,114.561.000,136
51,30/09/2011,"R$ 7,92 B","R$ 4,46 B","R$ 38,68",115.299.000,0,0,115.299.000,370.000,0.0,0.0,370.000,114.929.000,0,114.929.000,136
52,30/06/2011,"R$ 7,65 B","R$ 4,38 B","R$ 38,02",115.299.000,0,0,115.299.000,370.000,0.0,0.0,370.000,114.929.000,0,114.929.000,136
53,31/03/2011,"R$ 7,51 B","R$ 4,31 B","R$ 37,39",115.299.000,0,0,115.299.000,370.000,0.0,0.0,370.000,114.929.000,0,114.929.000,136
54,31/12/2010,"R$ 7,35 B","R$ 4,22 B","R$ 36,62",115.299.000,0,0,115.299.000,370.000,0.0,0.0,370.000,114.929.000,0,114.929.000,136
55,30/09/2010,"R$ 7,20 B","R$ 3,93 B","R$ 34,06",115.299.000,0,0,115.299.000,370.000,0.0,0.0,370.000,114.929.000,0,114.929.000,136
