,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 7,70 B","R$ 3,31 B","R$ 2,01 B","- R$ 783,37 M","R$ 2,80 B","R$ 1,47 B","R$ 3,86",136
1,31/03/2024,"R$ 7,54 B","R$ 3,12 B","R$ 1,81 B","- R$ 794,18 M","R$ 2,60 B","R$ 1,39 B","R$ 3,66",136
2,31/12/2023,"R$ 7,40 B","R$ 3,06 B","R$ 1,79 B","- R$ 789,57 M","R$ 2,58 B","R$ 1,38 B","R$ 3,63",136
3,30/09/2023,"R$ 7,00 B","R$ 2,81 B","R$ 1,65 B","- R$ 777,01 M","R$ 2,43 B","R$ 1,29 B","R$ 3,40",136
4,30/06/2023,"R$ 6,74 B","R$ 2,66 B","R$ 1,49 B","- R$ 762,24 M","R$ 2,26 B","R$ 1,08 B","R$ 2,85",136
5,31/03/2023,"R$ 6,48 B","R$ 2,58 B","R$ 1,48 B","- R$ 732,54 M","R$ 2,21 B","R$ 1,01 B","R$ 2,67",136
6,31/12/2022,"R$ 6,18 B","R$ 2,32 B","R$ 1,25 B","- R$ 730,13 M","R$ 1,98 B","R$ 843,36 M","R$ 2,22",136
7,30/09/2022,"R$ 6,15 B","R$ 2,17 B","R$ 1,02 B","- R$ 779,49 M","R$ 1,80 B","R$ 639,38 M","R$ 1,68",136
8,30/06/2022,"R$ 6,03 B","R$ 2,04 B","R$ 749,29 M","- R$ 771,07 M","R$ 1,52 B","R$ 428,58 M","R$ 1,13",136
9,31/03/2022,"R$ 5,95 B","R$ 2,06 B","R$ 755,65 M","- R$ 764,84 M","R$ 1,52 B","R$ 485,32 M","R$ 1,28",136
10,31/12/2021,"R$ 5,89 B","R$ 2,15 B","R$ 846,76 M","- R$ 748,65 M","R$ 1,60 B","R$ 537,59 M","R$ 1,41",136
11,30/09/2021,"R$ 5,78 B","R$ 2,36 B","R$ 1,12 B","- R$ 678,28 M","R$ 1,80 B","R$ 742,04 M","R$ 1,95",136
12,30/06/2021,"R$ 5,63 B","R$ 2,49 B","R$ 1,42 B","- R$ 665,95 M","R$ 2,09 B","R$ 966,21 M","R$ 2,54",136
13,31/03/2021,"R$ 5,44 B","R$ 2,44 B","R$ 1,32 B","- R$ 654,73 M","R$ 1,97 B","R$ 875,43 M","R$ 2,30",136
14,31/12/2020,"R$ 5,34 B","R$ 2,40 B","R$ 1,28 B","- R$ 646,22 M","R$ 1,93 B","R$ 816,48 M","R$ 2,15",136
15,30/09/2020,"R$ 5,30 B","R$ 2,34 B","R$ 1,26 B","- R$ 634,95 M","R$ 1,89 B","R$ 803,01 M","R$ 6,34",136
16,30/06/2020,"R$ 5,27 B","R$ 2,28 B","R$ 1,19 B","- R$ 628,43 M","R$ 1,82 B","R$ 755,76 M","R$ 5,96",136
