,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 1,92 B","- R$ 2,03 B","- R$ 343,42 M","- R$ 452,84 M",136
1,31/03/2024,"R$ 1,89 B","- R$ 1,65 B","- R$ 534,41 M","- R$ 291,08 M",136
2,31/12/2023,"R$ 1,73 B","- R$ 1,57 B","- R$ 258,63 M","- R$ 90,87 M",136
3,30/09/2023,"R$ 1,74 B","- R$ 1,44 B","R$ 541,86 M","R$ 844,90 M",136
4,30/06/2023,"R$ 1,57 B","- R$ 1,33 B","- R$ 259,02 M","- R$ 22,41 M",136
5,31/03/2023,"R$ 1,46 B","- R$ 1,27 B","R$ 61,74 M","R$ 254,56 M",136
6,31/12/2022,"R$ 1,12 B","- R$ 1,24 B","- R$ 65,99 M","- R$ 187,42 M",136
7,30/09/2022,"R$ 1,13 B","- R$ 1,30 B","- R$ 883,87 M","- R$ 1,05 B",136
8,30/06/2022,"R$ 1,24 B","- R$ 1,20 B","- R$ 126,51 M","- R$ 92,18 M",136
9,31/03/2022,"R$ 1,28 B","- R$ 1,10 B","- R$ 294,34 M","- R$ 121,13 M",136
10,31/12/2021,"R$ 1,67 B","- R$ 901,90 M","- R$ 268,91 M","R$ 504,10 M",136
11,30/09/2021,"R$ 1,62 B","- R$ 740,27 M","- R$ 524,17 M","R$ 360,36 M",136
12,30/06/2021,"R$ 1,61 B","- R$ 651,59 M","- R$ 1,00 B","- R$ 44,43 M",136
13,31/03/2021,"R$ 1,73 B","- R$ 579,70 M","- R$ 919,70 M","R$ 227,71 M",136
14,31/12/2020,"R$ 1,74 B","- R$ 678,15 M","- R$ 780,26 M","R$ 281,47 M",136
15,30/09/2020,"R$ 1,76 B","- R$ 712,36 M","- R$ 446,02 M","R$ 603,70 M",136
16,30/06/2020,"R$ 1,51 B","- R$ 522,94 M","- R$ 530,29 M","R$ 456,88 M",136
17,31/03/2020,"R$ 1,24 B","- R$ 576,67 M","- R$ 372,99 M","R$ 293,17 M",136
18,31/12/2019,"R$ 1,24 B","- R$ 611,35 M","- R$ 417,81 M","R$ 210,78 M",136
19,30/09/2019,"R$ 1,09 B","- R$ 757,58 M","- R$ 264,73 M","R$ 67,54 M",136
20,30/06/2019,"R$ 1,12 B","- R$ 945,75 M","R$ 84,26 M","R$ 259,64 M",136
21,31/03/2019,"R$ 1,09 B","- R$ 909,97 M","- R$ 358,07 M","- R$ 173,52 M",136
22,31/12/2018,"R$ 913,46 M","- R$ 892,62 M","- R$ 128,33 M","- R$ 107,49 M",136
23,30/09/2018,"R$ 901,76 M","- R$ 704,82 M","- R$ 395,54 M","- R$ 198,60 M",136
24,30/06/2018,"R$ 1,02 B","- R$ 683,94 M","- R$ 734,23 M","- R$ 395,90 M",136
25,31/03/2018,"R$ 981,22 M","- R$ 622,87 M","- R$ 368,57 M","- R$ 10,23 M",136
26,31/12/2017,"R$ 1,01 B","- R$ 603,28 M","- R$ 629,32 M","- R$ 217,89 M",136
27,30/09/2017,"R$ 1,00 B","- R$ 554,66 M","- R$ 471,23 M","- R$ 22,91 M",136
