,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais.1,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria.1,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao,ticker
0,30/06/2024,"R$ 56,74 B","R$ 26,67 B","R$ 9,32",956.602.000,1.905.180.000,1.905.180.000,2.861.782.000,16.0,1.246.000,1.246.000,1.262.000,956.586.000,1.903.934.000,2.860.520.000,24
1,31/03/2024,"R$ 57,44 B","R$ 25,41 B","R$ 11,54",735.848.000,1.465.523.000,1.465.523.000,2.201.371.000,0.0,846.000,846.000,846.000,735.848.000,1.464.677.000,2.200.525.000,24
2,31/12/2023,"R$ 55,00 B","R$ 24,65 B","R$ 11,20",735.848.000,1.465.523.000,1.465.523.000,2.201.371.000,0.0,846.000,846.000,846.000,735.848.000,1.464.677.000,2.200.525.000,24
3,30/09/2023,"R$ 56,17 B","R$ 24,43 B","R$ 11,10",735.848.000,1.465.523.000,1.465.523.000,2.201.371.000,0.0,846.000,846.000,846.000,735.848.000,1.464.677.000,2.200.525.000,24
4,30/06/2023,"R$ 54,54 B","R$ 23,61 B","R$ 10,72",735.848.000,1.465.523.000,1.465.523.000,2.201.371.000,0.0,846.000,846.000,846.000,735.848.000,1.464.677.000,2.200.525.000,24
5,31/03/2023,"R$ 54,09 B","R$ 22,79 B","R$ 10,35",735.848.000,1.465.523.000,1.465.523.000,2.201.371.000,0.0,846.000,846.000,846.000,735.848.000,1.464.677.000,2.200.525.000,24
6,31/12/2022,"R$ 53,67 B","R$ 21,78 B","R$ 9,89",735.848.000,1.465.523.000,1.465.523.000,2.201.371.000,0.0,846.000,846.000,846.000,735.848.000,1.464.677.000,2.200.525.000,24
7,30/09/2022,"R$ 54,51 B","R$ 21,07 B","R$ 9,57",735.848.000,1.465.523.000,1.465.523.000,2.201.371.000,0.0,846.000,846.000,846.000,735.848.000,1.464.677.000,2.200.525.000,24
8,30/06/2022,"R$ 53,22 B","R$ 20,36 B","R$ 9,25",735.848.000,1.465.523.000,1.465.523.000,2.201.371.000,0.0,846.000,846.000,846.000,735.848.000,1.464.677.000,2.200.525.000,24
9,31/03/2022,"R$ 51,07 B","R$ 20,67 B","R$ 12,20",566.037.000,1.127.325.000,1.127.325.000,1.693.362.000,0.0,651.000,651.000,651.000,566.037.000,1.126.674.000,1.692.711.000,24
10,31/12/2021,"R$ 52,05 B","R$ 19,46 B","R$ 11,49",566.037.000,1.127.325.000,1.127.325.000,1.693.362.000,0.0,651.000,651.000,651.000,566.037.000,1.126.674.000,1.692.711.000,24
11,30/09/2021,"R$ 53,12 B","R$ 20,26 B","R$ 11,97",566.037.000,1.127.325.000,1.127.325.000,1.693.362.000,0.0,651.000,651.000,651.000,566.037.000,1.126.674.000,1.692.711.000,24
12,30/06/2021,"R$ 53,84 B","R$ 19,84 B","R$ 11,72",566.037.000,1.127.325.000,1.127.325.000,1.693.362.000,0.0,651.000,651.000,651.000,566.037.000,1.126.674.000,1.692.711.000,24
13,31/03/2021,"R$ 53,01 B","R$ 17,89 B","R$ 10,57",566.037.000,1.127.325.000,1.127.325.000,1.693.362.000,0.0,651.000,651.000,651.000,566.037.000,1.126.674.000,1.692.711.000,24
14,31/12/2020,"R$ 54,08 B","R$ 17,47 B","R$ 11,50",507.670.000,1.011.082.000,1.011.082.000,1.518.752.000,0.0,584.000,584.000,584.000,507.670.000,1.010.498.000,1.518.168.000,24
15,30/09/2020,"R$ 53,33 B","R$ 17,30 B","R$ 11,39",507.670.000,1.011.082.000,1.011.082.000,1.518.752.000,0.0,584.000,584.000,584.000,507.670.000,1.010.498.000,1.518.168.000,24
16,30/06/2020,"R$ 52,54 B","R$ 16,87 B","R$ 11,57",487.614.000,971.138.000,971.138.000,1.458.752.000,0.0,561.000,561.000,561.000,487.614.000,970.577.000,1.458.191.000,24
17,31/03/2020,"R$ 50,38 B","R$ 15,83 B","R$ 10,85",487.614.000,971.138.000,971.138.000,1.458.752.000,0.0,561.000,561.000,561.000,487.614.000,970.577.000,1.458.191.000,24
18,31/12/2019,"R$ 49,93 B","R$ 15,89 B","R$ 10,89",487.614.000,971.138.000,971.138.000,1.458.752.000,0.0,561.000,561.000,561.000,487.614.000,970.577.000,1.458.191.000,24
