,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 306,00 mil","R$ 0,00","R$ 0,00","R$ 306,00 mil",381
1,31/03/2024,"R$ 26,00 mil","R$ 0,00","- R$ 7,11 M","- R$ 7,09 M",381
2,31/12/2023,"R$ 1.000,00","R$ 0,00","- R$ 1,06 M","- R$ 1,06 M",381
3,30/09/2023,"R$ 482,00 mil","R$ 0,00","R$ 0,00","R$ 482,00 mil",381
4,30/06/2023,"R$ 310,00 mil","R$ 0,00","R$ 0,00","R$ 310,00 mil",381
5,31/03/2023,"- R$ 808,00 mil","R$ 2,12 M","- R$ 6,71 M","- R$ 5,39 M",381
6,31/12/2022,"R$ 1,13 M","R$ 730,00 mil","- R$ 1,14 M","R$ 722,00 mil",381
7,30/09/2022,"R$ 1,11 M","R$ 0,00","- R$ 3,00 mil","R$ 1,10 M",381
8,30/06/2022,"R$ 182,00 mil","R$ 128,00 mil","- R$ 6,00 mil","R$ 304,00 mil",381
9,31/03/2022,"R$ 884,00 mil","R$ 372,00 mil","- R$ 6,58 M","- R$ 5,32 M",381
10,31/12/2021,"R$ 361,00 mil","R$ 57,45 M","- R$ 985,00 mil","R$ 56,82 M",381
11,30/09/2021,"- R$ 1,51 M","R$ 0,00","R$ 1,04 M","- R$ 462,00 mil",381
12,30/06/2021,"R$ 157,00 mil","R$ 34,00 mil","- R$ 1,35 M","- R$ 1,16 M",381
13,31/03/2021,"- R$ 961,00 mil","R$ 70,00 mil","- R$ 6,07 M","- R$ 6,96 M",381
14,31/12/2020,"- R$ 10,50 M","R$ 25,20 M","- R$ 953,00 mil","R$ 13,75 M",381
15,30/09/2020,"- R$ 866,00 mil","R$ 0,00","- R$ 1.000,00","- R$ 867,00 mil",381
16,30/06/2020,"- R$ 1,30 M","R$ 0,00","- R$ 5,00 mil","- R$ 1,31 M",381
17,31/03/2020,"R$ 10,58 M","R$ 519,00 mil","- R$ 6,15 M","R$ 4,95 M",381
18,31/12/2019,"- R$ 297,00 mil","R$ 1.000,00","- R$ 914,00 mil","- R$ 1,21 M",381
19,30/09/2019,"- R$ 756,00 mil","R$ 314,00 mil","- R$ 3,00 mil","- R$ 445,00 mil",381
20,30/06/2019,"- R$ 701,00 mil","- R$ 315,00 mil","- R$ 55,00 mil","- R$ 1,07 M",381
21,31/03/2019,"- R$ 445,00 mil","R$ 315,00 mil","- R$ 4,55 M","- R$ 4,68 M",381
22,31/12/2018,"- R$ 503,00 mil","R$ 370,00 mil","- R$ 2,14 M","- R$ 2,27 M",381
23,30/09/2018,"- R$ 278,00 mil","R$ 0,00","R$ 0,00","- R$ 278,00 mil",381
24,30/06/2018,"- R$ 396,00 mil","- R$ 390,00 mil","- R$ 6,00 mil","- R$ 792,00 mil",381
25,31/03/2018,"- R$ 378,00 mil","R$ 588,00 mil","- R$ 4,36 M","- R$ 4,15 M",381
26,31/12/2017,"- R$ 9,20 M","R$ 24,14 M","- R$ 2,23 M","R$ 12,72 M",381
27,30/09/2017,"- R$ 586,00 mil","R$ 0,00","- R$ 1.000,00","- R$ 587,00 mil",381
28,30/06/2017,"- R$ 1,19 M","- R$ 1,12 M","R$ 1,50 M","- R$ 807,00 mil",381
29,31/03/2017,"R$ 8,38 M","R$ 2,31 M","- R$ 5,34 M","R$ 5,35 M",381
30,31/12/2016,"- R$ 2,66 M","R$ 6,81 M","- R$ 3,05 M","R$ 1,11 M",381
31,30/09/2016,"- R$ 333,00 mil","- R$ 1,76 M","R$ 2,43 M","R$ 337,00 mil",381
32,30/06/2016,"R$ 3,98 M","R$ 9,04 M","- R$ 13,93 M","- R$ 898,00 mil",381
33,31/03/2016,"- R$ 3,48 M","R$ 4,26 M","- R$ 4,26 M","- R$ 3,48 M",381
34,31/12/2015,"- R$ 671,00 mil","- R$ 2,18 M","R$ 1,44 M","- R$ 1,41 M",381
