,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_fcf,preco_ativo_total,preco_ebit,preco_capital_giro,ev_ebit,ev_ebitda,preco_ncav,ev_receita_liquida,ev_fcf,ev_ativo_total,market_cap_empresa,divdend_yield
0,Atual - 08/11/2024,"-13,66","0,59","0,00","754,35",NA,"0,59","-10,37","11,73","-10,89","-10,89","14,45","0,00",NA,"0,62","R$ 646,08 M","8,41%"
1,30/06/2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6,98%"
2,31/03/2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6,77%"
3,31/12/2023,NA,NA,NA,NA,NA,NA,NA,NA,"77,92","77,92",NA,"0,00",NA,"0,64","R$ 704,56 M","7,57%"
4,30/09/2023,NA,NA,NA,NA,NA,NA,NA,NA,"25,24","25,24",NA,"0,00",NA,"0,60","R$ 659,67 M","7,61%"
5,30/06/2023,"10,41","0,58","0,00","364,46",NA,"0,58","11,82","10,96","11,82","11,82","11,71","0,00",NA,"0,58","R$ 633,42 M","7,68%"
6,31/03/2023,"8,69","0,53","0,00","353,46",NA,"0,53","9,71","9,80","9,70","9,70","10,37","0,00",NA,"0,52","R$ 569,06 M","8,55%"
7,31/12/2022,"0,00","0,00","0,00","0,00",NA,"0,00","0,00","0,00","9,16","9,16","0,00","0,00",NA,"0,51","R$ 551,17 M","8,98%"
8,30/09/2022,"6,86","0,40","0,00","170,43",NA,"0,40","7,57","6,92","9,44","9,44","7,48","0,00",NA,"0,50","R$ 539,55 M","11,09%"
9,30/06/2022,"13,19","0,37","0,00","-4.898,71",NA,"0,37","15,40","6,28","19,33","19,33","6,74","0,00",NA,"0,46","R$ 485,92 M","12,33%"
10,31/03/2022,"17,99","0,34","0,00","-3.395,43",NA,"0,34","20,90","5,75","26,88","26,88","6,09","0,00",NA,"0,44","R$ 454,35 M","13,51%"
11,31/12/2021,"19,90","0,37","0,00","-197,69",NA,"0,37","21,41","6,35","26,34","26,34","7,57","0,00",NA,"0,45","R$ 474,57 M","12,38%"
12,30/09/2021,"24,75","0,46","0,00","-37,03",NA,"0,45","25,02","48,09","27,35","27,35","75,95","0,00",NA,"0,50","R$ 518,85 M","9,78%"
13,30/06/2021,"22,05","0,45","0,00","-35,27",NA,"0,45","22,15","43,56","26,06","26,06","63,88","0,00",NA,"0,53","R$ 547,27 M","9,97%"
14,31/03/2021,"17,36","0,46","18.369,54","-35,06",NA,"0,46","17,39","38,97","19,99","19,99","51,61","21.113,81",NA,"0,53","R$ 549,39 M","9,67%"
15,31/12/2020,"13,99","0,46","4.897,60","-228,07",NA,"0,46","14,00","37,56","15,33","15,33","161,20","5.362,39",NA,"0,50","R$ 520,62 M","9,72%"
16,30/09/2020,"12,32","0,49","3.427,34","62,51",NA,"0,48","12,38","-115,92","12,40","12,40","-28,84","3.431,08",NA,"0,48","R$ 508,17 M","8,80%"
17,30/06/2020,"10,75","0,47","2.190,19","58,58",NA,"0,46","10,82","-136,38","10,74","10,74","-28,54","2.173,51",NA,"0,46","R$ 478,62 M","9,21%"
18,31/03/2020,"11,53","0,48","1.790,87","54,79",NA,"0,47","11,62","-278,86","10,73","10,73","-32,45","1.654,40",NA,"0,44","R$ 446,73 M","9,18%"
19,31/12/2019,"15,95","0,66","2.328,76","-296,52",NA,"0,65","16,12","-303,00","11,91","11,91","-56,95","1.720,28",NA,"0,48","R$ 481,81 M","6,80%"
20,30/09/2019,"13,06","0,54","1.693,65","-221,12",NA,"0,54","13,24","125,01","12,54","12,54","696,08","1.604,10",NA,"0,51","R$ 503,74 M","6,50%"
21,30/06/2019,"8,41","0,34","1.030,91","-172,26",NA,"0,34","8,56","66,28","9,81","9,81","191,44","1.182,20",NA,"0,39","R$ 380,73 M","12,75%"
22,31/03/2019,"6,78","0,30","885,79","-178,03",NA,"0,30","6,91","44,29","8,20","8,20","84,53","1.050,90",NA,"0,35","R$ 342,60 M","14,66%"
23,31/12/2018,"6,75","0,30","896,48","-186,79",NA,"0,30","6,91","40,56","7,97","7,97","-818,20","1.034,16",NA,"0,35","R$ 335,09 M","14,58%"
24,30/09/2018,"5,41","0,28","863,00","-26,44",NA,"0,28","5,44","22,31","4,66","4,66","36,21","738,40",NA,"0,24","R$ 231,87 M","15,18%"
25,30/06/2018,"5,43","0,27","822,55","-24,04",NA,"0,27","5,83","20,32","5,15","5,15","31,39","727,26",NA,"0,24","R$ 228,37 M","15,63%"
26,31/03/2018,"5,86","0,30","898,72","-24,15",NA,"0,30","6,29","18,06","5,13","5,13","21,68","733,93",NA,"0,24","R$ 227,53 M","14,49%"
27,31/12/2017,"6,03","0,29","852,32","-101,16",NA,"0,28","6,49","16,75","5,92","5,92","30,22","777,60",NA,"0,26","R$ 239,51 M","15,38%"
28,30/09/2017,"5,65","0,25","718,43","36,74",NA,"0,24","6,22","-75,32","5,90","5,90","-13,62","681,30",NA,"0,23","R$ 211,21 M","17,17%"
29,30/06/2017,"5,41","0,27","849,83","37,95",NA,"0,26","5,47","-124,82","5,01","5,01","-15,93","779,61",NA,"0,24","R$ 219,87 M","15,87%"
30,31/03/2017,"5,49","0,28","967,80","39,60",NA,"0,28","5,53","-852,58","5,20","5,20","-21,62","910,93",NA,"0,26","R$ 235,94 M","15,17%"
31,31/12/2016,"4,75","0,27","1.009,81","-96,96",NA,"0,27","4,79","1.870,89","4,39","4,39","-38,44","925,08",NA,"0,25","R$ 221,10 M","15,75%"
32,30/09/2016,"3,83","0,23","966,66","-60,79",NA,"0,23","3,86","150,91","4,16","4,16","-79,22","1.040,42",NA,"0,25","R$ 220,58 M","17,78%"
33,30/06/2016,"3,74","0,23","954,22","-500,30",NA,"0,23","3,78","148,76","3,96","3,96","-76,74","999,07",NA,"0,24","R$ 204,82 M","18,63%"
34,31/03/2016,"2,83","0,18","770,23","-57,99",NA,"0,18","2,87","50,22","2,86","2,86","189,93","767,15",NA,"0,18","R$ 152,81 M","23,27%"
35,31/12/2015,"2,73","0,17","743,77","-58,02",NA,"0,16","2,76","39,42","2,63","2,63","-56,09","707,05",NA,"0,16","R$ 133,67 M","25,37%"
36,30/09/2015,"3,61","0,19","869,59","356,26",NA,"0,19","3,67","22,81","4,15","4,15","49,80","983,26",NA,"0,22","R$ 182,91 M","22,83%"
37,30/06/2015,"3,92","0,21","882,11","1.447,56",NA,"0,21","3,96","22,69","4,35","4,35","46,52","968,22",NA,"0,23","R$ 185,93 M","21,80%"
38,31/03/2015,"4,46","0,19","758,79","-96,46",NA,"0,19","4,49","39,68","5,02","5,02","173,78","849,82",NA,"0,21","R$ 171,68 M","23,10%"
39,31/12/2014,"4,88","0,21","705,06","-121,99",NA,"0,20","4,91","-155,24","5,51","5,50","-22,66","790,06",NA,"0,23","R$ 179,37 M","22,12%"
40,30/09/2014,"4,17","0,20","681,86","-64,90",NA,"0,20","4,07","52,71","4,33","4,33","-249,22","725,53",NA,"0,22","R$ 167,63 M","17,95%"
41,30/06/2014,"7,55","0,33","1.007,96","-123,62",NA,"0,33","7,63","115,74","7,96","7,95","-158,48","1.050,62",NA,"0,34","R$ 259,55 M","11,35%"
42,31/03/2014,"4,56","0,25","724,47","-86,49",NA,"0,25","4,58","46,60","5,46","5,46","99,76","863,96",NA,"0,30","R$ 227,34 M","17,44%"
43,31/12/2013,"3,96","0,24","850,87","884,74",NA,"0,24","3,97","-180,36","4,92","4,92","-30,16","1.055,47",NA,"0,30","R$ 220,62 M","18,69%"
44,30/09/2013,"4,90","0,35","1.356,74","-91,70",NA,"0,35","4,95","104,97","5,04","5,04","-137,60","1.381,31",NA,"0,35","R$ 256,95 M","11,91%"
45,30/06/2013,"3,63","0,28","1.457,74","-85,07",NA,"0,28","3,64","165,65","4,12","4,12","-65,94","1.650,44",NA,"0,32","R$ 231,23 M","14,73%"
46,31/03/2013,"4,66","0,33","2.646,32","-46,20",NA,"0,33","4,67","-245,65","6,73","6,73","-68,80","3.816,17",NA,"0,47","R$ 335,94 M","13,92%"
47,31/12/2012,"3,43","0,25","17,71","-0,47","-0,47","0,05","-3,48","2,95","-5,15","-5,19","-0,07","26,17","-0,70","0,08","R$ 267,41 M","18,06%"
48,30/09/2012,"4,32","0,28","18,26","-1,56",NA,"0,05","-2,98","-1,76","-3,98","-4,00","-0,05","24,37",NA,"0,06","R$ 259,55 M","18,50%"
