,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_fcf,preco_ativo_total,preco_ebit,preco_capital_giro,ev_ebit,ev_ebitda,preco_ncav,ev_receita_liquida,ev_fcf,ev_ativo_total,market_cap_empresa,divdend_yield
0,Atual - 08/11/2024,"8,66","2,60","1,26","9,46","12,89","1,12","7,87","4,26","8,02","7,09","-3,70","1,29","13,15","1,15","R$ 9,18 B","5,57%"
1,30/09/2024,"8,25","2,48","1,21","9,02","12,28","1,07","7,49","4,05","7,74","6,85","-3,52","1,25","12,69","1,11","R$ 8,83 B","5,85%"
2,30/06/2024,"7,01","1,86","0,96","9,45","13,75","0,82","6,71","2,97","7,52","6,53","-2,83","1,07","15,42","0,91","R$ 6,40 B","7,08%"
3,31/03/2024,"8,52","2,12","1,13","8,06","9,87","0,94","9,23","3,06","9,90","8,34","-3,79","1,21","10,58","1,01","R$ 6,93 B","5,90%"
4,31/12/2023,"9,99","2,30","1,22","7,68","8,93","1,02","10,18","3,36","10,59","8,95","-4,10","1,27","9,29","1,07","R$ 7,60 B","3,86%"
5,30/09/2023,"6,23","1,47","0,77","4,57","5,22","0,65","6,92","2,00","7,82","6,58","-2,81","0,87","5,90","0,74","R$ 4,57 B","7,14%"
6,30/06/2023,"7,07","1,51","0,78","5,69","6,69","0,68","8,23","2,20","9,40","7,67","-2,74","0,89","7,65","0,77","R$ 4,55 B","5,85%"
7,31/03/2023,"5,89","1,11","0,57","6,02","7,48","0,48","6,96","1,67","8,28","6,59","-1,69","0,68","8,90","0,57","R$ 3,18 B","6,38%"
8,31/12/2022,"6,66","0,95","0,55","65,96","-66,55","0,40","11,26","1,61","14,95","10,31","-1,26","0,73","-88,38","0,54","R$ 2,78 B","4,49%"
9,30/09/2022,"10,79","0,92","0,59","-39,81","-19,01","0,38","18,31","1,91","26,64","15,22","-0,99","0,87","-27,65","0,56","R$ 2,64 B","1,25%"
10,30/06/2022,"7,51","0,78","0,59","256,94","-37,58","0,33","14,01","1,62","21,25","12,91","-0,89","0,89","-56,98","0,50","R$ 2,22 B","1,51%"
11,31/03/2022,"5,29","0,87","0,70","-22,11","-12,84","0,38","9,94","1,63","13,83","9,77","-1,15","0,97","-17,87","0,53","R$ 2,40 B","3,99%"
12,31/12/2021,"7,49","0,95","0,78","14,59","31,14","0,41","12,04","2,05","15,66","10,71","-1,14","1,02","40,50","0,54","R$ 2,57 B","3,69%"
13,30/09/2021,"5,90","0,91","0,75","12,42","24,50","0,40","8,39","1,51","11,86","8,91","-1,33","1,06","34,64","0,56","R$ 2,47 B","3,31%"
14,30/06/2021,"10,85","1,11","0,84","7,75","11,20","0,48","15,98","2,08","21,30","13,68","-1,43","1,12","14,93","0,64","R$ 2,88 B","2,87%"
15,31/03/2021,"32,19","0,95","0,70","8,70","14,49","0,41","27,11","1,73","38,69","18,41","-1,26","1,00","20,67","0,59","R$ 2,42 B","0,77%"
