,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 367,52 M","- R$ 35,41 M","- R$ 332,53 M","- R$ 417,00 mil",72
1,31/03/2024,"R$ 324,37 M","- R$ 208,74 M","- R$ 222,24 M","- R$ 106,61 M",72
2,31/12/2023,"R$ 307,77 M","- R$ 797,27 M","R$ 295,00 M","- R$ 194,51 M",72
3,30/09/2023,"R$ 338,67 M","- R$ 447,06 M","- R$ 236,98 M","- R$ 345,37 M",72
4,30/06/2023,"R$ 227,14 M","R$ 34,68 M","- R$ 617,02 M","- R$ 355,20 M",72
5,31/03/2023,"R$ 314,02 M","R$ 833,34 M","- R$ 118,72 M","R$ 1,03 B",72
6,31/12/2022,"R$ 306,61 M","R$ 80,08 M","- R$ 416,56 M","- R$ 29,87 M",72
7,30/09/2022,"R$ 297,79 M","- R$ 316,23 M","- R$ 87,89 M","- R$ 106,33 M",72
8,30/06/2022,"R$ 279,63 M","- R$ 361,29 M","- R$ 185,38 M","- R$ 267,03 M",72
9,31/03/2022,"R$ 319,83 M","- R$ 332,28 M","- R$ 114,51 M","- R$ 126,97 M",72
10,31/12/2021,"R$ 282,39 M","- R$ 406,63 M","- R$ 499,58 M","- R$ 623,82 M",72
11,30/09/2021,"R$ 239,36 M","- R$ 133,13 M","- R$ 62,41 M","R$ 43,82 M",72
12,30/06/2021,"R$ 83,84 M","- R$ 150,65 M","R$ 20,61 M","- R$ 46,21 M",72
13,31/03/2021,"R$ 96,15 M","- R$ 100,22 M","- R$ 39,34 M","- R$ 43,41 M",72
14,31/12/2020,"R$ 171,79 M","- R$ 63,73 M","- R$ 650,57 M","- R$ 542,50 M",72
15,30/09/2020,"R$ 85,92 M","R$ 808,03 M","- R$ 78,78 M","R$ 815,17 M",72
16,30/06/2020,"R$ 23,26 M","- R$ 204,41 M","R$ 141,81 M","- R$ 39,35 M",72
17,31/03/2020,"R$ 227,92 M","R$ 491,99 M","R$ 233,73 M","R$ 953,63 M",72
18,31/12/2019,"R$ 311,96 M","- R$ 174,05 M","- R$ 140,17 M","- R$ 2,26 M",72
19,30/09/2019,"R$ 238,92 M","- R$ 161,50 M","- R$ 69,93 M","R$ 7,49 M",72
20,30/06/2019,"R$ 158,39 M","- R$ 319,18 M","R$ 147,88 M","- R$ 12,92 M",72
21,31/03/2019,"R$ 252,18 M","- R$ 200,25 M","- R$ 46,65 M","R$ 5,28 M",72
22,31/12/2018,"R$ 230,18 M","- R$ 130,80 M","- R$ 109,99 M","- R$ 10,62 M",72
23,30/09/2018,"R$ 231,32 M","R$ 59,66 M","- R$ 295,40 M","- R$ 4,41 M",72
24,30/06/2018,"R$ 155,86 M","- R$ 292,69 M","R$ 129,91 M","- R$ 6,91 M",72
25,31/03/2018,"R$ 235,67 M","R$ 19,14 M","- R$ 233,79 M","R$ 21,03 M",72
26,31/12/2017,"R$ 152,25 M","- R$ 37,10 M","- R$ 220,72 M","- R$ 105,57 M",72
27,30/09/2017,"R$ 201,64 M","- R$ 142,62 M","- R$ 27,77 M","R$ 31,26 M",72
28,30/06/2017,"R$ 172,28 M","R$ 31,45 M","- R$ 191,03 M","R$ 12,70 M",72
29,31/03/2017,"R$ 188,66 M","- R$ 715,53 M","R$ 522,63 M","- R$ 4,25 M",72
30,31/12/2016,"R$ 173,64 M","- R$ 468,83 M","R$ 277,04 M","- R$ 18,14 M",72
31,30/09/2016,"R$ 188,12 M","- R$ 528,89 M","R$ 290,53 M","- R$ 50,25 M",72
32,30/06/2016,"R$ 109,66 M","R$ 91,77 M","- R$ 180,14 M","R$ 21,28 M",72
33,31/03/2016,"R$ 179,50 M","- R$ 139,93 M","- R$ 45,81 M","- R$ 6,25 M",72
34,31/12/2015,"R$ 221,77 M","- R$ 182,28 M","- R$ 6,05 M","R$ 33,44 M",72
35,30/09/2015,"R$ 162,28 M","- R$ 44,67 M","- R$ 127,26 M","- R$ 9,65 M",72
36,30/06/2015,"R$ 90,88 M","R$ 85,53 M","- R$ 187,64 M","- R$ 11,23 M",72
37,31/03/2015,"R$ 181,19 M","- R$ 127,59 M","- R$ 78,08 M","- R$ 24,48 M",72
38,31/12/2014,"R$ 142,35 M","- R$ 140,92 M","R$ 38,99 M","R$ 40,42 M",72
39,30/09/2014,"R$ 160,80 M","- R$ 86,91 M","- R$ 85,11 M","- R$ 11,22 M",72
40,30/06/2014,"R$ 89,64 M","- R$ 34,13 M","- R$ 68,31 M","- R$ 12,80 M",72
41,31/03/2014,"R$ 170,08 M","- R$ 75,74 M","- R$ 150,30 M","- R$ 55,96 M",72
42,31/12/2013,"R$ 85,68 M","- R$ 40,26 M","- R$ 144,07 M","- R$ 98,65 M",72
43,30/09/2013,"R$ 137,17 M","- R$ 203,79 M","R$ 203,55 M","R$ 136,92 M",72
44,30/06/2013,"R$ 81,64 M","- R$ 503,63 M","R$ 368,82 M","- R$ 53,17 M",72
45,31/03/2013,"R$ 112,59 M","- R$ 207,96 M","- R$ 68,23 M","- R$ 163,60 M",72
46,31/12/2012,"- R$ 3,42 M","- R$ 301,83 M","R$ 375,40 M","R$ 70,15 M",72
47,30/09/2012,"R$ 115,57 M","- R$ 382,12 M","R$ 144,82 M","- R$ 121,74 M",72
48,30/06/2012,"R$ 132,04 M","- R$ 244,10 M","- R$ 70,65 M","- R$ 182,71 M",72
49,31/03/2012,"R$ 263,04 M","- R$ 176,55 M","R$ 13,26 M","R$ 99,76 M",72
50,31/12/2011,"- R$ 259,01 M","- R$ 4,48 M","R$ 369,76 M","R$ 106,26 M",72
51,30/09/2011,"R$ 93,72 M","- R$ 195,25 M","R$ 74,93 M","- R$ 26,61 M",72
52,30/06/2011,"R$ 83,93 M","- R$ 164,01 M","- R$ 145,18 M","- R$ 225,26 M",72
53,31/03/2011,"R$ 110,81 M","- R$ 107,59 M","- R$ 13,33 M","- R$ 10,11 M",72
