,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_fcf,preco_ativo_total,preco_ebit,preco_capital_giro,ev_ebit,ev_ebitda,preco_ncav,ev_receita_liquida,ev_fcf,ev_ativo_total,market_cap_empresa,divdend_yield
0,Atual - 08/11/2024,"11,33","1,75","5,88","10,17","10,23","1,03","8,91","15,65","11,38","10,39","-3,03","7,51","13,06","1,32","R$ 12,81 B","2,34%"
1,30/09/2024,"12,84","1,98","6,66","11,53","11,59","1,17","10,10","17,73","12,57","11,47","-3,44","8,29","14,42","1,46","R$ 14,52 B","3,20%"
2,30/06/2024,"12,80","1,99","6,67","10,66","10,71","1,22","10,00","35,68","12,15","11,09","-3,45","8,10","13,02","1,48","R$ 14,27 B","4,25%"
3,31/03/2024,"12,83","1,96","6,64","11,57","11,62","1,20","9,87","22,53","12,08","11,01","-3,59","8,12","14,22","1,47","R$ 13,86 B","3,76%"
4,31/12/2023,"16,04","2,36","8,07","13,78","13,82","1,42","12,05","28,06","14,27","12,86","-4,07","9,55","16,36","1,68","R$ 16,37 B","3,66%"
5,30/09/2023,"16,16","2,24","7,88","13,03","13,06","1,43","11,70","96,89","13,43","11,94","-4,11","9,04","14,99","1,64","R$ 15,46 B","3,42%"
6,30/06/2023,"17,85","2,31","8,24","13,71","13,74","1,47","12,71","99,70","14,27","12,43","-4,22","9,25","15,42","1,65","R$ 15,70 B","3,24%"
7,31/03/2023,"18,77","2,25","8,17","12,61","12,64","1,37","13,29","35,15","15,00","12,74","-3,88","9,22","14,26","1,54","R$ 15,11 B","3,36%"
8,31/12/2022,"18,06","2,11","7,73","11,54","11,57","1,28","13,00","28,70","15,76","13,20","-3,65","9,37","14,02","1,55","R$ 13,90 B","3,10%"
9,30/09/2022,"22,02","2,50","9,45","13,88","13,92","1,49","16,84","118,34","19,91","16,33","-3,81","11,18","16,45","1,76","R$ 16,38 B","3,36%"
10,30/06/2022,"22,49","2,28","9,24","13,18","13,21","1,37","17,01","161,34","20,27","16,34","-3,50","11,01","15,75","1,63","R$ 14,78 B","3,03%"
11,31/03/2022,"24,62","2,20","9,88","15,39","15,44","1,33","18,49","27,80","21,89","17,27","-3,80","11,70","18,28","1,57","R$ 14,24 B","2,11%"
12,31/12/2021,"28,43","2,03","10,00","18,35","18,45","1,21","21,06","27,01","25,10","18,89","-3,37","11,91","21,99","1,44","R$ 12,88 B","2,33%"
13,30/09/2021,"27,74","1,66","9,36","18,13","18,23","0,98","22,23","10,89","26,38","18,83","-3,09","11,11","21,64","1,17","R$ 10,72 B","2,52%"
14,30/06/2021,"16,10","2,16","13,26","31,47","31,87","1,29","14,36","13,63","16,49","13,60","-4,14","15,22","36,59","1,48","R$ 13,78 B","1,98%"
15,31/03/2021,"17,28","2,29","14,08","38,15","38,59","1,37","15,22","23,57","17,26","14,10","-3,96","15,97","43,78","1,55","R$ 14,39 B","1,90%"
16,31/12/2020,"13,30","2,06","11,86","25,20","25,40","1,21","11,19","15,27","12,84","10,75","-3,67","13,61","29,16","1,39","R$ 12,83 B","2,13%"
17,30/09/2020,"11,91","1,78","9,97","17,54","18,12","1,03","9,20","7,58","10,62","8,95","-3,55","11,51","20,92","1,18","R$ 11,43 B","0,79%"
18,30/06/2020,"27,68","2,41","11,27","17,68","18,17","1,35","18,28","20,56","21,60","16,66","-3,59","13,32","21,48","1,59","R$ 14,18 B","1,21%"
19,31/03/2020,"24,14","2,31","10,15","14,34","14,71","1,29","16,55","36,17","19,45","15,20","-3,17","11,93","17,29","1,52","R$ 13,44 B","2,10%"
20,31/12/2019,"42,35","3,57","15,28","20,75","21,31","2,08","28,31","51,06","32,66","24,88","-5,54","17,63","24,59","2,40","R$ 19,95 B","1,41%"
21,30/09/2019,"38,35","3,06","13,16","19,25","19,45","1,79","24,55","27,87","28,99","22,14","-5,10","15,54","22,97","2,11","R$ 16,93 B","1,55%"
22,30/06/2019,"38,79","3,09","13,40","19,41","19,55","1,81","24,65","26,29","29,16","22,37","-5,23","15,85","23,12","2,14","R$ 16,92 B","1,55%"
23,31/03/2019,"31,08","2,67","11,66","16,69","16,75","1,61","19,81","22,93","23,60","18,43","-4,91","13,89","19,96","1,92","R$ 14,51 B","1,81%"
24,31/12/2018,"31,57","2,80","12,15","17,50","18,85","1,68","20,27","26,65","24,04","18,85","-5,01","14,40","22,35","1,99","R$ 14,93 B","1,76%"
25,30/09/2018,"26,38","2,47","10,84","16,86","18,30","1,48","17,32","16,41","21,07","16,67","-4,78","13,19","22,27","1,80","R$ 13,07 B","1,97%"
26,30/06/2018,"8,77","0,75","3,34","5,35","5,83","0,45","5,57","4,65","9,67","7,61","-1,48","5,80","10,11","0,78","R$ 3,99 B","2,02%"
27,31/03/2018,"31,38","2,46","11,09","17,02","18,54","1,52","19,17","21,79","23,12","18,10","-4,86","13,37","22,35","1,83","R$ 12,97 B","1,86%"
28,31/12/2017,"38,06","2,71","12,16","19,67","19,75","1,63","22,11","23,42","26,35","20,48","-4,92","14,49","23,54","1,94","R$ 14,06 B","1,72%"
29,30/09/2017,"45,26","2,82","12,64","19,64","19,74","1,66","22,73","18,96","27,04","21,16","-5,10","15,04","23,49","1,97","R$ 14,46 B","1,22%"
30,30/06/2017,"46,48","2,75","12,50","19,42","19,59","1,63","21,69","19,82","25,92","20,55","-5,04","14,94","23,41","1,95","R$ 14,04 B","0,79%"
31,31/03/2017,"45,33","2,63","12,10","20,34","20,52","1,55","21,09","18,02","25,47","20,28","-4,80","14,61","24,78","1,87","R$ 13,43 B","0,75%"
32,31/12/2016,"39,40","2,76","11,07","18,88","19,04","1,54","18,78","67,92","23,03","18,58","-3,70","13,57","23,34","1,89","R$ 12,29 B","0,78%"
33,30/09/2016,"33,44","2,79","11,10","17,44","17,54","1,64","18,89","20,35","22,61","18,26","-4,89","13,29","20,99","1,96","R$ 12,19 B","1,91%"
34,30/06/2016,"32,79","2,78","10,90","17,65","17,69","1,69","18,52","39,50","21,65","17,45","-4,82","12,74","20,68","1,97","R$ 11,88 B","1,96%"
35,31/03/2016,"30,54","2,60","10,27","16,93","17,00","1,56","17,51","38,75","20,74","16,67","-4,35","12,16","20,13","1,85","R$ 11,08 B","2,23%"
36,31/12/2015,"23,23","2,01","7,90","12,83","12,89","1,20","13,41","34,18","16,62","13,35","-3,25","9,79","15,97","1,49","R$ 8,41 B","2,94%"
37,30/09/2015,"23,88","1,99","7,65","14,44","14,54","1,24","13,37","-412,89","16,41","13,15","-3,27","9,39","17,85","1,53","R$ 8,33 B","2,36%"
38,30/06/2015,"23,90","2,06","7,75","14,89","14,98","1,28","13,72","42,81","16,78","13,41","-3,65","9,48","18,32","1,56","R$ 8,56 B","2,29%"
39,31/03/2015,"28,37","2,43","9,00","17,57","17,63","1,51","16,10","24,34","19,21","15,34","-4,74","10,74","21,03","1,80","R$ 10,08 B","1,75%"
40,31/12/2014,"27,51","2,49","9,09","17,99","18,66","1,52","16,09","26,68","19,18","15,34","-4,57","10,84","22,25","1,81","R$ 10,13 B","1,55%"
41,30/09/2014,"31,63","2,36","8,96","18,80","19,56","1,47","17,34","102,68","20,66","16,14","-4,09","10,68","23,32","1,76","R$ 9,52 B","1,22%"
42,30/06/2014,"33,01","2,68","10,18","21,85","22,79","1,64","19,57","42,62","23,03","18,18","-4,72","11,98","26,82","1,93","R$ 10,54 B","1,53%"
43,31/03/2014,"32,82","2,50","9,69","20,50","21,41","1,52","19,02","32,44","22,70","17,99","-4,44","11,56","25,55","1,82","R$ 9,73 B","1,40%"
44,31/12/2013,"30,61","2,28","8,95","20,89","20,97","1,36","17,92","28,36","21,79","17,38","-3,84","10,88","25,49","1,66","R$ 8,71 B","2,28%"
45,30/09/2013,"28,24","2,63","10,57","30,53","30,52","1,57","18,87","21,86","22,21","18,39","-4,77","12,45","35,93","1,85","R$ 10,05 B","2,85%"
46,30/06/2013,"29,57","2,64","11,12","32,81","32,80","1,65","19,56","23,17","22,63","19,04","-5,43","12,86","37,94","1,91","R$ 10,09 B","2,39%"
47,31/03/2013,"30,42","3,11","11,79","28,51","28,48","1,79","20,37","78,48","23,45","20,02","-4,46","13,57","32,79","2,06","R$ 10,16 B","1,82%"
48,31/12/2012,"25,26","3,06","10,19","19,32","19,31","1,72","18,12","32,47","20,72","18,20","-4,50","11,65","22,08","1,97","R$ 9,80 B","1,78%"
49,30/09/2012,"27,87","3,19","11,21","40,73","41,22","1,97","20,12","36,93","22,16","19,53","-5,97","12,34","45,40","2,17","R$ 10,25 B","1,46%"
50,30/06/2012,"26,06","3,00","10,75","40,94","41,50","1,92","19,18","23,09","20,10","17,71","-6,87","11,26","43,48","2,01","R$ 9,41 B","1,59%"
51,31/03/2012,"22,08","2,54","9,41","43,62","44,38","1,64","16,51","13,32","16,86","14,89","-7,00","9,61","45,31","1,67","R$ 7,92 B","1,89%"
52,31/12/2011,"24,92","2,41","10,99","252,34","282,54","1,58","18,81","12,39","19,68","17,07","-7,32","11,49","295,52","1,65","R$ 7,43 B","2,75%"
53,30/09/2011,"23,35","1,99","9,28","12,37","12,42","1,45","16,33","11,86","16,12","13,99","-9,60","9,16","12,26","1,43","R$ 6,13 B","1,69%"
