,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 2,47 B","- R$ 848,84 M","- R$ 1,28 B","R$ 360,00 M",268
1,31/03/2024,"R$ 2,49 B","- R$ 224,37 M","- R$ 2,41 B","- R$ 124,18 M",268
2,31/12/2023,"R$ 2,38 B","- R$ 197,37 M","- R$ 2,22 B","- R$ 27,27 M",268
3,30/09/2023,"R$ 2,26 B","- R$ 412,33 M","- R$ 1,78 B","R$ 71,29 M",268
4,30/06/2023,"R$ 2,35 B","- R$ 620,13 M","- R$ 1,46 B","R$ 267,34 M",268
5,31/03/2023,"R$ 2,25 B","- R$ 1,05 B","- R$ 575,84 M","R$ 624,50 M",268
6,31/12/2022,"R$ 2,31 B","- R$ 1,24 B","- R$ 587,07 M","R$ 473,36 M",268
7,30/09/2022,"R$ 2,19 B","- R$ 1,29 B","- R$ 432,81 M","R$ 454,89 M",268
8,30/06/2022,"R$ 1,83 B","- R$ 995,75 M","- R$ 726,98 M","R$ 106,79 M",268
9,31/03/2022,"R$ 1,53 B","- R$ 628,65 M","- R$ 968,12 M","- R$ 73,95 M",268
10,31/12/2021,"R$ 1,06 B","- R$ 448,88 M","- R$ 901,33 M","- R$ 297,49 M",268
11,30/09/2021,"R$ 694,99 M","R$ 304,07 M","- R$ 1,22 B","- R$ 223,17 M",268
12,30/06/2021,"R$ 5,68 M","R$ 673,50 M","- R$ 847,50 M","- R$ 168,15 M",268
13,31/03/2021,"- R$ 419,66 M","R$ 1,26 B","- R$ 954,37 M","- R$ 106,67 M",268
14,31/12/2020,"- R$ 604,81 M","R$ 1,29 B","- R$ 1,05 B","- R$ 350,60 M",268
15,30/09/2020,"- R$ 859,64 M","- R$ 900,53 M","- R$ 62,09 M","- R$ 1,81 B",268
16,30/06/2020,"- R$ 596,79 M","- R$ 1,42 B","- R$ 198,41 M","- R$ 2,22 B",268
17,31/03/2020,"- R$ 310,24 M","- R$ 2,14 B","R$ 171,11 M","- R$ 2,28 B",268
18,31/12/2019,"- R$ 108,21 M","- R$ 2,16 B","R$ 317,46 M","- R$ 1,95 B",268
19,30/09/2019,"R$ 40,27 M","- R$ 470,40 M","R$ 1,45 B","R$ 1,02 B",268
20,30/06/2019,"R$ 318,20 M","- R$ 456,02 M","R$ 1,75 B","R$ 1,66 B",268
21,31/03/2019,"R$ 533,84 M","- R$ 346,17 M","R$ 1,46 B","R$ 1,69 B",268
22,31/12/2018,"R$ 681,26 M","- R$ 345,30 M","R$ 1,03 B","R$ 1,40 B",268
23,30/09/2018,"R$ 1,09 B","- R$ 102,37 M","- R$ 770,37 M","R$ 238,66 M",268
24,30/06/2018,"R$ 1,16 B","- R$ 44,25 M","- R$ 904,23 M","R$ 208,72 M",268
25,31/03/2018,"R$ 1,11 B","- R$ 259,56 M","- R$ 128,84 M","R$ 714,14 M",268
26,31/12/2017,"R$ 1,11 B","- R$ 335,22 M","R$ 195,08 M","R$ 966,34 M",268
27,30/09/2017,"R$ 1,22 B","- R$ 294,35 M","- R$ 422,12 M","R$ 550,01 M",268
28,30/06/2017,"R$ 1,14 B","- R$ 444,96 M","- R$ 179,90 M","R$ 532,19 M",268
29,31/03/2017,"R$ 1,18 B","- R$ 375,88 M","- R$ 912,90 M","- R$ 106,93 M",268
30,31/12/2016,"R$ 1,14 B","- R$ 440,32 M","- R$ 668,50 M","R$ 21,88 M",268
31,30/09/2016,"R$ 1,05 B","- R$ 412,79 M","- R$ 273,20 M","R$ 295,06 M",268
32,30/06/2016,"R$ 1,13 B","- R$ 584,94 M","- R$ 618,13 M","- R$ 130,05 M",268
33,31/03/2016,"R$ 1,06 B","- R$ 455,81 M","- R$ 459,56 M","R$ 105,65 M",268
34,31/12/2015,"R$ 1,26 B","- R$ 504,58 M","- R$ 480,77 M","R$ 254,17 M",268
35,30/09/2015,"R$ 1,11 B","- R$ 527,99 M","- R$ 721,04 M","- R$ 126,41 M",268
36,30/06/2015,"R$ 1,05 B","- R$ 400,35 M","- R$ 379,37 M","R$ 271,30 M",268
37,31/03/2015,"R$ 1,01 B","- R$ 299,03 M","- R$ 780,29 M","- R$ 58,21 M",268
38,31/12/2014,"R$ 762,46 M","- R$ 274,18 M","- R$ 668,97 M","- R$ 182,36 M",268
39,30/09/2014,"R$ 741,43 M","R$ 220,02 M","- R$ 525,22 M","R$ 436,23 M",268
40,30/06/2014,"R$ 719,90 M","R$ 379,99 M","- R$ 841,25 M","R$ 258,64 M",268
41,31/03/2014,"R$ 714,17 M","- R$ 368,30 M","R$ 196,42 M","R$ 542,29 M",268
42,31/12/2013,"R$ 700,45 M","- R$ 284,62 M","R$ 63,51 M","R$ 479,33 M",268
43,30/09/2013,"R$ 698,49 M","- R$ 874,12 M","R$ 169,81 M","- R$ 5,81 M",268
44,30/06/2013,"R$ 665,30 M","- R$ 863,44 M","R$ 201,75 M","R$ 3,61 M",268
45,31/03/2013,"R$ 634,54 M","- R$ 584,25 M","- R$ 55,62 M","- R$ 5,32 M",268
46,31/12/2012,"R$ 647,71 M","- R$ 575,87 M","- R$ 45,59 M","R$ 26,25 M",268
47,30/09/2012,"R$ 577,64 M","- R$ 390,48 M","- R$ 195,38 M","- R$ 8,22 M",268
48,30/06/2012,"R$ 598,08 M","- R$ 536,95 M","- R$ 41,33 M","R$ 19,81 M",268
49,31/03/2012,"R$ 507,58 M","- R$ 222,96 M","- R$ 464,55 M","- R$ 179,93 M",268
50,31/12/2011,"R$ 407,04 M","- R$ 213,92 M","- R$ 230,46 M","- R$ 37,35 M",268
51,30/09/2011,"R$ 496,49 M","- R$ 785,32 M","R$ 118,57 M","- R$ 170,27 M",268
52,30/06/2011,"R$ 317,40 M","- R$ 337,88 M","- R$ 79,48 M","- R$ 99,95 M",268
53,31/03/2011,"R$ 271,54 M","- R$ 362,67 M","R$ 107,82 M","R$ 16,69 M",268
