,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 3,48 B","R$ 2,61 B","R$ 2,49 B","- R$ 170,35 M","R$ 2,66 B","R$ 733,18 M","R$ 0,77",268
1,31/03/2024,"R$ 3,30 B","R$ 2,49 B","R$ 2,35 B","- R$ 162,75 M","R$ 2,51 B","R$ 718,30 M","R$ 0,79",268
2,31/12/2023,"R$ 3,31 B","R$ 2,51 B","R$ 2,36 B","- R$ 154,71 M","R$ 2,51 B","R$ 694,06 M","R$ 0,76",268
3,30/09/2023,"R$ 3,17 B","R$ 2,40 B","R$ 2,28 B","- R$ 150,74 M","R$ 2,43 B","R$ 744,70 M","R$ 0,81",268
4,30/06/2023,"R$ 3,17 B","R$ 2,44 B","R$ 2,31 B","- R$ 146,57 M","R$ 2,46 B","R$ 760,38 M","R$ 0,86",268
5,31/03/2023,"R$ 3,56 B","R$ 2,84 B","R$ 2,55 B","- R$ 146,70 M","R$ 2,70 B","R$ 718,20 M","R$ 0,82",268
6,31/12/2022,"R$ 3,83 B","R$ 3,14 B","R$ 2,87 B","- R$ 150,44 M","R$ 3,02 B","R$ 918,47 M","R$ 1,04",268
7,30/09/2022,"R$ 4,23 B","R$ 3,39 B","R$ 3,12 B","- R$ 148,46 M","R$ 3,27 B","R$ 945,99 M","R$ 1,08",268
8,30/06/2022,"R$ 4,74 B","R$ 3,74 B","R$ 3,53 B","- R$ 156,15 M","R$ 3,69 B","R$ 1,07 B","R$ 1,22",268
9,31/03/2022,"R$ 4,91 B","R$ 3,84 B","R$ 3,79 B","- R$ 149,62 M","R$ 3,94 B","R$ 1,22 B","R$ 1,39",268
10,31/12/2021,"R$ 5,23 B","R$ 3,83 B","R$ 3,78 B","- R$ 140,52 M","R$ 3,92 B","R$ 1,12 B","R$ 1,27",268
11,30/09/2021,"R$ 6,38 B","R$ 4,62 B","R$ 4,57 B","- R$ 133,40 M","R$ 4,70 B","R$ 1,36 B","R$ 1,54",268
12,30/06/2021,"R$ 6,72 B","R$ 4,52 B","R$ 4,43 B","- R$ 117,37 M","R$ 4,55 B","R$ 1,31 B","R$ 1,49",268
13,31/03/2021,"R$ 6,44 B","R$ 3,84 B","R$ 3,73 B","- R$ 137,54 M","R$ 3,86 B","R$ 1,05 B","R$ 1,20",268
14,31/12/2020,"R$ 6,14 B","R$ 3,44 B","R$ 3,32 B","- R$ 135,87 M","R$ 3,45 B","R$ 942,09 M","R$ 1,07",268
15,30/09/2020,"R$ 5,10 B","R$ 2,36 B","R$ 2,29 B","- R$ 139,02 M","R$ 2,43 B","R$ 598,80 M","R$ 0,68",268
16,30/06/2020,"R$ 4,87 B","R$ 2,24 B","R$ 2,18 B","- R$ 137,77 M","R$ 2,32 B","R$ 630,13 M","R$ 0,72",268
17,31/03/2020,"R$ 4,66 B","R$ 2,30 B","R$ 2,22 B","- R$ 114,17 M","R$ 2,33 B","R$ 668,93 M","R$ 0,76",268
18,31/12/2019,"R$ 4,59 B","R$ 2,47 B","R$ 2,44 B","- R$ 112,97 M","R$ 2,56 B","R$ 890,28 M","R$ 1,01",268
19,30/09/2019,"R$ 3,63 B","R$ 2,03 B","R$ 1,96 B","- R$ 107,09 M","R$ 2,06 B","R$ 754,83 M","R$ 0,86",268
20,30/06/2019,"R$ 2,97 B","R$ 1,89 B","R$ 1,81 B","- R$ 106,14 M","R$ 1,91 B","R$ 711,80 M","R$ 0,81",268
21,31/03/2019,"R$ 2,66 B","R$ 1,80 B","R$ 1,77 B","- R$ 103,98 M","R$ 1,87 B","R$ 728,31 M","R$ 0,83",268
22,31/12/2018,"R$ 1,88 B","R$ 1,27 B","R$ 1,19 B","- R$ 101,75 M","R$ 1,29 B","R$ 386,75 M","R$ 0,44",268
23,30/09/2018,"R$ 1,88 B","R$ 1,37 B","R$ 1,31 B","- R$ 102,87 M","R$ 1,41 B","R$ 448,73 M","R$ 0,51",268
24,30/06/2018,"R$ 1,67 B","R$ 1,21 B","R$ 1,16 B","- R$ 101,19 M","R$ 1,26 B","R$ 391,25 M","R$ 0,45",268
25,31/03/2018,"R$ 1,53 B","R$ 1,08 B","R$ 1,02 B","- R$ 100,06 M","R$ 1,12 B","R$ 316,09 M","R$ 0,36",268
26,31/12/2017,"R$ 1,54 B","R$ 1,13 B","R$ 1,07 B","- R$ 99,46 M","R$ 1,17 B","R$ 330,89 M","R$ 0,38",268
27,30/09/2017,"R$ 1,51 B","R$ 1,13 B","R$ 1,15 B","- R$ 96,37 M","R$ 1,24 B","R$ 377,12 M","R$ 0,43",268
28,30/06/2017,"R$ 1,50 B","R$ 1,13 B","R$ 1,14 B","- R$ 95,66 M","R$ 1,24 B","R$ 298,97 M","R$ 0,34",268
29,31/03/2017,"R$ 1,55 B","R$ 1,20 B","R$ 1,23 B","- R$ 92,63 M","R$ 1,32 B","R$ 330,34 M","R$ 0,44",268
30,31/12/2016,"R$ 1,55 B","R$ 1,21 B","R$ 1,24 B","- R$ 88,09 M","R$ 1,33 B","R$ 310,81 M","R$ 0,41",268
31,30/09/2016,"R$ 1,56 B","R$ 1,23 B","R$ 1,17 B","- R$ 82,12 M","R$ 1,25 B","R$ 213,76 M","R$ 0,28",268
32,30/06/2016,"R$ 1,56 B","R$ 1,20 B","R$ 1,14 B","- R$ 76,56 M","R$ 1,22 B","R$ 229,56 M","R$ 0,34",268
33,31/03/2016,"R$ 1,50 B","R$ 1,15 B","R$ 1,07 B","- R$ 76,77 M","R$ 1,15 B","R$ 187,42 M","R$ 0,30",268
34,31/12/2015,"R$ 1,49 B","R$ 1,15 B","R$ 1,08 B","- R$ 73,56 M","R$ 1,15 B","R$ 209,17 M","R$ 0,33",268
35,30/09/2015,"R$ 1,55 B","R$ 1,17 B","R$ 1,11 B","- R$ 66,83 M","R$ 1,17 B","R$ 281,77 M","R$ 0,45",268
36,30/06/2015,"R$ 1,51 B","R$ 1,16 B","R$ 1,08 B","- R$ 57,46 M","R$ 1,14 B","R$ 336,60 M","R$ 0,54",268
37,31/03/2015,"R$ 1,49 B","R$ 1,15 B","R$ 1,08 B","- R$ 45,86 M","R$ 1,12 B","R$ 363,91 M","R$ 0,58",268
38,31/12/2014,"R$ 1,47 B","R$ 1,13 B","R$ 1,05 B","- R$ 38,55 M","R$ 1,09 B","R$ 362,79 M","R$ 0,58",268
39,30/09/2014,"R$ 1,40 B","R$ 1,07 B","R$ 1,00 B","- R$ 35,87 M","R$ 1,04 B","R$ 316,14 M","R$ 0,51",268
40,30/06/2014,"R$ 1,39 B","R$ 1,10 B","R$ 1,02 B","- R$ 35,57 M","R$ 1,06 B","R$ 293,89 M","R$ 0,47",268
41,31/03/2014,"R$ 1,37 B","R$ 1,09 B","R$ 1,02 B","- R$ 35,41 M","R$ 1,05 B","R$ 300,64 M","R$ 0,48",268
42,31/12/2013,"R$ 1,29 B","R$ 1,03 B","R$ 965,66 M","- R$ 35,39 M","R$ 1,00 B","R$ 289,85 M","R$ 0,46",268
43,30/09/2013,"R$ 1,31 B","R$ 1,01 B","R$ 945,54 M","- R$ 37,75 M","R$ 983,30 M","R$ 275,07 M","R$ 0,44",268
44,30/06/2013,"R$ 1,27 B","R$ 996,39 M","R$ 923,59 M","- R$ 37,94 M","R$ 961,53 M","R$ 241,33 M","R$ 0,39",268
45,31/03/2013,"R$ 1,26 B","R$ 963,65 M","R$ 882,38 M","- R$ 37,34 M","R$ 919,72 M","R$ 220,90 M","R$ 0,45",268
46,31/12/2012,"R$ 1,26 B","R$ 968,47 M","R$ 881,13 M","- R$ 36,58 M","R$ 917,72 M","R$ 220,41 M","R$ 1,34",268
47,30/09/2012,"R$ 1,25 B","R$ 967,51 M","R$ 854,59 M","- R$ 33,97 M","R$ 888,55 M","R$ 209,95 M","R$ 1,28",268
48,30/06/2012,"R$ 1,25 B","R$ 926,09 M","R$ 814,68 M","- R$ 34,59 M","R$ 849,27 M","R$ 215,79 M","R$ 1,32",268
49,31/03/2012,"R$ 1,22 B","R$ 883,88 M","R$ 768,84 M","- R$ 29,49 M","R$ 798,32 M","R$ 201,61 M","R$ 1,04",268
50,31/12/2011,"R$ 1,21 B","R$ 840,59 M","R$ 738,40 M","- R$ 24,14 M","R$ 762,54 M","R$ 190,53 M","R$ 1,16",268
51,30/09/2011,"R$ 1,42 B","R$ 804,60 M","R$ 733,03 M","- R$ 24,46 M","R$ 757,49 M","R$ 210,51 M","R$ 1,28",268
52,30/06/2011,"R$ 1,37 B","R$ 763,65 M","R$ 709,45 M","- R$ 13,87 M","R$ 723,32 M","R$ 210,96 M","R$ 1,29",268
53,31/03/2011,"R$ 1,34 B","R$ 735,26 M","R$ 700,83 M","- R$ 9,26 M","R$ 710,09 M","R$ 215,06 M","R$ 1,31",268
54,31/12/2010,"R$ 1,33 B","R$ 708,20 M","R$ 670,76 M","- R$ 5,00 M","R$ 675,76 M","R$ 201,14 M","R$ 1,23",268
55,30/09/2010,,,,,,,,268
56,30/06/2010,,,,,,,,268
57,31/03/2010,,,,,,,,268
