,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao
0,30/06/2024,"R$ 0,00","R$ 0,00","R$ 0,00",31.477.761,62.955.522,62.955.522,94.433.283,0,0,0,0,31.477.761,62.955.522,94.433.283
1,31/03/2024,"R$ 0,00","R$ 0,00","R$ 0,00",31.477.761,62.955.522,62.955.522,94.433.283,0,0,0,0,31.477.761,62.955.522,94.433.283
2,31/12/2023,"R$ 0,00","R$ 0,00","R$ 0,00",31.477.761,62.955.522,62.955.522,94.433.283,0,0,0,0,31.477.761,62.955.522,94.433.283
3,30/09/2023,"R$ 3,55 B","R$ 2,12 B","R$ 22,48",31.477.761,62.955.522,62.955.522,94.433.283,0,0,0,0,31.477.761,62.955.522,94.433.283
4,30/06/2023,"R$ 3,64 B","R$ 2,06 B","R$ 21,86",31.477.761,62.955.522,62.955.522,94.433.283,0,0,0,0,31.477.761,62.955.522,94.433.283
5,31/03/2023,"R$ 3,70 B","R$ 1,98 B","R$ 21,02",31.477.761,62.955.522,62.955.522,94.433.283,0,0,0,0,31.477.761,62.955.522,94.433.283
6,31/12/2022,"R$ 3,72 B","R$ 1,87 B","R$ 19,82",31.478.000,62.955.000,62.955.000,94.433.000,0,0,0,0,31.478.000,62.955.000,94.433.000
7,30/09/2022,"R$ 3,76 B","R$ 2,06 B","R$ 21,85",31.478.000,62.955.000,62.955.000,94.433.000,0,0,0,0,31.478.000,62.955.000,94.433.000
8,30/06/2022,"R$ 4,06 B","R$ 2,01 B","R$ 21,24",31.478.000,62.955.000,62.955.000,94.433.000,0,0,0,0,31.478.000,62.955.000,94.433.000
9,31/03/2022,"R$ 3,98 B","R$ 1,98 B","R$ 20,95",31.478.000,62.955.000,62.955.000,94.433.000,0,0,0,0,31.478.000,62.955.000,94.433.000
