,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
39,30/09/2014,"R$ 811,69 M","- R$ 924,20 M","- R$ 36,57 M","- R$ 149,07 M"
40,30/06/2014,"R$ 774,88 M","- R$ 884,38 M","R$ 33,69 M","- R$ 75,80 M"
41,31/03/2014,"R$ 780,03 M","- R$ 853,35 M","- R$ 138,37 M","- R$ 211,69 M"
42,31/12/2013,"R$ 796,81 M","- R$ 787,00 M","- R$ 82,20 M","- R$ 72,39 M"
43,30/09/2013,"R$ 790,15 M","- R$ 690,63 M","- R$ 146,63 M","- R$ 47,11 M"
44,30/06/2013,"R$ 782,17 M","- R$ 597,26 M","- R$ 180,41 M","R$ 4,50 M"
45,31/03/2013,"R$ 775,45 M","- R$ 526,70 M","- R$ 98,62 M","R$ 150,13 M"
46,31/12/2012,"R$ 726,91 M","- R$ 476,33 M","- R$ 171,70 M","R$ 78,88 M"
47,30/09/2012,"R$ 728,23 M","- R$ 434,80 M","- R$ 185,16 M","R$ 108,27 M"
48,30/06/2012,"R$ 698,50 M","- R$ 405,02 M","- R$ 198,78 M","R$ 94,70 M"
49,31/03/2012,"R$ 659,66 M","- R$ 376,92 M","- R$ 182,18 M","R$ 100,56 M"
50,31/12/2011,"R$ 602,64 M","- R$ 354,18 M","- R$ 204,61 M","R$ 43,85 M"
51,30/09/2011,"R$ 523,52 M","- R$ 363,48 M","- R$ 165,80 M","- R$ 5,76 M"
52,30/06/2011,"R$ 488,91 M","- R$ 401,78 M","- R$ 128,46 M","- R$ 41,33 M"
53,31/03/2011,"R$ 460,46 M","- R$ 404,74 M","- R$ 109,68 M","- R$ 53,96 M"
