,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_fcf,preco_ativo_total,preco_ebit,preco_capital_giro,ev_ebit,ev_ebitda,preco_ncav,ev_receita_liquida,ev_fcf,ev_ativo_total,market_cap_empresa,divdend_yield
0,Atual - 08/11/2024,"5,02","0,71","1,11","2,77","9,58","0,37","3,18","5,31","5,33","4,34","-0,92","1,86","16,06","0,63","R$ 7,81 B","5,09%"
1,30/09/2024,"5,03","0,71","1,11","2,77","9,60","0,37","3,19","5,32","5,33","4,34","-0,92","1,86","16,04","0,62","R$ 7,80 B","5,08%"
2,30/06/2024,"5,26","0,78","1,20","3,08","11,85","0,40","3,32","6,11","5,59","4,60","-0,97","2,01","19,94","0,68","R$ 8,48 B","4,79%"
3,31/03/2024,"4,95","0,76","1,18","3,05","13,16","0,39","3,17","5,60","5,17","4,30","-0,93","1,93","21,47","0,64","R$ 8,14 B","5,48%"
4,31/12/2023,"5,27","0,81","1,26","3,32","17,36","0,42","3,37","9,82","5,39","4,48","-0,96","2,01","27,74","0,67","R$ 8,16 B","5,36%"
5,30/09/2023,"4,66","0,73","1,14","3,09","17,65","0,38","3,09","8,79","5,09","4,21","-0,86","1,88","29,10","0,62","R$ 7,04 B","7,40%"
6,30/06/2023,"4,42","0,66","1,02","2,87","24,80","0,34","2,94","7,28","5,17","4,23","-0,78","1,80","43,55","0,60","R$ 6,16 B","8,49%"
7,31/03/2023,"4,88","0,63","1,01","2,90","29,92","0,34","3,12","6,36","5,35","4,31","-0,81","1,73","51,32","0,58","R$ 5,91 B","7,04%"
8,31/12/2022,"4,32","0,57","0,88","2,50","20,12","0,30","2,78","5,92","5,07","4,08","-0,71","1,60","36,70","0,54","R$ 5,19 B","8,49%"
9,30/09/2022,"4,92","0,66","1,00","3,00","28,21","0,34","3,16","6,18","5,40","4,36","-0,81","1,71","48,31","0,59","R$ 5,87 B","5,83%"
10,30/06/2022,"5,00","0,69","1,03","3,02","17,10","0,36","3,14","5,57","5,26","4,27","-0,86","1,72","28,68","0,60","R$ 5,83 B","5,78%"
11,31/03/2022,"4,70","0,71","1,07","3,12","13,37","0,37","2,96","4,33","4,62","3,82","-0,93","1,66","20,86","0,57","R$ 5,81 B","5,61%"
12,31/12/2021,"4,93","0,74","1,12","3,41","15,22","0,40","3,09","8,60","4,82","3,99","-0,95","1,74","23,76","0,62","R$ 5,92 B","5,26%"
13,30/09/2021,"5,21","0,78","1,17","3,74","14,67","0,41","3,19","7,92","4,80","3,97","-0,99","1,76","22,07","0,62","R$ 5,92 B","4,70%"
14,30/06/2021,"5,41","0,76","1,14","3,88","15,25","0,40","3,36","7,36","5,24","4,28","-0,96","1,78","23,83","0,63","R$ 5,69 B","4,98%"
15,31/03/2021,"6,13","0,84","1,26","3,99","12,15","0,43","3,86","7,10","5,68","4,59","-1,03","1,86","17,86","0,64","R$ 6,11 B","4,60%"
16,31/12/2020,"7,17","1,03","1,49","4,48","11,41","0,54","4,55","23,25","6,11","4,97","-1,20","2,00","15,32","0,73","R$ 6,83 B","3,89%"
17,30/09/2020,"6,88","1,13","1,53","4,34","10,02","0,57","4,52","28,66","6,15","5,07","-1,21","2,09","13,64","0,78","R$ 7,52 B","3,83%"
18,30/06/2020,"8,17","1,47","1,94","5,63","13,85","0,75","5,43","27,30","6,82","5,69","-1,60","2,44","17,39","0,94","R$ 9,23 B","3,01%"
19,31/03/2020,"7,05","1,23","1,62","4,92","13,69","0,63","4,65","20,24","5,94","4,94","-1,37","2,07","17,50","0,80","R$ 7,43 B","3,93%"
20,31/12/2019,"9,57","1,67","2,19","7,07","23,83","0,87","6,32","-85,64","8,05","6,67","-1,76","2,79","30,35","1,10","R$ 10,35 B","3,88%"
21,30/09/2019,"8,68","1,46","1,96","6,23","23,28","0,76","5,88","-47,02","7,87","6,47","-1,54","2,62","31,12","1,02","R$ 8,90 B","4,68%"
22,30/06/2019,"11,45","1,79","2,38","7,38","25,34","0,91","7,48","-34,78","8,38","6,86","-1,75","2,67","28,40","1,02","R$ 8,71 B","3,98%"
23,31/03/2019,"11,75","1,83","2,55","8,07","30,00","0,97","7,76","-40,35","7,89","6,54","-1,98","2,59","30,49","0,99","R$ 8,49 B","3,66%"
24,31/12/2018,"11,46","1,79","2,46","7,51","26,39","0,95","7,46","-34,75","7,62","6,36","-1,91","2,51","26,95","0,97","R$ 8,00 B","3,05%"
25,30/09/2018,"8,21","1,10","1,46","4,52","16,68","0,57","4,66","-25,63","6,15","5,08","-1,11","1,93","22,01","0,75","R$ 5,43 B","5,11%"
26,30/06/2018,"6,72","0,98","1,28","3,92","12,54","0,50","4,04","-128,42","5,50","4,57","-1,00","1,74","17,09","0,68","R$ 4,61 B","5,90%"
27,31/03/2018,"11,56","1,54","2,09","6,25","16,83","0,80","6,82","302,55","6,88","5,68","-1,65","2,11","16,99","0,80","R$ 6,15 B","3,70%"
28,31/12/2017,"11,16","1,49","1,98","5,66","13,29","0,76","6,74","-439,31","7,28","5,98","-1,54","2,14","14,35","0,82","R$ 6,09 B","3,96%"
