,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao
0,30/06/2024,"R$ 19,74 B","R$ 10,18 B","R$ 6,74",503.735.259,1.007.470.260,1.007.470.260,1.511.205.519,0,0,0,0,503.735.259,1.007.470.260,1.511.205.519
1,31/03/2024,"R$ 19,83 B","R$ 10,12 B","R$ 6,70",503.735.259,1.007.470.260,1.007.470.260,1.511.205.519,0,0,0,0,503.735.259,1.007.470.260,1.511.205.519
2,31/12/2023,"R$ 18,80 B","R$ 9,74 B","R$ 6,45",503.735.259,1.007.470.260,1.007.470.260,1.511.205.519,0,0,0,0,503.735.259,1.007.470.260,1.511.205.519
3,30/09/2023,"R$ 18,32 B","R$ 9,50 B","R$ 6,28",503.735.259,1.007.470.260,1.007.470.260,1.511.205.519,0,0,0,0,503.735.259,1.007.470.260,1.511.205.519
4,30/06/2023,"R$ 17,71 B","R$ 9,10 B","R$ 6,02",503.735.259,1.007.470.260,1.007.470.260,1.511.205.519,0,0,0,0,503.735.259,1.007.470.260,1.511.205.519
5,31/03/2023,"R$ 17,15 B","R$ 9,11 B","R$ 6,03",503.735.259,1.007.470.260,1.007.470.260,1.511.205.519,0,0,0,0,503.735.259,1.007.470.260,1.511.205.519
6,31/12/2022,"R$ 16,66 B","R$ 8,79 B","R$ 5,81",503.735.259,1.007.470.260,1.007.470.260,1.511.205.519,0,0,0,0,503.735.259,1.007.470.260,1.511.205.519
7,30/09/2022,"R$ 16,17 B","R$ 8,41 B","R$ 5,56",503.735.259,1.007.470.260,1.007.470.260,1.511.205.519,0,0,0,0,503.735.259,1.007.470.260,1.511.205.519
8,30/06/2022,"R$ 15,66 B","R$ 8,13 B","R$ 5,38",503.735.259,1.007.470.260,1.007.470.260,1.511.205.519,0,0,0,0,503.735.259,1.007.470.260,1.511.205.519
9,31/03/2022,"R$ 15,63 B","R$ 8,12 B","R$ 5,37",503.735.259,1.007.470.260,1.007.470.260,1.511.205.519,0,0,0,0,503.735.259,1.007.470.260,1.511.205.519
10,31/12/2021,"R$ 14,64 B","R$ 7,83 B","R$ 5,18",503.735.259,1.007.470.260,1.007.470.260,1.511.205.519,0,0,0,0,503.735.259,1.007.470.260,1.511.205.519
11,30/09/2021,"R$ 14,33 B","R$ 7,58 B","R$ 5,01",503.735.259,1.007.470.260,1.007.470.260,1.511.205.519,0,0,0,0,503.735.259,1.007.470.260,1.511.205.519
12,30/06/2021,"R$ 13,87 B","R$ 7,31 B","R$ 4,84",503.735.259,1.007.470.260,1.007.470.260,1.511.205.519,0,0,0,0,503.735.259,1.007.470.260,1.511.205.519
13,31/03/2021,"R$ 13,93 B","R$ 7,19 B","R$ 4,76",503.735.259,1.007.470.260,1.007.470.260,1.511.205.519,0,0,0,0,503.735.259,1.007.470.260,1.511.205.519
14,31/12/2020,"R$ 13,19 B","R$ 6,94 B","R$ 4,59",503.735.259,1.007.470.260,1.007.470.260,1.511.205.519,0,0,0,0,503.735.259,1.007.470.260,1.511.205.519
15,30/09/2020,"R$ 13,12 B","R$ 6,65 B","R$ 4,40",503.735.259,1.007.470.260,1.007.470.260,1.511.205.519,0,0,0,0,503.735.259,1.007.470.260,1.511.205.519
16,30/06/2020,"R$ 12,81 B","R$ 6,49 B","R$ 4,29",503.735.259,1.007.470.260,1.007.470.260,1.511.205.519,0,0,0,0,503.735.259,1.007.470.260,1.511.205.519
17,31/03/2020,"R$ 12,57 B","R$ 6,43 B","R$ 4,25",503.735.259,1.007.470.260,1.007.470.260,1.511.205.519,0,0,0,0,503.735.259,1.007.470.260,1.511.205.519
18,31/12/2019,"R$ 11,94 B","R$ 6,17 B","R$ 12,26",167.911.753,335.823.420,335.823.420,503.735.173,0,0,0,0,167.911.753,335.823.420,503.735.173
19,30/09/2019,"R$ 11,56 B","R$ 6,02 B","R$ 11,96",167.911.753,335.823.420,335.823.420,503.735.173,0,0,0,0,167.911.753,335.823.420,503.735.173
20,30/06/2019,"R$ 11,40 B","R$ 5,78 B","R$ 11,48",167.911.753,335.823.420,335.823.420,503.735.173,0,0,0,0,167.911.753,335.823.420,503.735.173
21,31/03/2019,"R$ 11,13 B","R$ 5,93 B","R$ 11,78",167.911.753,335.823.420,335.823.420,503.735.173,0,0,0,0,167.911.753,335.823.420,503.735.173
22,31/12/2018,"R$ 10,78 B","R$ 5,72 B","R$ 11,35",167.911.753,335.823.420,335.823.420,503.735.173,0,0,0,0,167.911.753,335.823.420,503.735.173
23,30/09/2018,"R$ 10,55 B","R$ 5,40 B","R$ 10,73",167.911.753,335.823.420,335.823.420,503.735.173,0,0,0,0,167.911.753,335.823.420,503.735.173
24,30/06/2018,"R$ 10,39 B","R$ 5,27 B","R$ 10,46",167.911.753,335.823.420,335.823.420,503.735.173,0,0,0,0,167.911.753,335.823.420,503.735.173
25,31/03/2018,"R$ 10,35 B","R$ 5,34 B","R$ 10,60",167.911.753,335.823.420,335.823.420,503.735.173,0,0,0,0,167.911.753,335.823.420,503.735.173
26,31/12/2017,"R$ 10,12 B","R$ 5,15 B","R$ 10,23",167.911.753,335.823.420,335.823.420,503.735.173,0,0,0,0,167.911.753,335.823.420,503.735.173
27,30/09/2017,"R$ 9,88 B","R$ 5,03 B","R$ 9,99",167.911.724,335.823.449,335.823.449,503.735.173,0,0,0,0,167.911.724,335.823.449,503.735.173
28,30/06/2017,"R$ 9,56 B","R$ 4,86 B","R$ 9,64",167.911.724,335.823.449,335.823.449,503.735.173,0,0,0,0,167.911.724,335.823.449,503.735.173
29,31/03/2017,"R$ 9,71 B","R$ 4,97 B","R$ 9,86",167.911.724,335.823.449,335.823.449,503.735.173,0,0,0,0,167.911.724,335.823.449,503.735.173
30,31/12/2016,"R$ 9,45 B","R$ 4,81 B","R$ 9,55",167.911.724,335.823.449,335.823.449,503.735.173,0,0,0,0,167.911.724,335.823.449,503.735.173
31,30/09/2016,"R$ 8,97 B","R$ 4,39 B","R$ 9,22",231.967.956,244.652.250,244.652.250,476.620.206,0,0,0,0,231.967.956,244.652.250,476.620.206
32,30/06/2016,"R$ 8,54 B","R$ 4,28 B","R$ 8,98",231.967.956,244.652.250,244.652.250,476.620.206,0,0,0,0,231.967.956,244.652.250,476.620.206
33,31/03/2016,"R$ 8,42 B","R$ 4,32 B","R$ 9,06",231.967.956,244.652.250,244.652.250,476.620.206,0,0,0,0,231.967.956,244.652.250,476.620.206
34,31/12/2015,"R$ 8,24 B","R$ 4,18 B","R$ 8,77",231.967.956,244.652.250,244.652.250,476.620.206,0,0,0,0,231.967.956,244.652.250,476.620.206
35,30/09/2015,"R$ 8,17 B","R$ 4,01 B","R$ 8,42",231.967.956,244.652.250,244.652.250,476.620.206,0,0,0,0,231.967.956,244.652.250,476.620.206
