,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 120,24 M","- R$ 58,09 M","- R$ 229,28 M","- R$ 167,13 M",97
1,31/03/2024,"- R$ 57,90 M","R$ 14,31 M","R$ 657,21 M","R$ 613,61 M",97
2,31/12/2023,"R$ 81,46 M","- R$ 228,10 M","R$ 143,52 M","- R$ 3,12 M",97
3,30/09/2023,"- R$ 46,03 M","R$ 85,52 M","- R$ 92,61 M","- R$ 53,11 M",97
4,30/06/2023,"- R$ 22,44 M","R$ 145,37 M","- R$ 62,37 M","R$ 60,56 M",97
5,31/03/2023,"R$ 106,86 M","R$ 42,31 M","- R$ 104,42 M","R$ 44,76 M",97
6,31/12/2022,"- R$ 12,97 M","- R$ 140,17 M","R$ 272,29 M","R$ 119,15 M",97
7,30/09/2022,"- R$ 172,68 M","- R$ 387,81 M","R$ 127,20 M","- R$ 433,29 M",97
8,30/06/2022,"- R$ 70,07 M","- R$ 97,18 M","R$ 543,48 M","R$ 376,22 M",97
9,31/03/2022,"R$ 40,59 M","- R$ 133,19 M","- R$ 122,19 M","- R$ 214,79 M",97
10,31/12/2021,"R$ 348,38 M","- R$ 132,63 M","- R$ 121,17 M","R$ 94,59 M",97
11,30/09/2021,"- R$ 180,08 M","- R$ 35,74 M","- R$ 80,78 M","- R$ 296,60 M",97
12,30/06/2021,"R$ 91,99 M","- R$ 82,31 M","- R$ 3,00 M","R$ 6,68 M",97
13,31/03/2021,"R$ 130,73 M","- R$ 52,74 M","R$ 58,94 M","R$ 136,92 M",97
14,31/12/2020,"R$ 1,99 M","- R$ 122,94 M","R$ 291,64 M","R$ 170,69 M",97
15,30/09/2020,"R$ 67,40 M","- R$ 330,85 M","R$ 262,26 M","- R$ 1,20 M",97
16,30/06/2020,"R$ 90,46 M","- R$ 77,79 M","R$ 101,40 M","R$ 114,08 M",97
17,31/03/2020,"R$ 13,49 M","- R$ 12,87 M","- R$ 90,37 M","- R$ 89,75 M",97
18,31/12/2019,"R$ 108,05 M","- R$ 419,85 M","R$ 572,63 M","R$ 260,83 M",97
19,30/09/2019,"- R$ 2,31 M","- R$ 30,80 M","- R$ 1,39 M","- R$ 34,50 M",97
20,30/06/2019,"R$ 33,03 M","- R$ 122,60 M","R$ 113,75 M","R$ 24,18 M",97
21,31/03/2019,"- R$ 40,97 M","R$ 216,11 M","- R$ 181,86 M","- R$ 6,73 M",97
22,31/12/2018,"- R$ 96,70 M","R$ 355,66 M","- R$ 222,25 M","R$ 36,72 M",97
23,30/09/2018,"- R$ 29,97 M","- R$ 18,88 M","R$ 44,88 M","- R$ 3,98 M",97
24,30/06/2018,"R$ 9,79 M","- R$ 22,50 M","R$ 13,22 M","R$ 510,00 mil",97
25,31/03/2018,"R$ 8,33 M","- R$ 20,94 M","R$ 12,79 M","R$ 176,00 mil",97
26,31/12/2017,"- R$ 396,59 M","R$ 291,32 M","R$ 100,26 M","- R$ 5,02 M",97
27,30/09/2017,"R$ 2,34 M","- R$ 9,91 M","- R$ 9,84 M","- R$ 17,40 M",97
28,30/06/2017,"R$ 23,01 M","- R$ 18,62 M","R$ 18,80 M","R$ 23,19 M",97
29,31/03/2017,"R$ 263,47 M","- R$ 12,62 M","- R$ 312,14 M","- R$ 61,29 M",97
30,31/12/2016,"- R$ 309,60 M","R$ 390,30 M","- R$ 66,46 M","R$ 22,80 M",97
31,30/09/2016,"- R$ 100,66 M","R$ 53,19 M","- R$ 43,96 M","- R$ 91,44 M",97
32,30/06/2016,"- R$ 16,03 M","R$ 378,75 M","- R$ 325,93 M","R$ 36,80 M",97
33,31/03/2016,"R$ 72,34 M","- R$ 35,86 M","- R$ 77,81 M","- R$ 49,88 M",97
34,31/12/2015,"R$ 106,37 M","- R$ 42,48 M","- R$ 115,11 M","- R$ 57,06 M",97
