,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 1,56 B","R$ 958,22 M","R$ 1,03 B","- R$ 65,51 M","R$ 1,10 B","R$ 573,43 M","R$ 0,84",97
1,31/03/2024,"R$ 1,56 B","R$ 926,60 M","R$ 988,38 M","- R$ 51,86 M","R$ 1,04 B","R$ 517,64 M","R$ 0,76",97
2,31/12/2023,"R$ 1,59 B","R$ 942,22 M","R$ 920,86 M","- R$ 52,36 M","R$ 973,22 M","R$ 452,53 M","R$ 0,67",97
3,30/09/2023,"R$ 1,50 B","R$ 803,52 M","R$ 712,77 M","- R$ 59,45 M","R$ 772,22 M","R$ 358,77 M","R$ 0,53",97
4,30/06/2023,"R$ 1,68 B","R$ 937,53 M","R$ 753,28 M","- R$ 58,67 M","R$ 811,95 M","R$ 424,75 M","R$ 0,63",97
5,31/03/2023,"R$ 1,80 B","R$ 1,04 B","R$ 857,28 M","- R$ 64,88 M","R$ 922,15 M","R$ 534,98 M","R$ 0,79",97
6,31/12/2022,"R$ 1,90 B","R$ 1,13 B","R$ 892,28 M","- R$ 60,51 M","R$ 952,79 M","R$ 618,89 M","R$ 0,91",97
7,30/09/2022,"R$ 1,98 B","R$ 1,25 B","R$ 962,37 M","- R$ 56,81 M","R$ 1,02 B","R$ 806,09 M","R$ 1,19",97
8,30/06/2022,"R$ 1,94 B","R$ 1,24 B","R$ 981,96 M","- R$ 55,59 M","R$ 1,04 B","R$ 872,90 M","R$ 1,28",97
9,31/03/2022,"R$ 2,08 B","R$ 1,40 B","R$ 1,12 B","- R$ 52,53 M","R$ 1,17 B","R$ 978,11 M","R$ 1,43",97
10,31/12/2021,"R$ 2,01 B","R$ 1,39 B","R$ 1,11 B","- R$ 57,18 M","R$ 1,17 B","R$ 1,00 B","R$ 1,46",97
11,30/09/2021,"R$ 1,92 B","R$ 1,36 B","R$ 1,07 B","- R$ 50,18 M","R$ 1,12 B","R$ 919,47 M","R$ 1,34",97
12,30/06/2021,"R$ 1,80 B","R$ 1,31 B","R$ 1,04 B","- R$ 41,11 M","R$ 1,08 B","R$ 885,05 M","R$ 1,28",97
13,31/03/2021,"R$ 1,39 B","R$ 1,01 B","R$ 972,08 M","- R$ 34,83 M","R$ 1,01 B","R$ 817,84 M","R$ 1,19",97
14,31/12/2020,"R$ 1,17 B","R$ 810,43 M","R$ 816,17 M","- R$ 25,52 M","R$ 841,69 M","R$ 643,71 M","R$ 0,94",97
15,30/09/2020,"R$ 964,28 M","R$ 627,90 M","R$ 922,33 M","- R$ 26,03 M","R$ 948,35 M","R$ 667,41 M","R$ 0,97",97
16,30/06/2020,"R$ 791,35 M","R$ 449,90 M","R$ 857,95 M","- R$ 26,59 M","R$ 884,54 M","R$ 580,34 M","R$ 0,91",97
17,31/03/2020,"R$ 678,68 M","R$ 335,49 M","R$ 608,09 M","- R$ 26,35 M","R$ 634,44 M","R$ 338,39 M","R$ 0,53",97
18,31/12/2019,"R$ 636,79 M","R$ 310,40 M","R$ 610,97 M","- R$ 24,76 M","R$ 635,73 M","R$ 322,23 M","R$ 0,51",97
19,30/09/2019,"R$ 585,38 M","R$ 280,60 M","R$ 506,73 M","- R$ 19,83 M","R$ 526,56 M","R$ 183,08 M","R$ 0,35",97
20,30/06/2019,"R$ 538,63 M","R$ 266,86 M","R$ 415,67 M","- R$ 17,41 M","R$ 433,08 M","R$ 209,17 M","R$ 0,39",97
21,31/03/2019,"R$ 520,75 M","R$ 255,50 M","R$ 373,33 M","- R$ 14,87 M","R$ 388,20 M","R$ 198,79 M","R$ 0,38",97
22,31/12/2018,"R$ 485,69 M","R$ 243,77 M","R$ 328,58 M","- R$ 13,55 M","R$ 342,13 M","R$ 182,33 M","R$ 0,35",97
23,30/09/2018,"R$ 432,81 M","R$ 203,82 M","R$ 192,25 M","- R$ 11,95 M","R$ 204,20 M","R$ 137,11 M","R$ 0,26",97
24,30/06/2018,"R$ 376,21 M","R$ 159,23 M","R$ 149,59 M","- R$ 13,16 M","R$ 162,75 M","- R$ 10,20 M","- R$ 0,02",97
25,31/03/2018,"R$ 357,89 M","R$ 153,13 M","R$ 169,82 M","- R$ 14,71 M","R$ 184,53 M","- R$ 15,90 M","- R$ 0,03",97
26,31/12/2017,"R$ 355,89 M","R$ 147,24 M","R$ 189,96 M","- R$ 13,87 M","R$ 203,83 M","- R$ 22,65 M","- R$ 0,04",97
27,30/09/2017,"R$ 351,35 M","R$ 154,79 M","- R$ 51,23 M","- R$ 16,15 M","- R$ 35,08 M","- R$ 251,44 M","- R$ 0,48",97
