,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/06/2024,"34,44%","12,12%","52,17%","18,36%","20,37%","8,87%","90,09%","41,11%","53,75%","62,89%","0,22","2,43","1,43","1,62"
1,31/03/2024,"29,99%","11,15%","45,45%","16,89%","19,43%","8,72%","90,08%","40,21%","51,54%","62,72%","0,22","2,43","1,43","2,00"
2,31/12/2023,"33,19%","11,64%","50,28%","17,63%","20,38%","8,68%","90,01%","41,65%","52,91%","63,90%","0,21","2,44","1,44","1,93"
3,30/09/2023,"40,18%","12,55%","60,87%","19,02%","20,67%","8,65%","89,99%","42,22%","54,12%","64,81%","0,20","2,37","1,37","1,30"
4,30/06/2023,"31,83%","11,67%","48,22%","17,69%","20,22%","8,81%","89,90%","41,68%","54,70%","65,11%","0,21","2,30","1,30","1,42"
5,31/03/2023,"28,28%","11,15%","42,85%","16,90%","19,33%","8,31%","89,93%","42,03%","54,90%","65,27%","0,20","2,23","1,23","1,49"
6,31/12/2022,"27,10%","10,81%","41,06%","16,38%","18,86%","8,04%","89,92%","41,80%","55,17%","65,62%","0,19","2,35","1,35","1,43"
7,30/09/2022,"27,74%","11,31%","42,03%","17,13%","19,10%","7,87%","89,87%","43,25%","56,26%","66,83%","0,18","2,39","1,39","1,21"
8,30/06/2022,"34,56%","12,36%","52,37%","18,72%","19,66%","9,01%","89,60%","44,61%","57,45%","68,15%","0,20","2,29","1,29","1,52"
9,31/03/2022,"40,90%","13,28%","61,98%","20,12%","18,74%","9,88%","89,78%","44,83%","59,11%","69,61%","0,22","2,33","1,33","1,52"
10,31/12/2021,"43,40%","13,85%","65,76%","20,98%","19,25%","10,18%","89,89%","45,85%","61,44%","71,72%","0,22","2,34","1,34","1,58"
11,30/09/2021,"44,38%","14,04%","67,25%","21,27%","18,91%","10,41%","89,95%","45,44%","62,55%","72,87%","0,23","2,43","1,43","1,34"
12,30/06/2021,"41,98%","13,75%","63,60%","20,83%","18,33%","10,60%","90,85%","45,35%","63,19%","73,49%","0,23","2,18","1,18","1,05"
13,31/03/2021,"51,44%","13,62%","77,94%","20,63%","17,61%","10,65%","90,38%","44,64%","61,43%","72,06%","0,24","1,90","0,90","0,78"
14,31/12/2020,"49,11%","12,64%","74,42%","19,15%","16,36%","10,37%","89,87%","44,52%","60,06%","71,23%","0,23","1,89","0,89","0,85"
15,30/09/2020,"38,01%","10,70%","57,60%","16,22%","14,94%","9,25%","89,86%","44,32%","58,25%","70,28%","0,21","1,82","0,82","0,93"
16,30/06/2020,"34,24%","9,20%","51,88%","13,94%","13,31%","8,39%","91,19%","44,41%","56,10%","69,55%","0,19","1,73","0,73","1,10"
