,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 4,12 B","- R$ 42,52 M","- R$ 4,02 B","R$ 73,47 M",6
1,31/03/2024,"R$ 1,53 B","- R$ 25,67 M","- R$ 1,48 B","R$ 41,83 M",6
2,31/12/2023,"- R$ 1,02 B","- R$ 83,02 M","R$ 1,13 B","R$ 23,06 M",6
3,30/09/2023,"R$ 1,30 B","- R$ 34,18 M","- R$ 1,37 B","- R$ 97,29 M",6
4,30/06/2023,"R$ 2,11 B","- R$ 628,25 M","- R$ 1,45 B","R$ 28,05 M",6
5,31/03/2023,"R$ 1,36 B","- R$ 82,37 M","- R$ 1,31 B","- R$ 37,72 M",6
6,31/12/2022,"R$ 1,82 B","- R$ 84,73 M","- R$ 1,69 B","R$ 43,76 M",6
7,30/09/2022,"R$ 2,48 B","- R$ 49,36 M","- R$ 2,40 B","R$ 36,99 M",6
8,30/06/2022,"R$ 3,93 B","- R$ 19,26 M","- R$ 3,89 B","R$ 16,40 M",6
9,31/03/2022,"R$ 1,65 B","- R$ 110,84 M","- R$ 1,58 B","- R$ 32,61 M",6
10,31/12/2021,"R$ 4,13 B","- R$ 2,02 B","- R$ 2,22 B","- R$ 111,44 M",6
11,30/09/2021,"- R$ 2,00 B","- R$ 86,72 M","R$ 2,28 B","R$ 194,25 M",6
12,30/06/2021,"- R$ 620,91 M","- R$ 75,85 M","R$ 383,07 M","- R$ 313,69 M",6
13,31/03/2021,"R$ 1,71 B","- R$ 20,44 M","- R$ 1,56 B","R$ 123,82 M",6
14,31/12/2020,"R$ 2,10 B","- R$ 162,97 M","- R$ 1,89 B","R$ 47,06 M",6
15,30/09/2020,"- R$ 667,60 M","R$ 950,99 M","- R$ 272,55 M","R$ 10,84 M",6
16,30/06/2020,"R$ 270,79 M","- R$ 108,05 M","- R$ 82,27 M","R$ 80,47 M",6
17,31/03/2020,"R$ 1,05 B","- R$ 15,50 M","- R$ 1,00 B","R$ 26,43 M",6
18,31/12/2019,"R$ 2,46 B","- R$ 113,32 M","- R$ 2,24 B","R$ 105,81 M",6
19,30/09/2019,"R$ 834,77 M","- R$ 78,95 M","- R$ 763,63 M","- R$ 7,81 M",6
20,30/06/2019,"- R$ 642,53 M","- R$ 106,50 M","R$ 750,39 M","R$ 1,36 M",6
21,31/03/2019,"R$ 569,10 M","- R$ 46,37 M","- R$ 503,12 M","R$ 19,62 M",6
22,31/12/2018,"R$ 2,05 B","- R$ 102,13 M","- R$ 1,97 B","- R$ 21,65 M",6
23,30/09/2018,"R$ 525,01 M","- R$ 47,40 M","- R$ 448,43 M","R$ 29,19 M",6
24,30/06/2018,"R$ 533,86 M","- R$ 89,29 M","- R$ 442,91 M","R$ 1,67 M",6
25,31/03/2018,"R$ 555,49 M","- R$ 42,80 M","- R$ 566,21 M","- R$ 53,53 M",6
26,31/12/2017,"R$ 8,82 B","- R$ 8,33 B","- R$ 483,17 M","R$ 3,83 M",6
27,30/09/2017,"R$ 892,85 M","- R$ 68,71 M","- R$ 777,93 M","R$ 46,22 M",6
28,30/06/2017,"R$ 998,30 M","- R$ 570,30 M","- R$ 416,62 M","R$ 11,38 M",6
29,31/03/2017,"R$ 479,13 M","- R$ 84,72 M","- R$ 446,68 M","- R$ 52,27 M",6
30,31/12/2016,"- R$ 3,14 B","- R$ 70,88 M","R$ 3,21 B","- R$ 1,05 M",6
31,30/09/2016,"R$ 286,91 M","- R$ 49,29 M","- R$ 281,01 M","- R$ 43,39 M",6
32,30/06/2016,"- R$ 4,25 B","R$ 4,33 B","- R$ 169,66 M","- R$ 93,58 M",6
33,31/03/2016,"R$ 24,80 M","R$ 83,19 M","- R$ 78,93 M","R$ 29,06 M",6
34,31/12/2015,"R$ 816,06 M","- R$ 60,81 M","- R$ 763,54 M","- R$ 8,29 M",6
35,30/09/2015,"- R$ 640,45 M","R$ 1,19 B","- R$ 420,67 M","R$ 129,19 M",6
36,30/06/2015,"R$ 542,84 M","- R$ 49,28 M","- R$ 528,08 M","- R$ 34,52 M",6
37,31/03/2015,"R$ 250,88 M","- R$ 15,71 M","- R$ 171,81 M","R$ 63,37 M",6
38,31/12/2014,"R$ 466,36 M","- R$ 40,59 M","- R$ 418,76 M","R$ 7,01 M",6
39,30/09/2014,"R$ 236,53 M","- R$ 19,41 M","- R$ 230,35 M","- R$ 13,23 M",6
40,30/06/2014,"R$ 573,85 M","- R$ 22,35 M","- R$ 563,69 M","- R$ 12,18 M",6
41,31/03/2014,"R$ 577,76 M","R$ 26,75 M","- R$ 512,40 M","R$ 92,11 M",6
42,31/12/2013,"R$ 401,04 M","- R$ 37,34 M","- R$ 358,64 M","R$ 5,06 M",6
43,30/09/2013,"R$ 363,67 M","- R$ 62,85 M","- R$ 451,82 M","- R$ 151,01 M",6
44,30/06/2013,"R$ 1,12 B","- R$ 117,64 M","- R$ 847,65 M","R$ 154,86 M",6
45,31/03/2013,"R$ 33,18 M","- R$ 28,82 M","- R$ 15,24 M","- R$ 10,87 M",6
46,31/12/2012,"R$ 528,71 M","- R$ 72,48 M","- R$ 458,86 M","- R$ 2,63 M",6
47,30/09/2012,"R$ 295,84 M","- R$ 36,96 M","- R$ 259,66 M","- R$ 782,00 mil",6
48,30/06/2012,"R$ 282,50 M","- R$ 29,59 M","- R$ 240,18 M","R$ 12,73 M",6
49,31/03/2012,"R$ 220,63 M","R$ 6,24 M","- R$ 257,18 M","- R$ 30,32 M",6
50,31/12/2011,"R$ 264,29 M","- R$ 85,92 M","- R$ 253,19 M","- R$ 74,83 M",6
51,30/09/2011,"R$ 594,91 M","- R$ 33,02 M","- R$ 447,52 M","R$ 114,38 M",6
52,30/06/2011,"R$ 531,92 M","- R$ 36,01 M","- R$ 506,23 M","- R$ 10,32 M",6
53,31/03/2011,"R$ 293,20 M","- R$ 21,57 M","- R$ 340,23 M","- R$ 68,60 M",6
